model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,relabel,tag,subtag,assert,Insert,Delete,date
StackOverflow,2601978,28183518,64,4,2303.495246,0,100000,256.505235,95999,0,15301189,0,0,0,-1,-1,-1,2022-09-30.19:55:39
StackOverflow,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5335.22,928.304,2022-09-30.19:57:45
wiki-edits-sh,4579815,6265043,64,4,280.689412,100000,0,2280.600108,98201,117025,85275383,52,52,13650,-1,-1,-1,2022-09-30.19:57:56
wiki-edits-sh,4579815,6265043,64,4,287.029183,0,100000,1387.563837,100016,0,49292557,0,0,0,-1,-1,-1,2022-09-30.19:58:07
wiki-edits-sh,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.20:01:15
DBLP,1824702,8344615,0,4,949.893492,100000,0,76.842476,118187,148070,1159137,0,0,16716,-1,-1,-1,2022-09-30.20:01:33
DBLP,1824702,8344615,0,4,952.007665,0,100000,52.398574,118187,0,656630,0,0,0,-1,-1,-1,2022-09-30.20:01:50
DBLP,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,849.495,138.214,2022-09-30.20:02:26
Flickr,2302926,22838276,0,4,1281.034018,100000,0,238.528771,110044,130351,10818444,1,1,11089,-1,-1,-1,2022-09-30.20:03:04
Flickr,2302926,22838276,0,4,1291.258145,0,100000,170.678305,110044,0,8642827,0,0,0,-1,-1,-1,2022-09-30.20:03:41
Flickr,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2810.9,385.632,2022-09-30.20:04:51
StackOverflow,2601978,28183518,0,4,2289.451579,100000,0,1579.825265,101477,176306,43483076,9,10,47318,-1,-1,-1,2022-09-30.20:06:03
StackOverflow,2601978,28183518,0,4,2295.248640,0,100000,842.712188,101477,0,24803420,0,0,0,-1,-1,-1,2022-09-30.20:07:10
StackOverflow,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,7247.93,911.628,2022-09-30.20:09:18
wiki-edits-sh,4579815,6265043,0,4,273.216432,100000,0,1758.018332,100867,116956,78568581,2,2,10631,-1,-1,-1,2022-09-30.20:09:28
wiki-edits-sh,4579815,6265043,0,4,273.719134,0,100000,1801.411113,100867,0,43642478,0,0,0,-1,-1,-1,2022-09-30.20:09:39
wiki-edits-sh,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.20:12:47
DBLP,1824702,8344615,1,4,944.864834,100000,0,79.693621,118187,148070,1159137,0,0,16716,-1,-1,-1,2022-09-30.20:13:04
DBLP,1824702,8344615,1,4,957.852291,0,100000,54.681457,118187,0,656630,0,0,0,-1,-1,-1,2022-09-30.20:13:22
DBLP,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,790.58,135.938,2022-09-30.20:13:57
Flickr,2302926,22838276,1,4,1276.831961,100000,0,243.568053,110044,130351,10818444,1,1,11089,-1,-1,-1,2022-09-30.20:14:35
Flickr,2302926,22838276,1,4,1294.874309,0,100000,174.686343,110044,0,8642827,0,0,0,-1,-1,-1,2022-09-30.20:15:12
Flickr,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2780.68,373.316,2022-09-30.20:16:22
StackOverflow,2601978,28183518,1,4,2284.694668,100000,0,1646.784397,101477,176306,43483076,9,10,47318,-1,-1,-1,2022-09-30.20:17:33
StackOverflow,2601978,28183518,1,4,2302.946014,0,100000,862.766384,101477,0,24803420,0,0,0,-1,-1,-1,2022-09-30.20:18:42
StackOverflow,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,7347.09,857.487,2022-09-30.20:20:49
wiki-edits-sh,4579815,6265043,1,4,275.109631,100000,0,1784.255295,100867,116956,78568581,2,2,10631,-1,-1,-1,2022-09-30.20:21:00
wiki-edits-sh,4579815,6265043,1,4,278.876141,0,100000,1805.192595,100867,0,43642478,0,0,0,-1,-1,-1,2022-09-30.20:21:10
wiki-edits-sh,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.20:24:18
DBLP,1824702,8344615,2,4,947.303723,100000,0,51.574623,116791,146364,1121261,0,0,16714,-1,-1,-1,2022-09-30.20:24:36
DBLP,1824702,8344615,2,4,952.438663,0,100000,36.695318,115261,0,646532,0,0,0,-1,-1,-1,2022-09-30.20:24:53
DBLP,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,620.594,164.236,2022-09-30.20:25:28
Flickr,2302926,22838276,2,4,1275.214743,100000,0,180.886901,108483,128449,10403192,1,1,11035,-1,-1,-1,2022-09-30.20:26:06
Flickr,2302926,22838276,2,4,1293.183539,0,100000,112.554975,108510,0,8481657,0,0,0,-1,-1,-1,2022-09-30.20:26:43
Flickr,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2253.06,477.983,2022-09-30.20:27:52
StackOverflow,2601978,28183518,2,4,2294.738091,100000,0,1035.703036,101428,176218,42405645,10,11,47306,-1,-1,-1,2022-09-30.20:29:03
StackOverflow,2601978,28183518,2,4,2298.698813,0,100000,546.818497,101245,0,24355492,0,0,0,-1,-1,-1,2022-09-30.20:30:12
StackOverflow,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4931.04,808.961,2022-09-30.20:32:18
wiki-edits-sh,4579815,6265043,2,4,277.851916,100000,0,1485.743697,100715,117345,77347808,7,7,11185,-1,-1,-1,2022-09-30.20:32:28
wiki-edits-sh,4579815,6265043,2,4,279.369621,0,100000,1499.760877,100836,0,47305425,0,0,0,-1,-1,-1,2022-09-30.20:32:38
wiki-edits-sh,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.20:35:46
DBLP,1824702,8344615,4,4,954.790009,100000,0,38.990097,114893,144206,1027466,0,0,16779,-1,-1,-1,2022-09-30.20:36:04
DBLP,1824702,8344615,4,4,948.701174,0,100000,25.771958,112008,0,611945,0,0,0,-1,-1,-1,2022-09-30.20:36:21
DBLP,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,529.582,204.847,2022-09-30.20:36:57
Flickr,2302926,22838276,4,4,1278.119806,100000,0,150.605656,106760,126448,9468618,1,1,11042,-1,-1,-1,2022-09-30.20:37:34
Flickr,2302926,22838276,4,4,1293.527091,0,100000,85.876172,106640,0,8095319,0,0,0,-1,-1,-1,2022-09-30.20:38:11
Flickr,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2519.83,476.335,2022-09-30.20:39:21
StackOverflow,2601978,28183518,4,4,2293.615403,100000,0,704.518355,101310,176057,40339003,10,11,47367,-1,-1,-1,2022-09-30.20:40:32
StackOverflow,2601978,28183518,4,4,2277.751443,0,100000,352.071946,100843,0,23268252,0,0,0,-1,-1,-1,2022-09-30.20:41:39
StackOverflow,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4744.4,824.392,2022-09-30.20:43:45
wiki-edits-sh,4579815,6265043,4,4,278.426349,100000,0,1429.703170,100551,117925,80424391,23,26,12017,-1,-1,-1,2022-09-30.20:43:55
wiki-edits-sh,4579815,6265043,4,4,279.047646,0,100000,1295.130008,100816,0,47497274,0,0,0,-1,-1,-1,2022-09-30.20:44:05
wiki-edits-sh,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.20:47:13
DBLP,1824702,8344615,8,4,935.473682,100000,0,49.419091,114411,143907,954493,0,0,16764,-1,-1,-1,2022-09-30.20:47:31
DBLP,1824702,8344615,8,4,950.356539,0,100000,40.537356,111606,0,611840,0,0,0,-1,-1,-1,2022-09-30.20:47:48
DBLP,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,373.962,231.343,2022-09-30.20:48:23
Flickr,2302926,22838276,8,4,1278.167422,100000,0,172.319305,108241,127590,8152382,1,1,11002,-1,-1,-1,2022-09-30.20:49:01
Flickr,2302926,22838276,8,4,1289.929242,0,100000,92.048929,106719,0,7479757,0,0,0,-1,-1,-1,2022-09-30.20:49:38
Flickr,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2356.09,461.614,2022-09-30.20:50:47
StackOverflow,2601978,28183518,8,4,2307.108594,100000,0,610.166372,100941,175437,35060292,11,11,47479,-1,-1,-1,2022-09-30.20:51:58
StackOverflow,2601978,28183518,8,4,2289.432852,0,100000,273.833364,98018,0,21030050,0,0,0,-1,-1,-1,2022-09-30.20:53:04
StackOverflow,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4937.79,859.192,2022-09-30.20:55:10
wiki-edits-sh,4579815,6265043,8,4,278.062442,100000,0,2293.733435,99384,119894,97868545,76,87,15459,-1,-1,-1,2022-09-30.20:55:21
wiki-edits-sh,4579815,6265043,8,4,278.872863,0,100000,1259.383800,100519,0,41531553,0,0,0,-1,-1,-1,2022-09-30.20:55:31
wiki-edits-sh,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.20:58:39
DBLP,1824702,8344615,16,4,942.950416,100000,0,60.711554,113876,143216,918233,0,0,16760,-1,-1,-1,2022-09-30.20:58:57
DBLP,1824702,8344615,16,4,956.806699,0,100000,54.722578,113061,0,625654,0,0,0,-1,-1,-1,2022-09-30.20:59:15
DBLP,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,348.912,251.532,2022-09-30.20:59:50
Flickr,2302926,22838276,16,4,1282.297124,100000,0,192.045360,108194,127009,7410860,1,1,11007,-1,-1,-1,2022-09-30.21:00:28
Flickr,2302926,22838276,16,4,1292.902810,0,100000,109.246632,107259,0,6875778,0,0,0,-1,-1,-1,2022-09-30.21:01:05
Flickr,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2827.77,534.651,2022-09-30.21:02:15
StackOverflow,2601978,28183518,16,4,2359.464053,100000,0,597.605043,100895,175227,28502923,8,8,47417,-1,-1,-1,2022-09-30.21:03:24
StackOverflow,2601978,28183518,16,4,2303.426329,0,100000,242.559140,97147,0,17969659,0,0,0,-1,-1,-1,2022-09-30.21:04:33
StackOverflow,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5303.52,984.838,2022-09-30.21:06:39
wiki-edits-sh,4579815,6265043,16,4,278.885143,100000,0,1719.724317,98718,116852,79561029,43,47,13042,-1,-1,-1,2022-09-30.21:06:49
wiki-edits-sh,4579815,6265043,16,4,275.798855,0,100000,1260.219684,100451,0,47185257,0,0,0,-1,-1,-1,2022-09-30.21:06:59
wiki-edits-sh,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.21:10:07
DBLP,1824702,8344615,32,4,944.780961,100000,0,80.402792,114286,143367,936026,0,0,16558,-1,-1,-1,2022-09-30.21:10:25
DBLP,1824702,8344615,32,4,954.937455,0,100000,60.481031,113271,0,634235,0,0,0,-1,-1,-1,2022-09-30.21:10:43
DBLP,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,348.27,235.423,2022-09-30.21:11:18
Flickr,2302926,22838276,32,4,1276.359860,100000,0,233.834722,108312,125094,7430942,1,1,10747,-1,-1,-1,2022-09-30.21:11:56
Flickr,2302926,22838276,32,4,1293.893787,0,100000,120.914816,106419,0,6646498,0,0,0,-1,-1,-1,2022-09-30.21:12:34
Flickr,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2819.01,541.385,2022-09-30.21:13:43
StackOverflow,2601978,28183518,32,4,2336.979333,100000,0,639.371214,100795,174523,23722565,7,7,47062,-1,-1,-1,2022-09-30.21:14:54
StackOverflow,-1,-1,32,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.21:17:54
StackOverflow,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5316.19,1005.11,2022-09-30.21:20:01
wiki-edits-sh,4579815,6265043,32,4,278.773526,100000,0,1605.753962,98052,115127,78473048,14,17,11867,-1,-1,-1,2022-09-30.21:20:11
wiki-edits-sh,4579815,6265043,32,4,275.950249,0,100000,1243.288521,100518,0,47434671,0,0,0,-1,-1,-1,2022-09-30.21:20:21
wiki-edits-sh,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.21:23:29
DBLP,1824702,8344615,64,4,945.092866,100000,0,112.501888,114209,142757,923338,0,0,16390,-1,-1,-1,2022-09-30.21:23:48
DBLP,1824702,8344615,64,4,956.936034,0,100000,78.162148,114718,0,642294,0,0,0,-1,-1,-1,2022-09-30.21:24:05
DBLP,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,347.311,231.815,2022-09-30.21:24:41
Flickr,2302926,22838276,64,4,1287.712046,100000,0,312.337824,108808,122784,7222821,1,1,10828,-1,-1,-1,2022-09-30.21:25:19
Flickr,2302926,22838276,64,4,1295.158757,0,100000,132.064762,107497,0,7029963,0,0,0,-1,-1,-1,2022-09-30.21:25:57
Flickr,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2832.72,532.659,2022-09-30.21:27:07
StackOverflow,2601978,28183518,64,4,2344.863577,100000,0,752.340103,100951,174581,20727478,12,12,47130,-1,-1,-1,2022-09-30.21:28:18
StackOverflow,2601978,28183518,64,4,2312.322120,0,100000,255.209534,95364,0,14683084,0,0,0,-1,-1,-1,2022-09-30.21:29:27
StackOverflow,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5254.22,934.865,2022-09-30.21:31:32
wiki-edits-sh,4579815,6265043,64,4,280.841194,100000,0,1894.310176,98516,116022,82805212,23,25,12286,-1,-1,-1,2022-09-30.21:31:43
wiki-edits-sh,4579815,6265043,64,4,280.581360,0,100000,1373.970945,100352,0,46799915,0,0,0,-1,-1,-1,2022-09-30.21:31:53
wiki-edits-sh,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.21:35:01
DBLP,1824702,8344615,0,4,950.679229,100000,0,77.418422,118187,148070,1159137,0,0,16716,-1,-1,-1,2022-09-30.21:35:19
DBLP,1824702,8344615,0,4,954.301934,0,100000,52.370481,118187,0,656630,0,0,0,-1,-1,-1,2022-09-30.21:35:37
DBLP,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,871.203,152.082,2022-09-30.21:36:12
Flickr,2302926,22838276,0,4,1283.143368,100000,0,236.508816,110044,130351,10818444,1,1,11089,-1,-1,-1,2022-09-30.21:36:50
Flickr,2302926,22838276,0,4,1291.596216,0,100000,169.470682,110044,0,8642827,0,0,0,-1,-1,-1,2022-09-30.21:37:27
Flickr,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2836.58,403.645,2022-09-30.21:38:37
StackOverflow,2601978,28183518,0,4,2297.938958,100000,0,1587.396662,101477,176306,43483076,9,10,47318,-1,-1,-1,2022-09-30.21:39:47
StackOverflow,2601978,28183518,0,4,2297.822101,0,100000,841.382171,101477,0,24803420,0,0,0,-1,-1,-1,2022-09-30.21:40:55
StackOverflow,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,6816.66,860.602,2022-09-30.21:43:02
wiki-edits-sh,4579815,6265043,0,4,274.183109,100000,0,1775.318226,100867,116956,78568581,2,2,10631,-1,-1,-1,2022-09-30.21:43:12
wiki-edits-sh,4579815,6265043,0,4,274.315674,0,100000,1795.448025,100867,0,43642478,0,0,0,-1,-1,-1,2022-09-30.21:43:23
wiki-edits-sh,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.21:46:31
DBLP,1824702,8344615,1,4,946.417533,100000,0,80.389259,118187,148070,1159137,0,0,16716,-1,-1,-1,2022-09-30.21:46:48
DBLP,1824702,8344615,1,4,952.516391,0,100000,55.291353,118187,0,656630,0,0,0,-1,-1,-1,2022-09-30.21:47:06
DBLP,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,851.459,139.009,2022-09-30.21:47:41
Flickr,2302926,22838276,1,4,1277.678529,100000,0,243.125230,110044,130351,10818444,1,1,11089,-1,-1,-1,2022-09-30.21:48:19
Flickr,2302926,22838276,1,4,1292.348442,0,100000,175.190934,110044,0,8642827,0,0,0,-1,-1,-1,2022-09-30.21:48:56
Flickr,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2701.23,375.374,2022-09-30.21:50:06
StackOverflow,2601978,28183518,1,4,2301.410394,100000,0,1653.524435,101477,176306,43483076,9,10,47318,-1,-1,-1,2022-09-30.21:51:17
StackOverflow,2601978,28183518,1,4,2302.254834,0,100000,853.256548,101477,0,24803420,0,0,0,-1,-1,-1,2022-09-30.21:52:26
StackOverflow,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,6968.59,865.253,2022-09-30.21:54:34
wiki-edits-sh,4579815,6265043,1,4,278.962930,100000,0,1803.899888,100867,116956,78568581,2,2,10631,-1,-1,-1,2022-09-30.21:54:45
wiki-edits-sh,4579815,6265043,1,4,279.856238,0,100000,1810.135622,100867,0,43642478,0,0,0,-1,-1,-1,2022-09-30.21:54:55
wiki-edits-sh,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.21:58:03
DBLP,1824702,8344615,2,4,942.185557,100000,0,53.329919,116794,146358,1121628,0,0,16701,-1,-1,-1,2022-09-30.21:58:21
DBLP,1824702,8344615,2,4,951.703873,0,100000,37.852104,115573,0,645720,0,0,0,-1,-1,-1,2022-09-30.21:58:38
DBLP,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,621.821,157.288,2022-09-30.21:59:14
Flickr,2302926,22838276,2,4,1274.426419,100000,0,179.317923,108376,128332,10384297,1,1,11041,-1,-1,-1,2022-09-30.21:59:52
Flickr,2302926,22838276,2,4,1288.709616,0,100000,108.885990,108491,0,8492066,0,0,0,-1,-1,-1,2022-09-30.22:00:29
Flickr,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2254.5,489.341,2022-09-30.22:01:38
StackOverflow,2601978,28183518,2,4,2294.614582,100000,0,1040.733556,101410,176242,42441595,10,11,47353,-1,-1,-1,2022-09-30.22:02:48
StackOverflow,2601978,28183518,2,4,2296.635366,0,100000,543.061153,101224,0,24342940,0,0,0,-1,-1,-1,2022-09-30.22:03:56
StackOverflow,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4890.66,786.049,2022-09-30.22:06:02
wiki-edits-sh,4579815,6265043,2,4,280.226402,100000,0,1514.633436,100736,117365,77346776,7,7,11188,-1,-1,-1,2022-09-30.22:06:12
wiki-edits-sh,4579815,6265043,2,4,278.751619,0,100000,1499.835300,100846,0,47431678,0,0,0,-1,-1,-1,2022-09-30.22:06:22
wiki-edits-sh,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.22:09:30
DBLP,1824702,8344615,4,4,952.171957,100000,0,38.906337,114834,144135,1025811,0,0,16782,-1,-1,-1,2022-09-30.22:09:48
DBLP,1824702,8344615,4,4,950.945433,0,100000,25.213890,111566,0,613556,0,0,0,-1,-1,-1,2022-09-30.22:10:05
DBLP,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,509.353,197.071,2022-09-30.22:10:40
Flickr,2302926,22838276,4,4,1279.050751,100000,0,153.121501,106674,126396,9463130,1,1,11042,-1,-1,-1,2022-09-30.22:11:18
Flickr,2302926,22838276,4,4,1291.457482,0,100000,85.934413,106415,0,8093452,0,0,0,-1,-1,-1,2022-09-30.22:11:55
Flickr,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2582.69,460.761,2022-09-30.22:13:05
StackOverflow,2601978,28183518,4,4,2298.723437,100000,0,711.596051,101342,176092,40301301,10,11,47348,-1,-1,-1,2022-09-30.22:14:15
StackOverflow,2601978,28183518,4,4,2288.312878,0,100000,354.802193,100841,0,23250797,0,0,0,-1,-1,-1,2022-09-30.22:15:23
StackOverflow,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4771.17,808.857,2022-09-30.22:17:29
wiki-edits-sh,4579815,6265043,4,4,277.425267,100000,0,1751.817746,100521,119037,85777460,48,54,13240,-1,-1,-1,2022-09-30.22:17:39
wiki-edits-sh,4579815,6265043,4,4,279.456783,0,100000,1310.787790,100800,0,43266722,0,0,0,-1,-1,-1,2022-09-30.22:17:49
wiki-edits-sh,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.22:20:57
DBLP,1824702,8344615,8,4,942.436806,100000,0,49.712380,114466,143961,955132,0,0,16790,-1,-1,-1,2022-09-30.22:21:15
DBLP,1824702,8344615,8,4,952.887434,0,100000,40.706864,111607,0,605531,0,0,0,-1,-1,-1,2022-09-30.22:21:32
DBLP,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,392.067,226.813,2022-09-30.22:22:08
Flickr,2302926,22838276,8,4,1276.278728,100000,0,174.549148,107863,127492,8165853,1,1,11023,-1,-1,-1,2022-09-30.22:22:46
Flickr,2302926,22838276,8,4,1298.940899,0,100000,97.797190,106794,0,7460858,0,0,0,-1,-1,-1,2022-09-30.22:23:23
Flickr,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2579.09,486.103,2022-09-30.22:24:32
StackOverflow,2601978,28183518,8,4,2305.793792,100000,0,620.317825,100946,175386,35606876,12,12,47374,-1,-1,-1,2022-09-30.22:25:43
StackOverflow,2601978,28183518,8,4,2303.498263,0,100000,307.442901,98040,0,20671187,0,0,0,-1,-1,-1,2022-09-30.22:26:51
StackOverflow,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4903.37,863.089,2022-09-30.22:28:57
wiki-edits-sh,4579815,6265043,8,4,278.847716,100000,0,2131.217185,99271,119471,92242281,73,82,15086,-1,-1,-1,2022-09-30.22:29:08
wiki-edits-sh,4579815,6265043,8,4,279.328932,0,100000,1274.762519,100501,0,41972669,0,0,0,-1,-1,-1,2022-09-30.22:29:18
wiki-edits-sh,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.22:32:26
DBLP,1824702,8344615,16,4,942.207861,100000,0,58.654674,113203,142328,903209,0,0,16662,-1,-1,-1,2022-09-30.22:32:44
DBLP,1824702,8344615,16,4,955.937278,0,100000,55.321830,113443,0,629292,0,0,0,-1,-1,-1,2022-09-30.22:33:02
DBLP,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,356.325,259.739,2022-09-30.22:33:36
Flickr,2302926,22838276,16,4,1281.778288,100000,0,194.519170,108204,127382,7589359,1,1,10936,-1,-1,-1,2022-09-30.22:34:15
Flickr,2302926,22838276,16,4,1297.416688,0,100000,108.006012,106984,0,6903866,0,0,0,-1,-1,-1,2022-09-30.22:34:52
Flickr,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2774.88,548.313,2022-09-30.22:36:02
StackOverflow,2601978,28183518,16,4,2345.239790,100000,0,590.176567,100877,175048,28227511,8,8,47287,-1,-1,-1,2022-09-30.22:37:12
StackOverflow,2601978,28183518,16,4,2295.652046,0,100000,243.245943,97316,0,17929934,0,0,0,-1,-1,-1,2022-09-30.22:38:21
StackOverflow,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5271.17,995.774,2022-09-30.22:40:27
wiki-edits-sh,4579815,6265043,16,4,279.693097,100000,0,1580.468396,98665,117450,85065090,55,64,13833,-1,-1,-1,2022-09-30.22:40:37
wiki-edits-sh,4579815,6265043,16,4,280.609248,0,100000,1247.387669,100520,0,42630993,0,0,0,-1,-1,-1,2022-09-30.22:40:47
wiki-edits-sh,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.22:43:55
DBLP,1824702,8344615,32,4,943.985286,100000,0,78.955723,114126,142903,921311,0,0,16589,-1,-1,-1,2022-09-30.22:44:13
DBLP,1824702,8344615,32,4,957.691036,0,100000,66.831695,113860,0,640127,0,0,0,-1,-1,-1,2022-09-30.22:44:31
DBLP,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,346.712,243.815,2022-09-30.22:45:06
Flickr,2302926,22838276,32,4,1282.697563,100000,0,230.783110,108581,125685,7172057,1,1,10658,-1,-1,-1,2022-09-30.22:45:44
Flickr,2302926,22838276,32,4,1294.653452,0,100000,121.961580,106365,0,6744052,0,0,0,-1,-1,-1,2022-09-30.22:46:22
Flickr,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2833.91,556.983,2022-09-30.22:47:31
StackOverflow,2601978,28183518,32,4,2331.736359,100000,0,643.356495,100815,174476,23843178,9,9,46959,-1,-1,-1,2022-09-30.22:48:42
StackOverflow,-1,-1,32,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.22:51:42
StackOverflow,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5173.58,950.524,2022-09-30.22:53:49
wiki-edits-sh,4579815,6265043,32,4,279.513496,100000,0,1663.957382,98107,114982,78739583,14,14,11605,-1,-1,-1,2022-09-30.22:54:00
wiki-edits-sh,4579815,6265043,32,4,281.853686,0,100000,1257.370408,100435,0,43147298,0,0,0,-1,-1,-1,2022-09-30.22:54:10
wiki-edits-sh,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-09-30.22:57:18
DBLP,1824702,8344615,64,4,949.647823,100000,0,116.276441,113341,141877,932607,0,0,16273,-1,-1,-1,2022-09-30.22:57:36
DBLP,1824702,8344615,64,4,954.378978,0,100000,77.692448,114786,0,642482,0,0,0,-1,-1,-1,2022-09-30.22:57:54
DBLP,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,351.283,255.014,2022-09-30.22:58:29
Flickr,2302926,22838276,64,4,1288.677404,100000,0,312.382666,108693,121120,7225003,1,1,10779,-1,-1,-1,2022-09-30.22:59:08
Flickr,2302926,22838276,64,4,1298.368081,0,100000,130.063578,107330,0,7038973,0,0,0,-1,-1,-1,2022-09-30.22:59:46
Flickr,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2863.88,522.222,2022-09-30.23:00:56
StackOverflow,2601978,28183518,64,4,2335.254803,100000,0,758.574244,100847,174253,20489219,5,5,46940,-1,-1,-1,2022-09-30.23:02:07
StackOverflow,2601978,28183518,64,4,2313.306297,0,100000,294.436682,96014,0,14940059,0,0,0,-1,-1,-1,2022-09-30.23:03:14
StackOverflow,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5248.83,931.818,2022-09-30.23:05:20
