I,T,t,l,w,Itime,Otime,Dtime,Mtime,tag#,subtag#,orepeat#,relabel#,maxtag#,morepeat#
10000000,3,22,0,40,393.093902,1.659512,47.139952,437.008514,5756332,19985024,0,356608,643,643
10000000,3,23,0,40,7218.157565,1.404101,12.338705,3800.115820,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,40,340.541714,22.451783,40.075846,509.833128,161064,12254896,0,80532,0,0
10000000,3,22,1,40,369.211146,1.605440,40.346548,422.713803,5756332,19985024,0,356608,643,643
10000000,3,23,1,40,7596.422109,1.119678,35.867334,8671.768353,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,48,369.608942,20.960808,44.470996,512.458999,161064,12254896,0,80532,0,0
10000000,3,22,0,48,406.745880,1.435783,43.653651,422.349986,5756332,19985024,0,356608,643,643
10000000,3,23,0,48,7314.193723,1.189722,11.494418,4572.314763,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,48,351.206933,23.222756,38.726438,506.947029,161064,12254896,0,80532,0,0
10000000,3,22,1,48,377.654009,1.607880,37.074256,407.929150,5756332,19985024,0,356608,643,643
10000000,3,23,1,48,7781.705861,1.014764,35.586891,9049.090396,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,56,340.852044,24.575825,44.706496,514.821929,161064,12254896,0,80532,0,0
10000000,3,22,0,56,412.128740,1.462844,44.505038,412.202473,5756332,19985024,0,356608,643,643
10000000,3,23,0,56,7255.367916,1.216263,10.870721,4132.610538,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,56,353.466469,25.183030,37.794807,511.253483,161064,12254896,0,80532,0,0
10000000,3,22,1,56,377.884126,1.510626,36.250030,400.728455,5756332,19985024,0,356608,643,643
10000000,3,23,1,56,7752.452424,0.891889,32.048848,9609.477067,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,64,349.262346,24.260320,44.094260,518.540166,161064,12254896,0,80532,0,0
10000000,3,22,0,64,422.407833,1.427991,44.871494,404.485507,5756332,19985024,0,356608,643,643
10000000,3,23,0,64,9263.942432,1.001923,10.691224,7251.200351,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,64,351.838226,24.896278,37.296586,516.658663,161064,12254896,0,80532,0,0
10000000,3,22,1,64,380.854072,1.444682,35.102771,395.599951,5756332,19985024,0,356608,643,643
10000000,3,23,1,64,8004.210474,0.918070,33.548643,10007.190075,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,128,294.478151,25.951643,47.453834,278.842964,161064,12254896,0,80532,0,0
10000000,3,22,0,128,298.882152,2.026948,44.589270,296.300660,5756332,19985024,0,356608,643,643
10000000,3,23,0,128,9633.627960,1.646681,10.407691,7811.996895,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,128,268.115559,28.242113,36.753261,273.567304,161064,12254896,0,80532,0,0
10000000,3,22,1,128,275.279599,2.036069,33.032040,306.999102,5756332,19985024,0,356608,643,643
10000000,3,23,1,128,7692.455566,1.334708,32.063698,9872.261163,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,0,1990.486897,616.535423,806.533498,2461.083860,161064,12254896,0,80532,0,0
10000000,3,22,0,0,584.896462,49.043204,429.050625,397.650785,5756332,19985024,0,356608,643,0
10000000,3,23,0,0,1258.762485,36.707279,137.653530,357.797240,99024410,19999976,0,357142,713076,0
10000000,3,21,1,0,2114.740654,614.984824,1072.036662,2460.536842,161064,12254896,0,80532,0,0
10000000,3,22,1,0,762.999032,49.196150,586.759542,394.487538,5756332,19985024,0,356608,643,0
10000000,3,23,1,0,1680.313644,36.448268,288.250039,354.354130,99024410,19999976,0,357142,713076,0
10000000,3,21,0,1,2026.985861,721.834569,811.575464,3369.201095,161064,12254896,0,80532,0,0
10000000,3,22,0,1,585.179582,50.105699,431.940019,988.953882,5756332,19985024,0,356608,643,643
10000000,3,23,0,1,1321.847683,36.215858,140.718572,1646.259426,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,1,2173.314241,728.675474,1082.208178,3483.126619,161064,12254896,0,80532,0,0
10000000,3,22,1,1,766.789243,50.206714,590.348845,1267.397074,5756332,19985024,0,356608,643,643
10000000,3,23,1,1,1665.514907,36.393765,288.930617,1946.014117,99024410,19999976,0,357142,713076,713076
