model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
livej,4847571,68993773,1,2,5415.714683,100000,0,651.386588,115927,143960,11805166,0,-1,2021-08-12.03:23:07
patent,6009555,16518948,1,2,3668.748812,100000,0,1259.843579,107777,159091,2490104,0,-1,2021-08-12.03:24:04
pokec,1632804,30622564,1,2,2379.739659,100000,0,759.329388,86092,124909,5900039,0,-1,2021-08-12.03:24:45
rmat-1m-8m,999760,7810950,1,2,555.300284,100000,0,354.904278,99527,119971,28573879,0,-1,2021-08-12.03:24:51
ssca2,1048577,157877986,1,2,1359.708699,100000,0,2426.122890,1586973,1647029,125011427,0,-1,2021-08-12.03:26:22
wiki-links,5710993,130160392,1,2,8965.294677,100000,0,1151.183233,187519,203453,54846213,0,-1,2021-08-12.03:29:26
wikitalk,2394385,5021410,1,2,763.416517,100000,0,514.611789,99995,105160,12702685,0,-1,2021-08-12.03:29:31
wiki_talk_en,2987536,24981163,1,2,1326.610228,100000,0,812.523194,100019,105781,21419661,0,-1,2021-08-12.03:29:42
ba-1m-8m,1000000,7999964,1,3,829.043834,100000,0,294.187878,22074,166878,1876492,363815,-1,2021-08-12.03:29:52
baidu,2141301,17794839,1,3,1664.582311,100000,0,272.537468,98874,132645,10157074,824230,-1,2021-08-12.03:30:26
dbpedia,3966925,13820853,1,3,1943.521051,100000,0,156.651582,100964,127774,1759375,1119586,-1,2021-08-12.03:31:40
er-1m-8m,1000000,8000000,1,3,1217.057884,100000,0,101.310044,38657,65733,651919,424944,-1,2021-08-12.03:31:56
livej,4847571,68993773,1,3,5365.928279,100000,0,495.735507,112228,159258,11247286,774112,-1,2021-08-12.03:33:08
patent,6009555,16518948,1,3,3836.076887,100000,0,275.482487,107651,183771,2459487,1032917,-1,2021-08-12.03:35:14
pokec,1632804,30622564,1,3,2495.469354,100000,0,276.060672,85401,145833,5919346,714639,-1,2021-08-12.03:35:50
rmat-1m-8m,999760,7810950,1,3,505.067707,100000,0,446.620379,100478,133893,30853764,634228,-1,2021-08-12.03:35:56
ssca2,1048577,157877986,1,3,2040.335122,100000,0,11319.098564,1588002,1677128,125814411,11970592,-1,2021-08-12.03:37:23
wiki-links,5710993,130160392,1,3,10115.389920,100000,0,5926.796058,188805,219885,58386679,771101,-1,2021-08-12.03:40:24
wikitalk,2394385,5021410,1,3,601.113300,100000,0,299.758291,100754,109320,14595556,1084789,-1,2021-08-12.03:40:51
wiki_talk_en,2987536,24981163,1,3,887.619272,100000,0,547.831222,101141,110650,25584874,943561,-1,2021-08-12.03:41:45
ba-1m-8m,1000000,7999964,1,2,789.815853,0,100000,357.974217,21952,0,153989,0,-1,2021-08-12.03:42:11
baidu,2141301,17794839,1,2,1770.216628,0,100000,437.788244,98809,0,5894398,0,-1,2021-08-12.03:42:47
dbpedia,3966925,13820853,1,2,2221.874965,0,100000,905.456877,101399,0,1045822,0,-1,2021-08-12.03:43:21
er-1m-8m,1000000,8000000,1,2,1002.630950,0,100000,483.264794,39323,0,433304,0,-1,2021-08-12.03:43:52
livej,4847571,68993773,1,2,5205.423171,0,100000,436.119596,113140,0,8551798,0,-1,2021-08-12.03:45:07
patent,6009555,16518948,1,2,3694.774334,0,100000,521.104053,107557,0,1527224,0,-1,2021-08-12.03:46:04
pokec,1632804,30622564,1,2,2179.988939,0,100000,472.745543,85653,0,3374520,0,-1,2021-08-12.03:46:44
rmat-1m-8m,999760,7810950,1,2,570.026407,0,100000,420.618506,100550,0,22623204,0,-1,2021-08-12.03:46:51
ssca2,1048577,157877986,1,2,1431.687149,0,100000,2042.994018,1589861,0,120361281,0,-1,2021-08-12.03:48:21
wiki-links,5710993,130160392,1,2,9019.733126,0,100000,1384.175927,188297,0,50733100,0,-1,2021-08-12.03:51:25
wikitalk,2394385,5021410,1,2,759.221445,0,100000,527.922379,100527,0,11145749,0,-1,2021-08-12.03:51:30
wiki_talk_en,2987536,24981163,1,2,1310.414601,0,100000,787.240317,100051,0,16906772,0,-1,2021-08-12.03:51:40
ba-1m-8m,1000000,7999964,1,3,934.519078,0,100000,44.699224,22076,0,154858,22076,-1,2021-08-12.03:51:46
baidu,2141301,17794839,1,3,1775.298347,0,100000,296.697692,98091,0,5989257,98091,-1,2021-08-12.03:52:19
dbpedia,3966925,13820853,1,3,1955.201925,0,100000,803.895949,101237,0,1140509,101237,-1,2021-08-12.03:53:27
er-1m-8m,1000000,8000000,1,3,1350.398039,0,100000,50.848264,39024,0,429233,39024,-1,2021-08-12.03:53:39
livej,4847571,68993773,1,3,5746.634928,0,100000,243.180553,113460,0,8484030,113460,-1,2021-08-12.03:55:03
patent,6009555,16518948,1,3,3815.200114,0,100000,103.535976,107611,0,1507310,107611,-1,2021-08-12.03:57:05
pokec,1632804,30622564,1,3,2584.016154,0,100000,150.447342,86102,0,3376887,86102,-1,2021-08-12.03:57:37
rmat-1m-8m,999760,7810950,1,3,547.211336,0,100000,473.561380,100327,0,22607295,100327,-1,2021-08-12.03:57:42
ssca2,1048577,157877986,1,3,2130.315026,0,100000,1267.603974,1590477,0,120515326,1590477,-1,2021-08-12.03:58:57
wiki-links,5710993,130160392,1,3,9480.658083,0,100000,1170.820934,186814,0,50641614,186814,-1,2021-08-12.04:01:42
wikitalk,2394385,5021410,1,3,600.516494,0,100000,420.893598,100645,0,11245885,100645,-1,2021-08-12.04:01:46
wiki_talk_en,2987536,24981163,1,3,887.899436,0,100000,939.805809,101114,0,21204324,101114,-1,2021-08-12.04:01:55
ba-1m-8m,1000000,7999964,1,2,820.900376,100000,0,2209.441874,21838,111326,1860483,0,-1,2021-08-12.04:02:25
baidu,2141301,17794839,1,2,1728.913687,100000,0,443.884162,98889,119606,10032373,0,-1,2021-08-12.04:03:00
dbpedia,3966925,13820853,1,2,2208.885649,100000,0,408.127335,101233,117405,1791898,0,-1,2021-08-12.04:03:32
er-1m-8m,1000000,8000000,1,2,989.042299,100000,0,664.546656,39524,55038,661383,0,-1,2021-08-12.04:04:04
livej,4847571,68993773,1,2,5236.296410,100000,0,638.348001,115456,142501,11419093,0,-1,2021-08-12.04:05:19
patent,6009555,16518948,1,2,3650.422264,100000,0,1302.807307,105948,156157,2420381,0,-1,2021-08-12.04:06:16
pokec,1632804,30622564,1,2,2277.020370,100000,0,756.866403,85941,125962,6008468,0,-1,2021-08-12.04:06:56
rmat-1m-8m,999760,7810950,1,2,555.236945,100000,0,357.746046,99455,119417,28316239,0,-1,2021-08-12.04:07:01
ssca2,1048577,157877986,1,2,1411.082989,100000,0,2480.727079,1583120,1645445,125010896,0,-1,2021-08-12.04:08:34
wiki-links,5710993,130160392,1,2,8926.457460,100000,0,1181.063583,191081,207224,56166225,0,-1,2021-08-12.04:11:35
wikitalk,2394385,5021410,1,2,783.188618,100000,0,341.478217,99935,105091,12709272,0,-1,2021-08-12.04:11:41
wiki_talk_en,2987536,24981163,1,2,1304.713165,100000,0,754.920794,99910,105557,20912742,0,-1,2021-08-12.04:11:51
ba-1m-8m,1000000,7999964,1,3,817.486282,100000,0,293.659823,21978,165918,1834279,361979,-1,2021-08-12.04:12:02
baidu,2141301,17794839,1,3,1712.409466,100000,0,269.633280,98337,132316,10009968,811157,-1,2021-08-12.04:12:36
dbpedia,3966925,13820853,1,3,1919.074283,100000,0,149.439832,101215,127975,1605786,1137793,-1,2021-08-12.04:13:00
er-1m-8m,1000000,8000000,1,3,1346.238718,100000,0,101.192283,38798,66140,655154,422555,-1,2021-08-12.04:13:14
livej,4847571,68993773,1,3,5460.174164,100000,0,479.573549,113803,160093,11504449,782634,-1,2021-08-12.04:14:42
patent,6009555,16518948,1,3,3655.773645,100000,0,270.093344,105598,182561,2436543,1028589,-1,2021-08-12.04:16:48
pokec,1632804,30622564,1,3,2559.860819,100000,0,281.874148,85685,147379,6128986,720920,-1,2021-08-12.04:17:23
rmat-1m-8m,999760,7810950,1,3,517.496057,100000,0,383.342984,99693,132916,28408187,632262,-1,2021-08-12.04:17:29
ssca2,1048577,157877986,1,3,2075.176490,100000,0,11539.977109,1591610,1681304,126026736,11930797,-1,2021-08-12.04:19:02
wiki-links,5710993,130160392,1,3,10293.247358,100000,0,5356.703690,187374,216432,55480375,775815,-1,2021-08-12.04:22:22
wikitalk,2394385,5021410,1,3,618.605859,100000,0,316.868928,100668,109286,14449028,1071562,-1,2021-08-12.04:22:27
wiki_talk_en,2987536,24981163,1,3,874.943020,100000,0,520.605178,99951,109555,21559317,935772,-1,2021-08-12.04:23:15
ba-1m-8m,1000000,7999964,1,2,771.251122,0,100000,348.602486,22023,0,154439,0,-1,2021-08-12.04:23:42
baidu,2141301,17794839,1,2,1681.763378,0,100000,430.249400,98174,0,5888684,0,-1,2021-08-12.04:24:16
dbpedia,3966925,13820853,1,2,2205.923071,0,100000,891.492071,101158,0,1056818,0,-1,2021-08-12.04:24:50
er-1m-8m,1000000,8000000,1,2,1109.466329,0,100000,488.029681,39559,0,434998,0,-1,2021-08-12.04:25:21
livej,4847571,68993773,1,2,5238.146877,0,100000,437.047166,112661,0,8561661,0,-1,2021-08-12.04:26:37
patent,6009555,16518948,1,2,3661.515411,0,100000,510.511929,107443,0,1517237,0,-1,2021-08-12.04:27:33
pokec,1632804,30622564,1,2,2366.654241,0,100000,442.495309,85473,0,3413297,0,-1,2021-08-12.04:28:12
rmat-1m-8m,999760,7810950,1,2,576.000256,0,100000,420.334984,100906,0,22909890,0,-1,2021-08-12.04:28:20
ssca2,1048577,157877986,1,2,1416.315389,0,100000,2066.554266,1597259,0,120901275,0,-1,2021-08-12.04:29:51
wiki-links,5710993,130160392,1,2,8709.960376,0,100000,1181.193466,184327,0,48758266,0,-1,2021-08-12.04:32:50
wikitalk,2394385,5021410,1,2,783.354380,0,100000,549.615350,100707,0,11059542,0,-1,2021-08-12.04:32:56
wiki_talk_en,2987536,24981163,1,2,1251.544309,0,100000,842.745887,101192,0,21204938,0,-1,2021-08-12.04:33:06
ba-1m-8m,1000000,7999964,1,3,877.740928,0,100000,44.496662,22002,0,154332,22002,-1,2021-08-12.04:33:16
baidu,2141301,17794839,1,3,1726.409262,0,100000,296.516081,98283,0,5873884,98283,-1,2021-08-12.04:33:48
dbpedia,3966925,13820853,1,3,1967.767867,0,100000,821.712683,101438,0,922429,101438,-1,2021-08-12.04:34:56
er-1m-8m,1000000,8000000,1,3,1215.772101,0,100000,50.469731,38928,0,428240,38928,-1,2021-08-12.04:35:08
livej,4847571,68993773,1,3,5148.551337,0,100000,240.645888,113827,0,8947900,113827,-1,2021-08-12.04:36:12
patent,6009555,16518948,1,3,3769.844894,0,100000,102.651667,106667,0,1487283,106667,-1,2021-08-12.04:38:13
pokec,1632804,30622564,1,3,2713.157917,0,100000,150.307329,85741,0,3353957,85741,-1,2021-08-12.04:38:46
rmat-1m-8m,999760,7810950,1,3,533.717374,0,100000,477.460938,100477,0,22612878,100477,-1,2021-08-12.04:38:51
ssca2,1048577,157877986,1,3,2052.559890,0,100000,1269.739645,1584232,0,119942089,1584232,-1,2021-08-12.04:40:07
wiki-links,5710993,130160392,1,3,10526.156700,0,100000,1156.827008,185453,0,48359617,185453,-1,2021-08-12.04:42:54
wikitalk,2394385,5021410,1,3,630.011331,0,100000,432.796394,100690,0,11200994,100690,-1,2021-08-12.04:43:32
wiki_talk_en,2987536,24981163,1,3,886.064799,0,100000,44011.477806,101030,0,21172582,101030,-1,2021-08-12.04:44:24
ba-1m-8m,1000000,7999964,1,2,770.249162,100000,0,2099.351615,22172,111186,1830396,0,-1,2021-08-12.04:44:53
baidu,2141301,17794839,1,2,1689.816526,100000,0,551.581388,98461,119652,10186114,0,-1,2021-08-12.04:45:29
dbpedia,3966925,13820853,1,2,2160.393978,100000,0,398.867265,101036,117026,1820430,0,-1,2021-08-12.04:45:55
er-1m-8m,1000000,8000000,1,2,976.755309,100000,0,737.257883,39235,55151,663263,0,-1,2021-08-12.04:46:26
livej,4847571,68993773,1,2,5423.759781,100000,0,635.344512,110004,138187,10532279,0,-1,2021-08-12.04:47:42
patent,6009555,16518948,1,2,3628.925825,100000,0,1199.866106,106598,156257,2434588,0,-1,2021-08-12.04:48:40
pokec,1632804,30622564,1,2,2094.629900,100000,0,773.994090,85502,124854,5914971,0,-1,2021-08-12.04:49:20
rmat-1m-8m,999760,7810950,1,2,551.815201,100000,0,360.100568,99637,119372,28276489,0,-1,2021-08-12.04:49:26
ssca2,1048577,157877986,1,2,1367.833129,100000,0,2404.747832,1592564,1653221,125501717,0,-1,2021-08-12.04:50:57
wiki-links,5710993,130160392,1,2,9254.263144,100000,0,1408.856737,188117,203440,54874783,0,-1,2021-08-12.04:53:57
wikitalk,2394385,5021410,1,2,799.418027,100000,0,363.324310,100545,105968,14507176,0,-1,2021-08-12.04:54:02
wiki_talk_en,2987536,24981163,1,2,1244.919314,100000,0,740.676556,99977,105673,21284148,0,-1,2021-08-12.04:54:13
ba-1m-8m,1000000,7999964,1,3,890.853615,100000,0,296.511990,22051,167225,1862038,374307,-1,2021-08-12.04:54:24
baidu,2141301,17794839,1,3,1839.010015,100000,0,272.456357,98740,132714,10115393,820072,-1,2021-08-12.04:54:59
dbpedia,3966925,13820853,1,3,1991.951142,100000,0,150.700044,101230,128466,1701253,1117283,-1,2021-08-12.04:56:13
er-1m-8m,1000000,8000000,1,3,1300.762696,100000,0,102.932290,39678,66921,666380,436832,-1,2021-08-12.04:56:27
livej,4847571,68993773,1,3,5427.178324,100000,0,465.459852,111767,156680,10899736,764870,-1,2021-08-12.04:57:54
patent,6009555,16518948,1,3,3851.017102,100000,0,273.643078,107705,184363,2440446,1045921,-1,2021-08-12.05:00:01
pokec,1632804,30622564,1,3,2328.286150,100000,0,275.439176,86302,149159,6240731,723125,-1,2021-08-12.05:00:36
rmat-1m-8m,999760,7810950,1,3,543.739283,100000,0,460.066400,100418,134048,31277889,634208,-1,2021-08-12.05:00:41
ssca2,1048577,157877986,1,3,2110.602255,100000,0,11194.657305,1589789,1678966,125802825,11885892,-1,2021-08-12.05:02:09
wiki-links,5710993,130160392,1,3,9936.439631,100000,0,5422.929273,189387,215986,61835081,765530,-1,2021-08-12.05:05:29
wikitalk,2394385,5021410,1,3,607.088988,100000,0,316.155561,100416,109359,14440428,1094308,-1,2021-08-12.05:05:56
wiki_talk_en,2987536,24981163,1,3,888.400451,100000,0,470.735403,100047,109318,21675290,960614,-1,2021-08-12.05:06:21
ba-1m-8m,1000000,7999964,1,2,781.799475,0,100000,366.270628,21882,0,153540,0,-1,2021-08-12.05:06:48
baidu,2141301,17794839,1,2,1699.927135,0,100000,439.554240,98681,0,6039599,0,-1,2021-08-12.05:07:23
dbpedia,3966925,13820853,1,2,2168.249914,0,100000,895.876224,101682,0,1063039,0,-1,2021-08-12.05:07:56
er-1m-8m,1000000,8000000,1,2,1027.629073,0,100000,503.126628,39349,0,432207,0,-1,2021-08-12.05:08:28
livej,4847571,68993773,1,2,5437.867129,0,100000,427.475913,110548,0,7991158,0,-1,2021-08-12.05:09:43
patent,6009555,16518948,1,2,3715.823829,0,100000,534.242900,107808,0,1521181,0,-1,2021-08-12.05:10:40
pokec,1632804,30622564,1,2,2272.965232,0,100000,483.497887,85995,0,3392476,0,-1,2021-08-12.05:11:19
rmat-1m-8m,999760,7810950,1,2,574.040126,0,100000,404.055615,99599,0,20366690,0,-1,2021-08-12.05:11:25
ssca2,1048577,157877986,1,2,1397.851820,0,100000,2066.926531,1594672,0,120743468,0,-1,2021-08-12.05:12:55
wiki-links,5710993,130160392,1,2,9595.533159,0,100000,1275.952836,182112,0,46827889,0,-1,2021-08-12.05:15:57
wikitalk,2394385,5021410,1,2,803.671837,0,100000,448.815180,100644,0,10937080,0,-1,2021-08-12.05:16:03
wiki_talk_en,2987536,24981163,1,2,1242.685073,0,100000,861.825833,101165,0,21139515,0,-1,2021-08-12.05:16:13
ba-1m-8m,1000000,7999964,1,3,808.858688,0,100000,44.247070,21812,0,153058,21812,-1,2021-08-12.05:16:22
baidu,2141301,17794839,1,3,1812.835661,0,100000,304.127155,98725,0,6067280,98725,-1,2021-08-12.05:16:54
dbpedia,3966925,13820853,1,3,1923.174703,0,100000,812.055938,100636,0,1128342,100636,-1,2021-08-12.05:17:50
er-1m-8m,1000000,8000000,1,3,1244.665272,0,100000,50.557242,39181,0,430717,39181,-1,2021-08-12.05:18:02
livej,4847571,68993773,1,3,5472.060051,0,100000,236.670239,113237,0,8520734,113237,-1,2021-08-12.05:19:07
patent,6009555,16518948,1,3,3930.298663,0,100000,102.358595,106104,0,1504192,106104,-1,2021-08-12.05:21:09
pokec,1632804,30622564,1,3,2491.048811,0,100000,149.788425,85645,0,3369022,85645,-1,2021-08-12.05:21:41
rmat-1m-8m,999760,7810950,1,3,534.480092,0,100000,483.525428,100701,0,22874257,100701,-1,2021-08-12.05:21:46
ssca2,1048577,157877986,1,3,2062.116933,0,100000,3990.460587,1587565,0,120239723,1587565,-1,2021-08-12.05:23:05
wiki-links,5710993,130160392,1,3,10533.325500,0,100000,1196.010489,191110,0,51749827,191110,-1,2021-08-12.05:25:51
wikitalk,2394385,5021410,1,3,633.155061,0,100000,430.946307,100688,0,11169261,100688,-1,2021-08-12.05:25:56
wiki_talk_en,2987536,24981163,1,3,889.487641,0,100000,937.971922,100960,0,21120936,100960,-1,2021-08-12.05:26:05
ba-1m-8m,1000000,7999964,1,2,783.877085,100000,0,1766.950256,22105,110797,1844994,0,-1,2021-08-12.05:26:33
baidu,2141301,17794839,1,2,1789.064101,100000,0,442.991474,99033,120289,10251894,0,-1,2021-08-12.05:27:08
dbpedia,3966925,13820853,1,2,2189.642691,100000,0,395.897736,101155,117571,1718786,0,-1,2021-08-12.05:27:43
er-1m-8m,1000000,8000000,1,2,1027.512833,100000,0,634.630195,39065,54469,655061,0,-1,2021-08-12.05:28:15
livej,4847571,68993773,1,2,5176.029174,100000,0,599.123810,110083,137891,10637426,0,-1,2021-08-12.05:29:30
patent,6009555,16518948,1,2,3680.675297,100000,0,1351.295848,106529,156760,2406021,0,-1,2021-08-12.05:30:28
pokec,1632804,30622564,1,2,2008.660364,100000,0,597.531275,86125,126157,6050909,0,-1,2021-08-12.05:31:08
rmat-1m-8m,999760,7810950,1,2,547.967204,100000,0,363.168188,99597,120105,28565519,0,-1,2021-08-12.05:31:14
ssca2,1048577,157877986,1,2,1410.750326,100000,0,2493.943138,1592381,1652089,125279408,0,-1,2021-08-12.05:32:45
wiki-links,5710993,130160392,1,2,9177.842002,100000,0,1673.546458,187404,203772,55564054,0,-1,2021-08-12.05:35:46
wikitalk,2394385,5021410,1,2,792.200436,100000,0,338.609920,99943,105189,13047356,0,-1,2021-08-12.05:35:51
wiki_talk_en,2987536,24981163,1,2,1309.185079,100000,0,756.518530,99981,105577,21183060,0,-1,2021-08-12.05:36:02
ba-1m-8m,1000000,7999964,1,3,865.607529,100000,0,296.430490,21974,167168,1846706,352779,-1,2021-08-12.05:36:13
baidu,2141301,17794839,1,3,1650.935268,100000,0,267.070804,98282,132073,9713011,812566,-1,2021-08-12.05:36:47
dbpedia,3966925,13820853,1,3,1991.102024,100000,0,169.856790,101023,127893,1743680,1109681,-1,2021-08-12.05:38:01
er-1m-8m,1000000,8000000,1,3,1186.537387,100000,0,101.924600,39570,66477,660305,437096,-1,2021-08-12.05:38:17
livej,4847571,68993773,1,3,5431.997251,100000,0,496.564304,113784,158989,11502229,777967,-1,2021-08-12.05:39:44
patent,6009555,16518948,1,3,3796.736614,100000,0,269.554048,107348,183888,2437386,1026072,-1,2021-08-12.05:41:50
pokec,1632804,30622564,1,3,2431.925565,100000,0,275.488577,85305,146096,5923889,713037,-1,2021-08-12.05:42:26
rmat-1m-8m,999760,7810950,1,3,536.520232,100000,0,464.585914,100742,134314,31041057,634707,-1,2021-08-12.05:42:31
ssca2,1048577,157877986,1,3,2034.206902,100000,0,11274.727762,1599252,1691942,126970970,12090148,-1,2021-08-12.05:43:59
wiki-links,5710993,130160392,1,3,10810.477713,100000,0,5152.849540,182333,211782,52568732,759163,-1,2021-08-12.05:47:20
wikitalk,2394385,5021410,1,3,604.271850,100000,0,327.932256,100544,109571,14862158,1069435,-1,2021-08-12.05:47:25
wiki_talk_en,2987536,24981163,1,3,865.014943,100000,0,543.995076,100969,110420,25698476,937703,-1,2021-08-12.05:47:50
ba-1m-8m,1000000,7999964,1,2,773.204431,0,100000,346.650238,21818,0,153016,0,-1,2021-08-12.05:48:16
baidu,2141301,17794839,1,2,1692.263640,0,100000,500.094368,102807,0,10388606,0,-1,2021-08-12.05:48:51
dbpedia,3966925,13820853,1,2,2208.878488,0,100000,887.949797,100463,0,913752,0,-1,2021-08-12.05:49:26
er-1m-8m,1000000,8000000,1,2,1062.182799,0,100000,489.033511,39717,0,437301,0,-1,2021-08-12.05:49:57
livej,4847571,68993773,1,2,5389.792211,0,100000,428.352121,112015,0,7895190,0,-1,2021-08-12.05:51:11
patent,6009555,16518948,1,2,3717.713047,0,100000,549.783341,105512,0,1482503,0,-1,2021-08-12.05:52:08
pokec,1632804,30622564,1,2,2265.222987,0,100000,419.061441,86314,0,3418902,0,-1,2021-08-12.05:52:49
rmat-1m-8m,999760,7810950,1,2,531.490914,0,100000,427.655655,100432,0,22635927,0,-1,2021-08-12.05:52:55
ssca2,1048577,157877986,1,2,1415.406740,0,100000,2039.797337,1586351,0,120052139,0,-1,2021-08-12.05:54:25
wiki-links,5710993,130160392,1,2,9105.578070,0,100000,1234.230990,183646,0,46245167,0,-1,2021-08-12.05:57:23
wikitalk,2394385,5021410,1,2,799.606338,0,100000,451.507697,100439,0,11057332,0,-1,2021-08-12.05:57:29
wiki_talk_en,2987536,24981163,1,2,1327.661628,0,100000,809.914058,99918,0,17294691,0,-1,2021-08-12.05:57:39
ba-1m-8m,1000000,7999964,1,3,894.310568,0,100000,44.489152,21977,0,154168,21977,-1,2021-08-12.05:57:49
baidu,2141301,17794839,1,3,1720.145461,0,100000,299.352078,98665,0,5986232,98665,-1,2021-08-12.05:58:21
dbpedia,3966925,13820853,1,3,1924.512457,0,100000,834.963312,101364,0,1059006,101364,-1,2021-08-12.05:59:29
er-1m-8m,1000000,8000000,1,3,1256.178254,0,100000,50.793093,39509,0,434015,39509,-1,2021-08-12.05:59:41
livej,4847571,68993773,1,3,5349.011265,0,100000,238.286985,112334,0,8536485,112334,-1,2021-08-12.06:01:03
patent,6009555,16518948,1,3,3772.456099,0,100000,101.477286,107586,0,1466076,107586,-1,2021-08-12.06:03:04
pokec,1632804,30622564,1,3,2580.733182,0,100000,151.053977,85351,0,3366310,85351,-1,2021-08-12.06:03:37
rmat-1m-8m,999760,7810950,1,3,536.952717,0,100000,8126.177375,100473,0,22764724,100473,-1,2021-08-12.06:03:49
ssca2,1048577,157877986,1,3,2077.926837,0,100000,1269.066588,1591222,0,120440704,1591222,-1,2021-08-12.06:05:06
wiki-links,5710993,130160392,1,3,9738.486458,0,100000,1157.116811,187399,0,50545791,187399,-1,2021-08-12.06:07:49
wikitalk,2394385,5021410,1,3,592.781919,0,100000,415.150243,100651,0,11008990,100651,-1,2021-08-12.06:07:54
wiki_talk_en,2987536,24981163,1,3,876.809778,0,100000,32051.404635,99943,0,17261279,99943,-1,2021-08-12.06:08:34
ba-1m-8m,1000000,7999964,1,2,792.479459,100000,0,2273.374266,22092,111504,1860609,0,-1,2021-08-12.06:09:03
baidu,2141301,17794839,1,2,1759.684815,100000,0,442.770441,98636,119945,10185906,0,-1,2021-08-12.06:09:38
dbpedia,3966925,13820853,1,2,2209.723657,100000,0,412.813020,100332,116678,1650342,0,-1,2021-08-12.06:10:11
er-1m-8m,1000000,8000000,1,2,988.852927,100000,0,830.036744,39967,55463,666694,0,-1,2021-08-12.06:10:42
livej,4847571,68993773,1,2,5130.083439,100000,0,635.564795,112983,140686,10855810,0,-1,2021-08-12.06:11:58
patent,6009555,16518948,1,2,3712.218654,100000,0,1269.609674,105698,155333,2372125,0,-1,2021-08-12.06:12:56
pokec,1632804,30622564,1,2,2136.779829,100000,0,742.257731,85805,125769,6112570,0,-1,2021-08-12.06:13:36
rmat-1m-8m,999760,7810950,1,2,651.624941,100000,0,386.634327,100697,120521,30578422,0,-1,2021-08-12.06:13:42
ssca2,1048577,157877986,1,2,1381.147148,100000,0,2406.636450,1591580,1652528,125519320,0,-1,2021-08-12.06:15:13
wiki-links,5710993,130160392,1,2,9196.508543,100000,0,1669.818992,182343,198234,52772322,0,-1,2021-08-12.06:18:13
wikitalk,2394385,5021410,1,2,934.321376,100000,0,631.756958,100673,105775,14234212,0,-1,2021-08-12.06:18:19
wiki_talk_en,2987536,24981163,1,2,1278.896814,100000,0,715.904125,100123,105685,21223855,0,-1,2021-08-12.06:18:30
ba-1m-8m,1000000,7999964,1,3,889.741554,100000,0,295.751203,22031,167081,1859913,363598,-1,2021-08-12.06:18:40
baidu,2141301,17794839,1,3,1707.307726,100000,0,275.551047,98609,132761,10372674,814757,-1,2021-08-12.06:19:15
dbpedia,3966925,13820853,1,3,1934.736596,100000,0,152.638903,100822,127262,1624039,1129927,-1,2021-08-12.06:20:25
er-1m-8m,1000000,8000000,1,3,1383.984295,100000,0,102.664047,39478,66686,662834,447676,-1,2021-08-12.06:20:42
livej,4847571,68993773,1,3,5141.939813,100000,0,500.958216,115876,162167,12044737,787590,-1,2021-08-12.06:22:08
patent,6009555,16518948,1,3,3814.102914,100000,0,285.107440,106718,183398,2549451,1009450,-1,2021-08-12.06:24:14
pokec,1632804,30622564,1,3,2425.764966,100000,0,279.746508,85793,147836,6111192,721271,-1,2021-08-12.06:24:49
rmat-1m-8m,999760,7810950,1,3,547.279587,100000,0,445.241386,100797,134372,31188703,634750,-1,2021-08-12.06:24:55
ssca2,1048577,157877986,1,3,2091.287227,100000,0,11467.093371,1593573,1685473,126362879,11937228,-1,2021-08-12.06:26:23
wiki-links,5710993,130160392,1,3,9905.946505,100000,0,5591.964295,188347,217130,65465122,768016,-1,2021-08-12.06:29:23
wikitalk,2394385,5021410,1,3,598.979859,100000,0,274.461916,99862,108793,13265199,1081487,-1,2021-08-12.06:30:03
wiki_talk_en,2987536,24981163,1,3,885.878855,100000,0,463.950487,100099,109149,20857295,956306,-1,2021-08-12.06:30:56
ba-1m-8m,1000000,7999964,1,2,774.105731,0,100000,362.228919,22031,0,154581,0,-1,2021-08-12.06:31:23
baidu,2141301,17794839,1,2,1716.451676,0,100000,434.957506,98550,0,6040059,0,-1,2021-08-12.06:31:57
dbpedia,3966925,13820853,1,2,2179.389632,0,100000,916.109569,101248,0,1011109,0,-1,2021-08-12.06:32:31
er-1m-8m,1000000,8000000,1,2,1010.897571,0,100000,495.767606,39268,0,431047,0,-1,2021-08-12.06:33:02
livej,4847571,68993773,1,2,5220.791379,0,100000,437.517251,111754,0,8437206,0,-1,2021-08-12.06:34:19
patent,6009555,16518948,1,2,3622.804414,0,100000,543.972024,107365,0,1514026,0,-1,2021-08-12.06:35:15
pokec,1632804,30622564,1,2,2273.383336,0,100000,412.713449,86348,0,3463894,0,-1,2021-08-12.06:35:54
rmat-1m-8m,999760,7810950,1,2,534.547293,0,100000,422.632806,100717,0,22796302,0,-1,2021-08-12.06:36:00
ssca2,1048577,157877986,1,2,1347.123837,0,100000,2082.448721,1594241,0,120664864,0,-1,2021-08-12.06:37:31
wiki-links,5710993,130160392,1,2,8847.210930,0,100000,1288.302746,186822,0,48596703,0,-1,2021-08-12.06:40:31
wikitalk,2394385,5021410,1,2,780.626744,0,100000,553.765349,100668,0,11047009,0,-1,2021-08-12.06:40:37
wiki_talk_en,2987536,24981163,1,2,1214.287736,0,100000,808.194881,100130,0,17160700,0,-1,2021-08-12.06:40:47
