model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,batch-repeat,assert,date
er-1m-8m,1000000,8000000,1,3,1046.267468,0,100000,50.998651,38889,0,427191,38889,-1,-1,2021-09-30.01:32:32
livej,4847571,68993773,1,3,5541.636242,0,100000,14680.343174,114952,0,9031639,114952,-1,-1,2021-09-30.01:33:48
patent,6009555,16518948,1,3,3687.460647,0,100000,103.169858,106724,0,1474562,106724,-1,-1,2021-09-30.01:34:26
pokec,1632804,30622564,1,3,2127.780179,0,100000,149.924081,86752,0,3465009,86752,-1,-1,2021-09-30.01:34:57
rmat-1m-8m,999760,7810950,1,3,470.775203,0,100000,466.701490,100507,0,22727999,100507,-1,-1,2021-09-30.01:35:01
ssca2,1048577,157877986,1,3,1347.074893,0,100000,1231.062168,1589103,0,120244500,1589103,-1,-1,2021-09-30.01:36:14
wiki-links,5710993,130160392,1,3,10206.105463,0,100000,2615.397263,186029,0,49033836,186029,-1,-1,2021-09-30.01:38:57
wikitalk,2394385,5021410,1,3,620.248933,0,100000,402.903580,100573,0,11065574,100573,-1,-1,2021-09-30.01:39:01
wiki_talk_en,2987536,24981163,1,3,864.497515,0,100000,780.010914,100019,0,17601583,100019,-1,-1,2021-09-30.01:39:09
ba-1m-8m,1000000,7999964,1,2,743.934554,0,100000,2226.166698,22095,0,310020,0,-1,-1,2021-09-30.01:39:26
baidu,2141301,17794839,1,2,1583.839146,0,100000,455.770516,99263,0,12242192,0,-1,-1,2021-09-30.01:39:59
dbpedia,3966925,13820853,1,2,2080.331525,0,100000,1083.318467,101227,0,2144540,0,-1,-1,2021-09-30.01:40:34
er-1m-8m,1000000,8000000,1,2,1004.949901,0,100000,548.623945,39401,0,868012,0,-1,-1,2021-09-30.01:40:56
livej,4847571,68993773,1,2,4971.816441,0,100000,450.502578,113960,0,17395316,0,-1,-1,2021-09-30.01:42:02
patent,6009555,16518948,1,2,3511.472825,0,100000,452.541621,107851,0,3066540,0,-1,-1,2021-09-30.01:42:48
pokec,1632804,30622564,1,2,1856.166633,0,100000,417.981603,85841,0,6705026,0,-1,-1,2021-09-30.01:43:24
rmat-1m-8m,999760,7810950,1,2,505.810679,0,100000,440.823960,100438,0,45502872,0,-1,-1,2021-09-30.01:43:29
ssca2,1048577,157877986,1,2,1286.535167,0,100000,2115.688064,1591258,0,241004982,0,-1,-1,2021-09-30.01:44:50
wiki-links,5710993,130160392,1,2,8717.811480,0,100000,1302.217371,189095,0,100720398,0,-1,-1,2021-09-30.01:47:40
wikitalk,2394385,5021410,1,2,795.988548,0,100000,494.072807,100608,0,22029536,0,-1,-1,2021-09-30.01:47:44
wiki_talk_en,2987536,24981163,1,2,1258.992902,0,100000,905.953900,100151,0,34793656,0,-1,-1,2021-09-30.01:47:54
ba-1m-8m,1000000,7999964,1,3,727.629220,100000,0,183.479023,21979,166931,1869325,360687,-1,-1,2021-09-30.01:47:59
baidu,2141301,17794839,1,3,1605.919501,100000,0,261.022979,98193,132885,10147837,813037,-1,-1,2021-09-30.01:48:31
dbpedia,3966925,13820853,1,3,1831.610855,100000,0,149.129943,101613,128999,1935125,1106412,-1,-1,2021-09-30.01:48:50
er-1m-8m,1000000,8000000,1,3,1001.012427,100000,0,90.626493,38753,65860,652649,427816,-1,-1,2021-09-30.01:49:00
livej,4847571,68993773,1,3,4988.003497,100000,0,299.509798,112489,158081,11194217,771058,-1,-1,2021-09-30.01:50:02
patent,6009555,16518948,1,3,3276.467275,100000,0,247.221779,105785,181916,2409330,1021856,-1,-1,2021-09-30.01:50:39
pokec,1632804,30622564,1,3,2086.905198,100000,0,240.296983,86386,148510,6163086,720557,-1,-1,2021-09-30.01:51:11
rmat-1m-8m,999760,7810950,1,3,485.966622,100000,0,325.543124,100653,134081,31273286,633722,-1,-1,2021-09-30.01:51:15
ssca2,1048577,157877986,1,3,1327.335769,100000,0,2586.600629,1591131,1680752,125975455,11979095,-1,-1,2021-09-30.01:52:29
wiki-links,5710993,130160392,1,3,10602.277747,100000,0,895.584060,183085,211004,54288253,758368,-1,-1,2021-09-30.01:55:11
wikitalk,2394385,5021410,1,3,579.919833,100000,0,267.661943,100570,109710,14950599,1060706,-1,-1,2021-09-30.01:55:15
wiki_talk_en,2987536,24981163,1,3,863.156364,100000,0,354.394487,100093,109451,21163538,950372,-1,-1,2021-09-30.01:55:23
ba-1m-8m,1000000,7999964,1,13,660.408006,100000,0,270.916920,22114,156475,1731768,104629,4,-1,2021-09-30.01:55:28
baidu,2141301,17794839,1,13,1624.666734,100000,0,262.483222,98398,122900,7982310,112373,5,-1,2021-09-30.01:55:59
dbpedia,3966925,13820853,1,13,1887.302969,100000,0,166.830503,101266,124691,1590580,115153,3,-1,2021-09-30.01:56:18
er-1m-8m,1000000,8000000,1,13,1018.151713,100000,0,132.873695,39660,62744,631741,52381,4,-1,2021-09-30.01:56:29
livej,4847571,68993773,1,13,5450.040769,100000,0,379.882799,112834,152802,9973592,136214,4,-1,2021-09-30.01:57:31
patent,6009555,16518948,1,13,3487.340680,100000,0,274.927784,107022,172718,2210160,149324,4,-1,2021-09-30.01:58:10
pokec,1632804,30622564,1,13,2173.468818,100000,0,292.797693,86434,133585,5194755,115122,4,-1,2021-09-30.01:58:42
rmat-1m-8m,999760,7810950,1,13,522.753497,100000,0,307.241822,99416,118034,23264313,109631,10,-1,2021-09-30.01:58:46
ssca2,1048577,157877986,1,13,1316.425071,100000,0,2113.654991,1588239,1591461,120584766,2347448,5,-1,2021-09-30.01:59:59
wiki-links,5710993,130160392,1,13,10502.891252,100000,0,1212.767971,189465,212982,60437709,203078,5,-1,2021-09-30.02:02:41
wikitalk,2394385,5021410,1,13,614.425477,100000,0,234.031230,100608,105533,12400781,103337,9,-1,2021-09-30.02:02:45
wiki_talk_en,2987536,24981163,1,13,847.256787,100000,0,348.362174,100077,105261,18882800,102949,7,-1,2021-09-30.02:02:52
ba-1m-8m,1000000,7999964,1,2,751.344267,100000,0,1599.320160,22130,112441,1884938,0,-1,-1,2021-09-30.02:03:10
baidu,2141301,17794839,1,2,1578.588010,100000,0,430.289059,98721,119475,9903433,0,-1,-1,2021-09-30.02:03:43
dbpedia,3966925,13820853,1,2,2079.725726,100000,0,363.710089,101223,117658,1741187,0,-1,-1,2021-09-30.02:04:19
er-1m-8m,1000000,8000000,1,2,946.258035,100000,0,362.436935,39885,55571,668215,0,-1,-1,2021-09-30.02:04:40
livej,4847571,68993773,1,2,5060.540666,100000,0,589.998568,112918,140580,11005901,0,-1,-1,2021-09-30.02:05:56
patent,6009555,16518948,1,2,3519.517352,100000,0,757.445321,104473,155178,2338614,0,-1,-1,2021-09-30.02:06:42
pokec,1632804,30622564,1,2,1974.491470,100000,0,605.357401,86157,126045,6077390,0,-1,-1,2021-09-30.02:07:17
rmat-1m-8m,999760,7810950,1,2,502.497458,100000,0,356.822807,99652,119755,28417212,0,-1,-1,2021-09-30.02:07:22
ssca2,1048577,157877986,1,2,1314.791710,100000,0,2448.531199,1595023,1656070,125680044,0,-1,-1,2021-09-30.02:08:44
wiki-links,5710993,130160392,1,2,8689.427980,100000,0,1210.771719,188866,205111,59331301,0,-1,-1,2021-09-30.02:11:33
wikitalk,2394385,5021410,1,2,735.326935,100000,0,346.833545,100607,105540,14277027,0,-1,-1,2021-09-30.02:11:48
wiki_talk_en,2987536,24981163,1,2,1236.501978,100000,0,483.558656,100037,105629,21529993,0,-1,-1,2021-09-30.02:11:57
ba-1m-8m,1000000,7999964,1,3,686.540304,0,100000,45.357356,22284,0,156284,22284,-1,-1,2021-09-30.02:12:02
baidu,2141301,17794839,1,3,1527.494816,0,100000,284.389587,99091,0,6015469,99091,-1,-1,2021-09-30.02:12:33
dbpedia,3966925,13820853,1,3,1816.148177,0,100000,79140.547815,101424,0,1097253,101424,-1,-1,2021-09-30.02:14:12
er-1m-8m,1000000,8000000,1,3,1046.409218,0,100000,51.283824,39260,0,431841,39260,-1,-1,2021-09-30.02:14:23
livej,4847571,68993773,1,3,5115.714950,0,100000,230.682949,113473,0,8358149,113473,-1,-1,2021-09-30.02:15:25
patent,6009555,16518948,1,3,3448.606318,0,100000,104.105119,108318,0,1519306,108318,-1,-1,2021-09-30.02:16:03
pokec,1632804,30622564,1,3,2215.712165,0,100000,148.482282,85694,0,3414262,85694,-1,-1,2021-09-30.02:16:34
rmat-1m-8m,999760,7810950,1,3,496.580377,0,100000,466.787956,100578,0,22631770,100578,-1,-1,2021-09-30.02:16:38
ssca2,1048577,157877986,1,3,1334.114939,0,100000,1240.429520,1594020,0,120689796,1594020,-1,-1,2021-09-30.02:17:51
wiki-links,5710993,130160392,1,3,10628.761966,0,100000,1169.935817,188375,0,50919579,188375,-1,-1,2021-09-30.02:20:34
wikitalk,2394385,5021410,1,3,581.162316,0,100000,395.281416,100635,0,11146692,100635,-1,-1,2021-09-30.02:20:38
wiki_talk_en,2987536,24981163,1,3,868.427145,0,100000,848.341276,101251,0,21047656,101251,-1,-1,2021-09-30.02:20:46
ba-1m-8m,1000000,7999964,1,2,734.564271,0,100000,2590.217735,22120,0,310206,0,-1,-1,2021-09-30.02:21:04
baidu,2141301,17794839,1,2,1577.156809,0,100000,467.063776,99269,0,12154198,0,-1,-1,2021-09-30.02:21:36
dbpedia,3966925,13820853,1,2,2074.349242,0,100000,1089.538899,101167,0,1954068,0,-1,-1,2021-09-30.02:22:10
er-1m-8m,1000000,8000000,1,2,971.542968,0,100000,552.469887,38693,0,848134,0,-1,-1,2021-09-30.02:22:31
livej,4847571,68993773,1,2,5003.802528,0,100000,5570.768471,112897,0,17199438,0,-1,-1,2021-09-30.02:23:50
patent,6009555,16518948,1,2,3571.453232,0,100000,451.973780,107146,0,2965604,0,-1,-1,2021-09-30.02:24:36
pokec,1632804,30622564,1,2,1884.726708,0,100000,419.772359,85839,0,6930938,0,-1,-1,2021-09-30.02:25:10
rmat-1m-8m,999760,7810950,1,2,507.822105,0,100000,437.614248,100631,0,45451600,0,-1,-1,2021-09-30.02:25:15
ssca2,1048577,157877986,1,2,1298.166605,0,100000,2104.611113,1588909,0,240522518,0,-1,-1,2021-09-30.02:26:37
wiki-links,5710993,130160392,1,2,8697.902604,0,100000,1416.608961,191149,0,104468170,0,-1,-1,2021-09-30.02:29:28
wikitalk,2394385,5021410,1,2,853.153098,0,100000,479.622932,100605,0,21950884,0,-1,-1,2021-09-30.02:29:32
wiki_talk_en,2987536,24981163,1,2,1242.994690,0,100000,870.129970,100076,0,34355536,0,-1,-1,2021-09-30.02:29:42
ba-1m-8m,1000000,7999964,1,3,612.875343,100000,0,185.401097,21952,167286,1896799,364177,-1,-1,2021-09-30.02:29:47
baidu,2141301,17794839,1,3,1613.771121,100000,0,260.344032,98832,132434,10089062,813049,-1,-1,2021-09-30.02:30:18
dbpedia,3966925,13820853,1,3,1882.299430,100000,0,148.052245,101313,128397,1764416,1113747,-1,-1,2021-09-30.02:30:38
er-1m-8m,1000000,8000000,1,3,1070.015194,100000,0,93.319689,39210,66501,660410,448837,-1,-1,2021-09-30.02:30:49
livej,4847571,68993773,1,3,5493.722166,100000,0,298.754071,110747,157155,10876415,775121,-1,-1,2021-09-30.02:31:50
patent,6009555,16518948,1,3,3622.914933,100000,0,226.922411,105676,182999,2511442,1010099,-1,-1,2021-09-30.02:32:28
pokec,1632804,30622564,1,3,2130.193016,100000,0,243.552890,86826,148266,6149919,727718,-1,-1,2021-09-30.02:32:59
rmat-1m-8m,999760,7810950,1,3,469.847886,100000,0,324.071850,100662,133820,30920031,635221,-1,-1,2021-09-30.02:33:03
ssca2,1048577,157877986,1,3,1381.123209,100000,0,2581.240549,1593301,1683016,126287579,11999869,-1,-1,2021-09-30.02:34:17
wiki-links,5710993,130160392,1,3,9956.869915,100000,0,953.286130,184438,215849,56450426,757709,-1,-1,2021-09-30.02:36:59
wikitalk,2394385,5021410,1,3,613.890653,100000,0,272.145487,100714,109613,14790462,1090904,-1,-1,2021-09-30.02:37:03
wiki_talk_en,2987536,24981163,1,3,825.010032,100000,0,357.389787,100072,109659,21440323,941999,-1,-1,2021-09-30.02:37:11
ba-1m-8m,1000000,7999964,1,13,713.199559,100000,0,266.987383,21976,156711,1717749,104738,4,-1,2021-09-30.02:37:16
baidu,2141301,17794839,1,13,1607.092134,100000,0,263.779867,99062,123590,8010195,112953,5,[0m,,2021-09-30.02:37:47
dbpedia,3966925,13820853,1,13,1840.129895,100000,0,164.126946,100685,124289,1409548,114615,3,-1,2021-09-30.02:38:06
er-1m-8m,1000000,8000000,1,13,969.598004,100000,0,132.199561,39101,62543,627404,53415,4,-1,2021-09-30.02:38:17
livej,4847571,68993773,1,13,4967.363093,100000,0,374.470497,113727,153562,10544990,136994,5,-1,2021-09-30.02:39:18
patent,6009555,16518948,1,13,3450.866592,100000,0,276.218961,107210,173395,2262535,149744,3,[0m,,2021-09-30.02:39:55
pokec,1632804,30622564,1,13,2149.223389,100000,0,270.195123,85556,132326,5101332,113950,4,-1,2021-09-30.02:40:26
rmat-1m-8m,999760,7810950,1,13,486.780910,100000,0,324.896440,100361,118965,25781186,110618,9,[0m,,2021-09-30.02:40:30
ssca2,1048577,157877986,1,13,1321.611657,100000,0,2090.407480,1588984,1592297,120561074,2393530,5,-1,2021-09-30.02:41:43
wiki-links,5710993,130160392,1,13,10160.855059,100000,0,1242.745679,187372,209857,58346499,200087,5,-1,2021-09-30.02:44:24
wikitalk,-1,-1,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-09-30.03:14:24
wiki_talk_en,2987536,24981163,1,13,854.396989,100000,0,349.014537,100116,105329,18748457,102974,8,[0m,,2021-09-30.03:14:32
ba-1m-8m,1000000,7999964,1,2,753.456351,100000,0,1567.045407,21937,110917,1841705,0,-1,-1,2021-09-30.03:14:49
baidu,2141301,17794839,1,2,1622.429373,100000,0,433.031760,98164,119261,9894647,0,-1,-1,2021-09-30.03:15:22
dbpedia,3966925,13820853,1,2,2092.356386,100000,0,360.899481,100835,116878,1793681,0,-1,-1,2021-09-30.03:15:57
er-1m-8m,1000000,8000000,1,2,946.772679,100000,0,361.459535,39243,54945,661390,0,-1,-1,2021-09-30.03:16:18
livej,4847571,68993773,1,2,5051.964153,100000,0,590.958101,111679,139166,10858024,0,-1,-1,2021-09-30.03:17:26
patent,6009555,16518948,1,2,3506.284867,100000,0,841.684441,106013,155002,2341659,0,-1,-1,2021-09-30.03:18:13
pokec,1632804,30622564,1,2,1871.200289,100000,0,600.472950,85710,126019,6031806,0,-1,-1,2021-09-30.03:18:47
rmat-1m-8m,999760,7810950,1,2,519.037945,100000,0,385.191163,100603,120427,30559593,0,-1,-1,2021-09-30.03:18:52
ssca2,1048577,157877986,1,2,1276.212610,100000,0,2439.000848,1601040,1662485,126089722,0,-1,-1,2021-09-30.03:20:14
wiki-links,5710993,130160392,1,2,8798.919026,100000,0,1245.806993,188741,204698,59895521,0,-1,-1,2021-09-30.03:23:03
wikitalk,2394385,5021410,1,2,734.399806,100000,0,328.346308,99800,104881,12799691,0,-1,-1,2021-09-30.03:23:17
wiki_talk_en,2987536,24981163,1,2,1251.326935,100000,0,481.331401,99935,105455,21265641,0,-1,-1,2021-09-30.03:23:26
ba-1m-8m,1000000,7999964,1,3,706.362978,0,100000,45.297892,21987,0,154057,21987,-1,-1,2021-09-30.03:23:31
baidu,2141301,17794839,1,3,1479.918037,0,100000,284.717686,98534,0,6019204,98534,-1,-1,2021-09-30.03:24:02
dbpedia,3966925,13820853,1,3,1810.379750,0,100000,83406.214033,101551,0,1012276,101551,-1,-1,2021-09-30.03:25:44
er-1m-8m,1000000,8000000,1,3,1003.443484,0,100000,51.471083,39702,0,437090,39702,-1,-1,2021-09-30.03:25:55
livej,4847571,68993773,1,3,5480.169312,0,100000,15972.186563,112357,0,8447866,112357,-1,-1,2021-09-30.03:27:12
patent,6009555,16518948,1,3,3399.428667,0,100000,101.501607,106076,0,1473102,106076,-1,-1,2021-09-30.03:27:51
pokec,1632804,30622564,1,3,2228.215339,0,100000,146.192099,85240,0,3346307,85240,-1,-1,2021-09-30.03:28:22
rmat-1m-8m,999760,7810950,1,3,486.341611,0,100000,462.935552,100759,0,22719827,100759,-1,-1,2021-09-30.03:28:26
ssca2,1048577,157877986,1,3,1350.498945,0,100000,1227.216169,1589472,0,120287628,1589472,-1,-1,2021-09-30.03:29:39
wiki-links,5710993,130160392,1,3,10639.524500,0,100000,1173.080540,187874,0,50784869,187874,-1,-1,2021-09-30.03:32:22
wikitalk,2394385,5021410,1,3,638.614583,0,100000,408.678071,100568,0,11042607,100568,-1,-1,2021-09-30.03:32:26
wiki_talk_en,2987536,24981163,1,3,859.154290,0,100000,767.889450,99973,0,16944109,99973,-1,-1,2021-09-30.03:32:34
ba-1m-8m,1000000,7999964,1,2,737.280073,0,100000,2566.894675,21959,0,308120,0,-1,-1,2021-09-30.03:32:52
baidu,2141301,17794839,1,2,1585.897145,0,100000,460.420642,98890,0,11964066,0,-1,-1,2021-09-30.03:33:25
dbpedia,3966925,13820853,1,2,2074.695743,0,100000,1140.054674,101288,0,2406506,0,-1,-1,2021-09-30.03:34:00
er-1m-8m,1000000,8000000,1,2,960.407680,0,100000,453.950622,38610,0,846054,0,-1,-1,2021-09-30.03:34:21
livej,4847571,68993773,1,2,5023.375678,0,100000,9589.686030,112947,0,16381974,0,-1,-1,2021-09-30.03:35:39
patent,6009555,16518948,1,2,3534.756250,0,100000,444.884344,105439,0,2982428,0,-1,-1,2021-09-30.03:36:26
pokec,1632804,30622564,1,2,1880.255728,0,100000,428.066228,86755,0,7043178,0,-1,-1,2021-09-30.03:37:01
rmat-1m-8m,999760,7810950,1,2,509.253129,0,100000,438.928436,100538,0,45620280,0,-1,-1,2021-09-30.03:37:06
ssca2,1048577,157877986,1,2,1242.566603,0,100000,2121.926593,1595505,0,241721948,0,-1,-1,2021-09-30.03:38:27
wiki-links,5710993,130160392,1,2,8812.173748,0,100000,1293.072325,186965,0,97681856,0,-1,-1,2021-09-30.03:41:16
wikitalk,2394385,5021410,1,2,877.408353,0,100000,496.054849,100607,0,22113590,0,-1,-1,2021-09-30.03:41:21
wiki_talk_en,2987536,24981163,1,2,1255.290089,0,100000,897.942410,101141,0,42324804,0,-1,-1,2021-09-30.03:41:31
ba-1m-8m,1000000,7999964,1,3,743.760295,100000,0,181.521628,22057,166811,1857687,355058,-1,-1,2021-09-30.03:41:36
baidu,2141301,17794839,1,3,1510.512109,100000,0,259.707275,98747,132886,10004392,815034,-1,-1,2021-09-30.03:42:07
dbpedia,3966925,13820853,1,3,1850.365598,100000,0,144.595769,101489,128497,1731426,1121182,-1,-1,2021-09-30.03:42:26
er-1m-8m,1000000,8000000,1,3,1035.417952,100000,0,90.892261,39531,66835,664518,430587,-1,-1,2021-09-30.03:42:37
livej,4847571,68993773,1,3,5367.982536,100000,0,298.067747,111909,158052,10778244,765448,-1,-1,2021-09-30.03:43:37
patent,6009555,16518948,1,3,3437.615687,100000,0,229.736692,106140,182596,2440925,1036105,-1,-1,2021-09-30.03:44:15
pokec,1632804,30622564,1,3,2118.689263,100000,0,242.987990,86594,149891,6181821,734529,-1,-1,2021-09-30.03:44:46
rmat-1m-8m,999760,7810950,1,3,498.594693,100000,0,314.962847,99806,134554,29767965,640348,-1,-1,2021-09-30.03:44:51
ssca2,1048577,157877986,1,3,1348.491490,100000,0,2582.690590,1592295,1680486,126031855,11940739,-1,-1,2021-09-30.03:46:05
wiki-links,5710993,130160392,1,3,10278.037000,100000,0,908.069150,185779,213901,55144905,764904,-1,-1,2021-09-30.03:48:47
wikitalk,2394385,5021410,1,3,595.691959,100000,0,262.595813,100686,109379,14570160,1065404,-1,-1,2021-09-30.03:48:51
wiki_talk_en,2987536,24981163,1,3,872.675339,100000,0,357.742510,100144,109770,21702713,932307,-1,-1,2021-09-30.03:48:59
ba-1m-8m,1000000,7999964,1,13,744.185321,100000,0,269.776755,21908,156153,1683359,104216,4,-1,2021-09-30.03:49:04
baidu,2141301,17794839,1,13,1646.993197,100000,0,334.897097,103490,128437,12764814,117708,4,-1,2021-09-30.03:49:36
dbpedia,3966925,13820853,1,13,1862.224182,100000,0,173.847288,100771,124381,2035202,114685,3,[0m,,2021-09-30.03:49:54
er-1m-8m,1000000,8000000,1,13,1013.223414,100000,0,133.860062,40322,63355,639364,53075,4,-1,2021-09-30.03:50:05
livej,4847571,68993773,1,13,5304.507052,100000,0,367.913353,112796,152537,10640696,136057,5,[0m,,2021-09-30.03:51:06
patent,6009555,16518948,1,13,3610.342578,100000,0,274.380073,106092,171904,2226454,148361,4,[0m,,2021-09-30.03:51:43
pokec,1632804,30622564,1,13,2192.025570,100000,0,285.585462,86045,133630,5165784,114988,4,[0m,,2021-09-30.03:52:14
rmat-1m-8m,-1,-1,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-09-30.04:22:14
ssca2,1048577,157877986,1,13,1367.035005,100000,0,2090.987971,1590883,1594933,120559415,2380533,5,-1,2021-09-30.04:23:27
wiki-links,-1,-1,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-09-30.04:53:28
wikitalk,2394385,5021410,1,13,605.625350,100000,0,228.330217,100639,105508,12305452,103347,10,-1,2021-09-30.04:53:31
wiki_talk_en,2987536,24981163,1,13,878.148887,100000,0,353.846623,100128,105304,19040930,102975,10,[0m,,2021-09-30.04:53:39
ba-1m-8m,1000000,7999964,1,2,824.802490,100000,0,1621.572647,21900,111432,1849372,0,-1,-1,2021-09-30.04:53:56
baidu,2141301,17794839,1,2,1577.968274,100000,0,507.092106,103194,124093,14585918,0,-1,-1,2021-09-30.04:54:30
dbpedia,3966925,13820853,1,2,2073.061728,100000,0,370.614576,101150,117628,1901022,0,-1,-1,2021-09-30.04:55:03
er-1m-8m,1000000,8000000,1,2,944.091777,100000,0,373.704178,39169,54746,658855,0,-1,-1,2021-09-30.04:55:25
livej,4847571,68993773,1,2,5119.159633,100000,0,612.625461,111372,139774,10744447,0,-1,-1,2021-09-30.04:56:33
patent,6009555,16518948,1,2,3503.144094,100000,0,2546.939415,105214,155425,2375434,0,-1,-1,2021-09-30.04:57:41
pokec,1632804,30622564,1,2,1872.411287,100000,0,599.104931,85797,125628,5887773,0,-1,-1,2021-09-30.04:58:16
rmat-1m-8m,999760,7810950,1,2,508.079283,100000,0,355.867396,99514,119346,28056053,0,-1,-1,2021-09-30.04:58:21
ssca2,1048577,157877986,1,2,1352.405626,100000,0,2446.732924,1593444,1654984,125552939,0,-1,-1,2021-09-30.04:59:43
wiki-links,5710993,130160392,1,2,8660.808901,100000,0,1295.661932,190829,207878,63167588,0,-1,-1,2021-09-30.05:02:32
wikitalk,2394385,5021410,1,2,712.163559,100000,0,411.026258,100512,105728,14399030,0,-1,-1,2021-09-30.05:02:37
wiki_talk_en,2987536,24981163,1,2,1085.342833,100000,0,472.398855,100227,105724,21151445,0,-1,-1,2021-09-30.05:02:46
ba-1m-8m,1000000,7999964,1,3,632.043902,0,100000,45.322016,22270,0,156053,22270,-1,-1,2021-09-30.05:02:51
baidu,2141301,17794839,1,3,1514.399323,0,100000,375.294362,102928,0,10309228,102928,-1,-1,2021-09-30.05:03:22
dbpedia,3966925,13820853,1,3,1793.635984,0,100000,647.475834,101293,0,981345,101293,-1,-1,2021-09-30.05:03:42
er-1m-8m,1000000,8000000,1,3,1009.144163,0,100000,51.067070,39193,0,431368,39193,-1,-1,2021-09-30.05:03:52
livej,4847571,68993773,1,3,5203.740397,0,100000,16010.988921,110814,0,7845463,110814,-1,-1,2021-09-30.05:05:10
patent,6009555,16518948,1,3,3460.957509,0,100000,103.023229,106598,0,1490707,106598,-1,-1,2021-09-30.05:05:48
pokec,1632804,30622564,1,3,2059.371376,0,100000,149.359460,87003,0,3464020,87003,-1,-1,2021-09-30.05:06:19
rmat-1m-8m,999760,7810950,1,3,507.578996,0,100000,584.553871,100418,0,22623521,100418,-1,-1,2021-09-30.05:06:23
ssca2,1048577,157877986,1,3,1319.457939,0,100000,1228.225023,1588961,0,120241766,1588961,-1,-1,2021-09-30.05:07:36
wiki-links,5710993,130160392,1,3,10504.802111,0,100000,1116.446837,183544,0,47749807,183544,-1,-1,2021-09-30.05:10:19
wikitalk,2394385,5021410,1,3,619.733649,0,100000,2232.419819,100653,0,11006469,100653,-1,-1,2021-09-30.05:10:25
wiki_talk_en,2987536,24981163,1,3,1040.822491,0,100000,852.705740,101160,0,20997829,101160,-1,-1,2021-09-30.05:10:33
ba-1m-8m,1000000,7999964,1,2,740.218081,0,100000,2442.635528,22305,0,312776,0,-1,-1,2021-09-30.05:10:51
baidu,2141301,17794839,1,2,1623.257227,0,100000,458.564541,98393,0,11776066,0,-1,-1,2021-09-30.05:11:24
dbpedia,3966925,13820853,1,2,2081.470577,0,100000,1096.281288,100884,0,2119302,0,-1,-1,2021-09-30.05:11:58
er-1m-8m,1000000,8000000,1,2,962.290410,0,100000,458.458175,39382,0,866434,0,-1,-1,2021-09-30.05:12:19
livej,4847571,68993773,1,2,5047.272755,0,100000,14041.860693,112381,0,16029918,0,-1,-1,2021-09-30.05:13:40
patent,6009555,16518948,1,2,3509.879134,0,100000,598.511706,107577,0,2995128,0,-1,-1,2021-09-30.05:14:27
pokec,1632804,30622564,1,2,1920.516105,0,100000,421.478569,85796,0,6852050,0,-1,-1,2021-09-30.05:15:02
rmat-1m-8m,999760,7810950,1,2,501.467108,0,100000,418.822934,99474,0,40436118,0,-1,-1,2021-09-30.05:15:07
ssca2,1048577,157877986,1,2,1270.169764,0,100000,2116.040477,1590823,0,240991398,0,-1,-1,2021-09-30.05:16:29
wiki-links,5710993,130160392,1,2,8682.543174,0,100000,1309.605212,191366,0,103158982,0,-1,-1,2021-09-30.05:19:18
wikitalk,2394385,5021410,1,2,846.725732,0,100000,493.659493,100358,0,22048682,0,-1,-1,2021-09-30.05:19:23
wiki_talk_en,2987536,24981163,1,2,1074.890769,0,100000,833.504551,100119,0,34647184,0,-1,-1,2021-09-30.05:19:32
ba-1m-8m,1000000,7999964,1,3,695.631630,100000,0,185.095880,21898,166171,1861751,373041,-1,-1,2021-09-30.05:19:38
baidu,2141301,17794839,1,3,1625.866081,100000,0,257.922984,98481,132657,9948012,808927,-1,-1,2021-09-30.05:20:09
dbpedia,3966925,13820853,1,3,1836.252900,100000,0,142.412162,101371,128205,1727265,1099012,-1,-1,2021-09-30.05:20:29
er-1m-8m,1000000,8000000,1,3,1233.890321,100000,0,130.386715,38742,66135,655029,430328,-1,-1,2021-09-30.05:20:40
livej,4847571,68993773,1,3,5251.487665,100000,0,297.067876,112049,158379,10805187,768096,-1,-1,2021-09-30.05:21:41
patent,6009555,16518948,1,3,3393.602165,100000,0,223.258097,105781,183011,2398992,1002033,-1,-1,2021-09-30.05:22:18
pokec,1632804,30622564,1,3,2205.113951,100000,0,240.911560,86720,147425,6035734,731172,-1,-1,2021-09-30.05:22:49
rmat-1m-8m,999760,7810950,1,3,475.228885,100000,0,325.059303,100727,134233,31353542,631180,-1,-1,2021-09-30.05:22:53
ssca2,1048577,157877986,1,3,1356.158760,100000,0,2579.865177,1593119,1684246,126146267,11928203,-1,-1,2021-09-30.05:24:08
wiki-links,5710993,130160392,1,3,10561.022216,100000,0,962.529088,186523,216052,56566500,772940,-1,-1,2021-09-30.05:26:50
wikitalk,2394385,5021410,1,3,604.981676,100000,0,266.715905,100424,108996,14512549,1079722,-1,-1,2021-09-30.05:26:54
wiki_talk_en,2987536,24981163,1,3,845.554258,100000,0,361.499875,99977,109523,21426838,949660,-1,-1,2021-09-30.05:27:02
ba-1m-8m,1000000,7999964,1,13,718.299297,100000,0,268.614690,21864,157006,1721327,105077,4,-1,2021-09-30.05:27:07
