model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
rmat-1m-8m,999760,7810950,1,3,392.030689,0,100000,389.940869,100452,0,22734559,100452,-1,2021-09-16.03:22:57
roadNetCA,1971281,5533214,1,3,577.807956,0,100000,21.686403,61170,0,96502,61170,-1,2021-09-16.03:23:01
ssca2,1048577,157877986,1,3,2191.559987,0,100000,1080.342898,1595666,0,120889917,1595666,-1,2021-09-16.03:23:58
wiki-links,5710993,130160392,1,3,9895.510645,0,100000,959.200330,187362,0,47875835,187362,-1,2021-09-16.03:26:13
wikitalk,2394385,5021410,1,3,461.360635,0,100000,308.745321,100040,0,9551563,100040,-1,2021-09-16.03:26:16
wiki_talk_en,2987536,24981163,1,3,675.965247,0,100000,638.637517,100034,0,17050451,100034,-1,2021-09-16.03:26:24
ba-1m-8m,1000000,7999964,1,2,631.017729,100000,0,1193.569906,22208,111751,1860254,0,-1,2021-09-16.03:26:41
baidu,2141301,17794839,1,2,1332.265850,100000,0,385.646292,98896,119972,10336320,0,-1,2021-09-16.03:27:07
dbpedia,3966925,13820853,1,2,1611.986119,100000,0,332.447198,100917,117624,2047364,0,-1,2021-09-16.03:27:26
er-1m-8m,1000000,8000000,1,2,1081.632349,100000,0,333.462344,39455,55079,663211,0,-1,2021-09-16.03:27:45
livej,4847571,68993773,1,2,4684.976441,100000,0,509.535572,113569,141474,11332604,0,-1,2021-09-16.03:28:42
patent,6009555,16518948,1,2,3350.140779,100000,0,662.393245,106484,156157,2404143,0,-1,2021-09-16.03:29:23
pokec,1632804,30622564,1,2,1757.944010,100000,0,519.967589,86018,127197,6130575,0,-1,2021-09-16.03:29:51
rmat-1m-8m,999760,7810950,1,2,414.797834,100000,0,358.539828,100572,120249,30660555,0,-1,2021-09-16.03:29:57
roadNetCA,1971281,5533214,1,2,591.663804,100000,0,447.920524,61004,203756,618059,0,-1,2021-09-16.03:30:03
ssca2,1048577,157877986,1,2,1218.384706,100000,0,2164.990925,1593466,1652608,125463055,0,-1,2021-09-16.03:31:07
wiki-links,5710993,130160392,1,2,9283.763245,100000,0,1023.441897,188029,204588,55336697,0,-1,2021-09-16.03:33:30
wikitalk,2394385,5021410,1,2,528.198067,100000,0,300.548610,100649,105653,14614445,0,-1,2021-09-16.03:33:34
wiki_talk_en,2987536,24981163,1,2,747.295360,100000,0,395.319686,99981,105639,20968258,0,-1,2021-09-16.03:33:42
ba-1m-8m,1000000,7999964,1,3,753.869614,100000,0,262.217679,11102,217225,5420025,343659,[0m,,2021-09-16.03:33:49
baidu,2141301,17794839,1,3,1321.459057,100000,0,208.303090,85153,132479,10065856,667915,-1,2021-09-16.03:34:13
dbpedia,3966925,13820853,1,3,1606.603130,100000,0,132.151260,91505,128255,1950947,934682,-1,2021-09-16.03:34:30
er-1m-8m,1000000,8000000,1,3,1247.018428,100000,0,85.018730,27810,66763,663877,392655,-1,2021-09-16.03:34:39
livej,4847571,68993773,1,3,4803.457847,100000,0,243.080768,94288,157805,11411631,684699,[0m,,2021-09-16.03:35:30
patent,6009555,16518948,1,3,3508.424426,100000,0,194.987516,82107,182042,2398990,920842,-1,2021-09-16.03:36:03
pokec,1632804,30622564,1,3,1864.564716,100000,0,196.491220,64861,148031,6056606,646810,-1,2021-09-16.03:36:27
rmat-1m-8m,999760,7810950,1,3,392.748949,100000,0,281.643184,87451,133776,31113525,512838,[0m,,2021-09-16.03:36:32
roadNetCA,1971281,5533214,1,3,574.046695,100000,0,102.355189,13506,255112,625877,851602,-1,2021-09-16.03:36:36
ssca2,1048577,157877986,1,3,2168.742371,100000,0,2407.400049,1528317,1680074,125855732,11843796,[0m,,2021-09-16.03:37:34
wiki-links,5710993,130160392,1,3,9888.831108,100000,0,785.314071,176830,219900,57172615,673741,-1,2021-09-16.03:39:49
wikitalk,2394385,5021410,1,3,456.026601,100000,0,215.552962,97191,109319,14441181,783845,[0m,,2021-09-16.03:39:52
wiki_talk_en,2987536,24981163,1,3,671.832442,100000,0,279.144550,96233,109237,20679240,675369,[0m,,2021-09-16.03:39:58
ba-1m-8m,1000000,7999964,1,2,632.202924,0,100000,248.654226,21827,0,306244,0,-1,2021-09-16.03:40:14
baidu,2141301,17794839,1,2,1339.528664,0,100000,369.658199,98284,0,11766154,0,-1,2021-09-16.03:40:40
dbpedia,3966925,13820853,1,2,1611.829005,0,100000,779.603638,100710,0,2013502,0,-1,2021-09-16.03:41:00
er-1m-8m,1000000,8000000,1,2,1089.272609,0,100000,376.655540,39898,0,878984,0,-1,2021-09-16.03:41:18
livej,4847571,68993773,1,2,4734.688058,0,100000,351.113004,112402,0,16119050,0,-1,2021-09-16.03:42:15
patent,6009555,16518948,1,2,3341.124160,0,100000,362.328418,106240,0,2916440,0,-1,2021-09-16.03:42:55
pokec,1632804,30622564,1,2,1778.038131,0,100000,342.306658,86583,0,6878008,0,-1,2021-09-16.03:43:24
rmat-1m-8m,999760,7810950,1,2,419.213052,0,100000,366.591200,100306,0,45381382,0,-1,2021-09-16.03:43:29
roadNetCA,1971281,5533214,1,2,607.164506,0,100000,178.745273,60654,0,188746,0,-1,2021-09-16.03:43:35
ssca2,1048577,157877986,1,2,1212.730655,0,100000,1778.179978,1585998,0,240212772,0,-1,2021-09-16.03:44:39
wiki-links,5710993,130160392,1,2,9262.028914,0,100000,1084.932784,185312,0,99906370,0,-1,2021-09-16.03:47:02
wikitalk,2394385,5021410,1,2,533.041385,0,100000,383.354272,100637,0,22286960,0,-1,2021-09-16.03:47:06
wiki_talk_en,2987536,24981163,1,2,750.628377,0,100000,674.195424,100085,0,34175978,0,-1,2021-09-16.03:47:14
ba-1m-8m,1000000,7999964,1,3,750.511721,0,100000,34.184869,22049,0,154514,22049,-1,2021-09-16.03:47:21
baidu,2141301,17794839,1,3,1326.949144,0,100000,319.883721,102706,0,10347592,102706,-1,2021-09-16.03:47:46
dbpedia,3966925,13820853,1,3,1610.628251,0,100000,567.144874,100962,0,1016240,100962,-1,2021-09-16.03:48:02
er-1m-8m,1000000,8000000,1,3,1264.115267,0,100000,39.337708,39477,0,434116,39477,-1,2021-09-16.03:48:12
livej,4847571,68993773,1,3,4834.404901,0,100000,189.963250,113926,0,8616572,113926,-1,2021-09-16.03:49:03
patent,6009555,16518948,1,3,3531.836429,0,100000,85.206305,108217,0,1495781,108217,-1,2021-09-16.03:49:36
pokec,1632804,30622564,1,3,1873.525274,0,100000,118.176102,85846,0,3415580,85846,-1,2021-09-16.03:50:00
rmat-1m-8m,999760,7810950,1,3,394.180190,0,100000,359.798903,99439,0,20365968,99439,-1,2021-09-16.03:50:06
roadNetCA,1971281,5533214,1,3,578.114524,0,100000,21.884884,61373,0,96924,61373,-1,2021-09-16.03:50:09
ssca2,1048577,157877986,1,3,2169.717132,0,100000,1076.703022,1591560,0,120386272,1591560,-1,2021-09-16.03:51:07
wiki-links,5710993,130160392,1,3,9856.224653,0,100000,1003.297442,187881,0,50037545,187881,-1,2021-09-16.03:53:21
wikitalk,2394385,5021410,1,3,461.600839,0,100000,339.471311,100694,0,11153294,100694,-1,2021-09-16.03:53:25
wiki_talk_en,2987536,24981163,1,3,674.819361,0,100000,640.420090,100003,0,17306799,100003,-1,2021-09-16.03:53:32
ba-1m-8m,1000000,7999964,1,2,640.173717,100000,0,1195.083772,22128,111123,1860728,0,-1,2021-09-16.03:53:49
baidu,2141301,17794839,1,2,1336.397733,100000,0,445.812613,102861,124276,14656633,0,-1,2021-09-16.03:54:15
dbpedia,3966925,13820853,1,2,1617.283042,100000,0,319.773714,101220,117290,1668354,0,-1,2021-09-16.03:54:35
er-1m-8m,1000000,8000000,1,2,1089.899466,100000,0,335.638789,39818,55489,667733,0,-1,2021-09-16.03:54:53
livej,4847571,68993773,1,2,4704.049632,100000,0,506.792239,112446,140659,11284730,0,-1,2021-09-16.03:55:50
patent,6009555,16518948,1,2,3354.205783,100000,0,663.341133,107134,157120,2436822,0,-1,2021-09-16.03:56:31
pokec,1632804,30622564,1,2,1764.717832,100000,0,515.968160,85793,125821,5963305,0,-1,2021-09-16.03:57:00
rmat-1m-8m,999760,7810950,1,2,416.097672,100000,0,332.434393,99602,119340,28221378,0,-1,2021-09-16.03:57:05
roadNetCA,1971281,5533214,1,2,597.567665,100000,0,450.718157,61238,204932,621347,0,-1,2021-09-16.03:57:11
ssca2,1048577,157877986,1,2,1214.547731,100000,0,2162.955498,1593206,1653497,125548767,0,-1,2021-09-16.03:58:16
wiki-links,5710993,130160392,1,2,9281.317122,100000,0,1078.653253,189485,207484,59408128,0,-1,2021-09-16.04:00:38
wikitalk,2394385,5021410,1,2,527.411632,100000,0,300.319665,100575,105920,14689747,0,-1,2021-09-16.04:00:42
wiki_talk_en,2987536,24981163,1,2,748.541053,100000,0,402.383132,100134,105941,21421391,0,-1,2021-09-16.04:00:50
ba-1m-8m,1000000,7999964,1,3,757.065046,100000,0,165.501531,-33155,166734,1857788,305429,-1,2021-09-16.04:00:57
baidu,2141301,17794839,1,3,1322.292071,100000,0,209.580167,86067,133365,10195280,667644,-1,2021-09-16.04:01:21
dbpedia,3966925,13820853,1,3,1605.723217,100000,0,128.312810,90887,127687,1675011,909042,-1,2021-09-16.04:01:38
er-1m-8m,1000000,8000000,1,3,1248.488853,100000,0,85.256939,27514,65887,654200,401038,-1,2021-09-16.04:01:47
livej,4847571,68993773,1,3,4815.623976,100000,0,242.459921,94904,159018,10992525,689803,-1,2021-09-16.04:02:38
patent,6009555,16518948,1,3,3515.020910,100000,0,202.601270,83182,184708,2589446,943559,-1,2021-09-16.04:03:11
pokec,1632804,30622564,1,3,1862.807454,100000,0,191.187106,65134,145887,5958000,638428,-1,2021-09-16.04:03:36
rmat-1m-8m,999760,7810950,1,3,388.872396,100000,0,279.893082,87332,133537,30597227,509807,[0m,,2021-09-16.04:03:41
roadNetCA,1971281,5533214,1,3,573.326002,100000,0,100.524884,12687,256554,630431,821877,-1,2021-09-16.04:03:45
ssca2,1048577,157877986,1,3,2198.888102,100000,0,2410.186070,1532950,1682279,126072273,11855935,[0m,,2021-09-16.04:04:43
wiki-links,5710993,130160392,1,3,9938.455719,100000,0,781.654073,176519,216766,56374785,669565,[0m,,2021-09-16.04:06:56
wikitalk,2394385,5021410,1,3,458.549072,100000,0,214.622260,97100,109239,14538486,786584,[0m,,2021-09-16.04:06:59
wiki_talk_en,2987536,24981163,1,3,672.525695,100000,0,288.648719,96247,109789,21723005,688112,[0m,,2021-09-16.04:07:06
ba-1m-8m,1000000,7999964,1,2,634.317419,0,100000,254.057762,21948,0,307876,0,-1,2021-09-16.04:07:21
baidu,2141301,17794839,1,2,1335.397853,0,100000,374.232706,98582,0,12033494,0,-1,2021-09-16.04:07:48
dbpedia,3966925,13820853,1,2,1615.983196,0,100000,778.725083,100999,0,1934772,0,-1,2021-09-16.04:08:08
er-1m-8m,1000000,8000000,1,2,1091.408805,0,100000,370.667024,39497,0,868710,0,-1,2021-09-16.04:08:26
livej,4847571,68993773,1,2,4718.283915,0,100000,356.276507,112414,0,16598106,0,-1,2021-09-16.04:09:23
patent,6009555,16518948,1,2,3366.715830,0,100000,361.556307,106312,0,2921550,0,-1,2021-09-16.04:10:03
pokec,1632804,30622564,1,2,1775.985589,0,100000,331.999785,85934,0,6910660,0,-1,2021-09-16.04:10:31
rmat-1m-8m,999760,7810950,1,2,418.453653,0,100000,369.022853,100914,0,45812706,0,-1,2021-09-16.04:10:37
roadNetCA,1971281,5533214,1,2,607.611969,0,100000,178.598595,61352,0,192550,0,-1,2021-09-16.04:10:43
ssca2,1048577,157877986,1,2,1202.595076,0,100000,1778.040340,1583413,0,239756812,0,-1,2021-09-16.04:11:47
wiki-links,5710993,130160392,1,2,9279.241764,0,100000,1109.475362,190868,0,102045946,0,-1,2021-09-16.04:14:09
wikitalk,2394385,5021410,1,2,531.225139,0,100000,380.406746,100686,0,22308706,0,-1,2021-09-16.04:14:14
wiki_talk_en,2987536,24981163,1,2,749.521197,0,100000,722.210984,101218,0,42314868,0,-1,2021-09-16.04:14:22
ba-1m-8m,1000000,7999964,1,3,753.601641,0,100000,34.117944,22020,0,154421,22020,-1,2021-09-16.04:14:28
baidu,2141301,17794839,1,3,1325.943903,0,100000,323.276934,102713,0,10440743,102713,-1,2021-09-16.04:14:53
dbpedia,3966925,13820853,1,3,1613.994992,0,100000,551.020285,100658,0,1035156,100658,-1,2021-09-16.04:15:10
er-1m-8m,1000000,8000000,1,3,1259.422313,0,100000,39.224125,39436,0,434881,39436,-1,2021-09-16.04:15:19
livej,4847571,68993773,1,3,4828.515093,0,100000,187.166802,111247,0,8439696,111247,-1,2021-09-16.04:16:11
patent,6009555,16518948,1,3,3527.946078,0,100000,83.220305,106583,0,1476349,106583,-1,2021-09-16.04:16:43
pokec,1632804,30622564,1,3,1863.700524,0,100000,116.451935,84788,0,3346733,84788,-1,2021-09-16.04:17:08
rmat-1m-8m,999760,7810950,1,3,393.459739,0,100000,387.840010,100588,0,22599843,100588,-1,2021-09-16.04:17:13
roadNetCA,1971281,5533214,1,3,579.675163,0,100000,21.783881,61483,0,97220,61483,-1,2021-09-16.04:17:17
ssca2,1048577,157877986,1,3,2190.385117,0,100000,1075.352636,1592903,0,120637315,1592903,-1,2021-09-16.04:18:14
wiki-links,5710993,130160392,1,3,9895.030776,0,100000,962.393679,183243,0,46339181,183243,-1,2021-09-16.04:20:29
wikitalk,2394385,5021410,1,3,461.887784,0,100000,308.339147,99976,0,9542023,99976,-1,2021-09-16.04:20:32
wiki_talk_en,2987536,24981163,1,3,676.667283,0,100000,638.812092,99972,0,17147644,99972,-1,2021-09-16.04:20:40
