model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,relabel,tag,subtag,assert,Insert,Delete,date
dbpedia,3966925,12610982,16,4,1973.240674,0,100000,437.842084,102019,0,1066440,0,0,0,-1,-1,-1,2022-10-08.00:14:15
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,921.326,406.101,2022-10-08.00:14:58
livej,4847571,42851237,16,4,4998.354213,100000,0,171.781293,112414,157900,7071990,13,13,28045,-1,-1,-1,2022-10-08.00:16:04
livej,4847571,42851237,16,4,4973.202223,0,100000,75.574640,104099,0,4734213,0,0,0,-1,-1,-1,2022-10-08.00:17:08
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,546.999,510.483,2022-10-08.00:19:34
roadNetCA,1971281,2766607,16,4,837.684005,100000,0,73.415505,49440,246442,529909,120,123,144039,-1,-1,-1,2022-10-08.00:19:39
roadNetCA,1971281,2766607,16,4,844.907345,0,100000,32.080222,59060,0,94845,0,0,0,-1,-1,-1,2022-10-08.00:19:43
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,367.676,150.356,2022-10-08.00:19:50
baidu,2141301,17014946,16,4,1543.169652,100000,0,119.603426,98292,132449,6372794,4,4,21350,-1,-1,-1,2022-10-08.00:20:21
baidu,2141301,17014946,16,4,1536.248088,0,100000,134.678935,97825,0,7381556,0,0,0,-1,-1,-1,2022-10-08.00:20:51
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,938.324,529.119,2022-10-08.00:21:49
dbpedia,3966925,12610982,16,4,1999.506780,100000,0,70.594492,97746,124768,1262155,7,7,16389,-1,-1,-1,2022-10-08.00:22:09
dbpedia,3966925,12610982,16,4,1972.807374,0,100000,435.212175,100452,0,1095567,0,0,0,-1,-1,-1,2022-10-08.00:22:29
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,630.458,404.343,2022-10-08.00:23:13
livej,4847571,42851237,16,4,5019.541623,100000,0,175.952020,113078,159089,6813733,17,18,28357,-1,-1,-1,2022-10-08.00:24:19
livej,4847571,42851237,16,4,5004.865365,0,100000,78.673530,103257,0,4630003,0,0,0,-1,-1,-1,2022-10-08.00:25:22
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,530.065,509.632,2022-10-08.00:27:49
roadNetCA,1971281,2766607,16,4,833.705027,100000,0,71.226257,48584,250667,541732,137,139,147641,-1,-1,-1,2022-10-08.00:27:54
roadNetCA,1971281,2766607,16,4,839.656383,0,100000,33.121077,59147,0,95014,0,0,0,-1,-1,-1,2022-10-08.00:27:58
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,418.184,142.146,2022-10-08.00:28:05
baidu,2141301,17014946,16,4,1538.468978,100000,0,129.270977,98012,132010,6660034,15,16,21375,-1,-1,-1,2022-10-08.00:28:36
baidu,2141301,17014946,16,4,1535.420455,0,100000,83.305788,93609,0,3035594,0,0,0,-1,-1,-1,2022-10-08.00:29:06
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1128.38,612.295,2022-10-08.00:30:04
dbpedia,3966925,12610982,16,4,2007.643765,100000,0,80.021737,98702,126549,1618778,17,18,17450,-1,-1,-1,2022-10-08.00:30:25
dbpedia,3966925,12610982,16,4,1984.416884,0,100000,451.350006,100817,0,916075,0,0,0,-1,-1,-1,2022-10-08.00:30:45
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,908.562,393.994,2022-10-08.00:31:28
livej,4847571,42851237,16,4,4992.311463,100000,0,168.943475,111818,157632,6508607,5,5,27958,-1,-1,-1,2022-10-08.00:32:34
livej,4847571,42851237,16,4,4990.307167,0,100000,79.609278,104027,0,4251890,0,0,0,-1,-1,-1,2022-10-08.00:33:37
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,589.317,514.212,2022-10-08.00:36:03
roadNetCA,1971281,2766607,16,4,830.592388,100000,0,72.247549,47882,246923,527960,112,116,144682,-1,-1,-1,2022-10-08.00:36:07
roadNetCA,1971281,2766607,16,4,856.167650,0,100000,33.425848,59259,0,95555,0,0,0,-1,-1,-1,2022-10-08.00:36:11
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,442.544,154.063,2022-10-08.00:36:19
baidu,2141301,17014946,16,4,1536.140454,100000,0,129.258849,97350,131877,6860199,7,11,21797,-1,-1,-1,2022-10-08.00:36:50
baidu,2141301,17014946,16,4,1536.604396,0,100000,81.880993,93532,0,3366809,0,0,0,-1,-1,-1,2022-10-08.00:37:20
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,993.545,549.922,2022-10-08.00:38:17
dbpedia,3966925,12610982,16,4,2007.068122,100000,0,83.741994,97403,126818,1459901,46,55,18901,-1,-1,-1,2022-10-08.00:38:38
dbpedia,3966925,12610982,16,4,1982.261982,0,100000,453.153012,101270,0,1183255,0,0,0,-1,-1,-1,2022-10-08.00:38:58
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,906.574,425.553,2022-10-08.00:39:42
livej,4847571,42851237,16,4,5012.462995,100000,0,164.668466,112001,157157,6630089,14,14,27691,-1,-1,-1,2022-10-08.00:40:48
livej,4847571,42851237,16,4,4989.628994,0,100000,75.403919,101226,0,3764551,0,0,0,-1,-1,-1,2022-10-08.00:41:51
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,736.262,541.767,2022-10-08.00:44:17
roadNetCA,1971281,2766607,16,4,835.739268,100000,0,70.070457,48512,248898,535871,126,131,145596,-1,-1,-1,2022-10-08.00:44:21
roadNetCA,1971281,2766607,16,4,841.580648,0,100000,31.602899,59247,0,95111,0,0,0,-1,-1,-1,2022-10-08.00:44:25
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,421,150.725,2022-10-08.00:44:33
baidu,2141301,17014946,16,4,1546.054594,100000,0,127.025324,97958,131649,6361849,7,7,21053,-1,-1,-1,2022-10-08.00:45:04
baidu,2141301,17014946,16,4,1538.654203,0,100000,83.546453,93352,0,2951936,0,0,0,-1,-1,-1,2022-10-08.00:45:34
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1054.79,558.398,2022-10-08.00:46:32
dbpedia,3966925,12610982,16,4,2013.715614,100000,0,87.301808,98875,126673,1790688,16,18,17321,-1,-1,-1,2022-10-08.00:46:52
dbpedia,3966925,12610982,16,4,1977.076957,0,100000,430.287221,100440,0,928983,0,0,0,-1,-1,-1,2022-10-08.00:47:12
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,864.427,415.151,2022-10-08.00:47:56
livej,4847571,42851237,16,4,5012.641939,100000,0,176.418737,112120,158511,6842463,16,16,28736,-1,-1,-1,2022-10-08.00:49:02
livej,4847571,42851237,16,4,5001.718048,0,100000,67.813488,102507,0,3687636,0,0,0,-1,-1,-1,2022-10-08.00:50:06
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,513.242,497.956,2022-10-08.00:52:32
roadNetCA,1971281,2766607,16,4,831.373216,100000,0,67.767021,48932,248404,531442,131,138,144637,-1,-1,-1,2022-10-08.00:52:37
roadNetCA,1971281,2766607,16,4,840.617552,0,100000,32.871402,58815,0,94113,0,0,0,-1,-1,-1,2022-10-08.00:52:41
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,400.172,155.288,2022-10-08.00:52:49
baidu,2141301,17014946,16,4,1551.746750,100000,0,293.570588,102686,136010,11518483,8,10,20922,-1,-1,-1,2022-10-08.00:53:20
baidu,2141301,17014946,16,4,1547.173962,0,100000,82.192818,93579,0,3274888,0,0,0,-1,-1,-1,2022-10-08.00:53:50
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,984.17,603.223,2022-10-08.00:54:47
dbpedia,3966925,12610982,16,4,2008.074932,100000,0,75.619449,98071,125154,1310356,10,10,16656,-1,-1,-1,2022-10-08.00:55:08
dbpedia,3966925,12610982,16,4,1984.874442,0,100000,433.542118,100969,0,1081611,0,0,0,-1,-1,-1,2022-10-08.00:55:28
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,812.629,417.286,2022-10-08.00:56:12
livej,4847571,42851237,16,4,5017.668801,100000,0,173.406041,114661,159625,6851570,5,5,27382,-1,-1,-1,2022-10-08.00:57:18
livej,4847571,42851237,16,4,4988.606948,0,100000,82.177673,102773,0,4024070,0,0,0,-1,-1,-1,2022-10-08.00:58:21
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,537.745,519.816,2022-10-08.01:00:48
roadNetCA,1971281,2766607,16,4,833.254256,100000,0,65.848587,47996,247430,531330,122,126,146224,-1,-1,-1,2022-10-08.01:00:53
roadNetCA,1971281,2766607,16,4,843.407801,0,100000,33.161348,59034,0,94319,0,0,0,-1,-1,-1,2022-10-08.01:00:57
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,386.213,154.676,2022-10-08.01:01:05
baidu,2141301,17014946,16,4,1542.766148,100000,0,124.578240,98079,132869,6599449,9,11,22051,-1,-1,-1,2022-10-08.01:01:36
baidu,2141301,17014946,16,4,1535.305755,0,100000,82.753011,92581,0,2967936,0,0,0,-1,-1,-1,2022-10-08.01:02:05
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,998.857,611.847,2022-10-08.01:03:03
dbpedia,3966925,12610982,16,4,2010.103859,100000,0,74.077160,98724,125685,1420332,16,17,16638,-1,-1,-1,2022-10-08.01:03:24
dbpedia,3966925,12610982,16,4,1974.350553,0,100000,435.055401,101034,0,1053318,0,0,0,-1,-1,-1,2022-10-08.01:03:44
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,756.681,401.782,2022-10-08.01:04:27
livej,4847571,42851237,16,4,4990.999875,100000,0,175.909321,115919,162099,6959465,15,15,28511,-1,-1,-1,2022-10-08.01:05:33
livej,4847571,42851237,16,4,4985.015545,0,100000,67.685678,99902,0,3362489,0,0,0,-1,-1,-1,2022-10-08.01:06:36
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,524.678,516.132,2022-10-08.01:09:03
roadNetCA,1971281,2766607,16,4,834.379503,100000,0,72.472993,49569,250294,544263,118,123,146101,-1,-1,-1,2022-10-08.01:09:07
roadNetCA,1971281,2766607,16,4,839.040692,0,100000,31.445636,58949,0,94487,0,0,0,-1,-1,-1,2022-10-08.01:09:11
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,416.146,157.52,2022-10-08.01:09:19
baidu,2141301,17014946,16,4,1539.650461,100000,0,130.431423,98131,132064,6695519,13,14,21388,-1,-1,-1,2022-10-08.01:09:50
baidu,2141301,17014946,16,4,1537.080065,0,100000,81.120884,93683,0,3305980,0,0,0,-1,-1,-1,2022-10-08.01:10:20
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,951.183,541.055,2022-10-08.01:11:17
dbpedia,3966925,12610982,16,4,2009.637908,100000,0,81.243499,98867,125076,1384007,9,10,16061,-1,-1,-1,2022-10-08.01:11:38
dbpedia,3966925,12610982,16,4,1985.162628,0,100000,432.972081,101037,0,993814,0,0,0,-1,-1,-1,2022-10-08.01:11:58
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,903.902,409.856,2022-10-08.01:12:42
livej,4847571,42851237,16,4,5033.382358,100000,0,165.127728,113687,159028,6257890,5,5,27829,-1,-1,-1,2022-10-08.01:13:48
livej,4847571,42851237,16,4,4995.050285,0,100000,78.501174,101579,0,3790226,0,0,0,-1,-1,-1,2022-10-08.01:14:51
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,531.994,511.683,2022-10-08.01:17:17
roadNetCA,1971281,2766607,16,4,824.008116,100000,0,66.169075,48564,249882,541575,134,137,146484,-1,-1,-1,2022-10-08.01:17:21
roadNetCA,1971281,2766607,16,4,826.244994,0,100000,32.580566,59266,0,95450,0,0,0,-1,-1,-1,2022-10-08.01:17:25
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,393.393,151.333,2022-10-08.01:17:33
baidu,2141301,17014946,16,4,1536.076554,100000,0,272.634585,101824,136183,11666383,7,9,21562,-1,-1,-1,2022-10-08.01:18:04
baidu,2141301,17014946,16,4,1536.124981,0,100000,91.261230,93158,0,3153094,0,0,0,-1,-1,-1,2022-10-08.01:18:34
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,896.129,571.218,2022-10-08.01:19:31
dbpedia,3966925,12610982,16,4,2011.591188,100000,0,101.586151,98305,125168,1442156,8,8,16513,-1,-1,-1,2022-10-08.01:19:52
dbpedia,3966925,12610982,16,4,1982.308843,0,100000,451.906442,101108,0,1352230,0,0,0,-1,-1,-1,2022-10-08.01:20:12
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,701.387,429.574,2022-10-08.01:20:55
livej,4847571,42851237,16,4,4995.433285,100000,0,159.861450,111574,157753,6293291,13,13,28475,-1,-1,-1,2022-10-08.01:22:02
livej,4847571,42851237,16,4,5001.929339,0,100000,69.439937,101853,0,4187525,0,0,0,-1,-1,-1,2022-10-08.01:23:05
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,498.101,536.645,2022-10-08.01:25:31
roadNetCA,1971281,2766607,16,4,837.904428,100000,0,69.824067,48408,247636,530863,116,120,145390,-1,-1,-1,2022-10-08.01:25:35
roadNetCA,1971281,2766607,16,4,841.274792,0,100000,33.800536,59156,0,95610,0,0,0,-1,-1,-1,2022-10-08.01:25:39
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,419.441,144.35,2022-10-08.01:25:47
baidu,2141301,17014946,16,4,1540.034954,100000,0,131.491810,98271,132013,6691507,4,4,21085,-1,-1,-1,2022-10-08.01:26:18
baidu,2141301,17014946,16,4,1536.162052,0,100000,82.940096,92946,0,3054419,0,0,0,-1,-1,-1,2022-10-08.01:26:48
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,961.667,575.644,2022-10-08.01:27:45
dbpedia,3966925,12610982,16,4,2009.284986,100000,0,80.369449,99538,126675,1502906,13,15,16727,-1,-1,-1,2022-10-08.01:28:06
dbpedia,3966925,12610982,16,4,1987.977309,0,100000,433.197759,100817,0,1002887,0,0,0,-1,-1,-1,2022-10-08.01:28:26
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,808.732,398.726,2022-10-08.01:29:10
livej,4847571,42851237,16,4,5011.411869,100000,0,167.673977,112716,158647,6542626,12,13,28246,-1,-1,-1,2022-10-08.01:30:16
livej,4847571,42851237,16,4,4988.873165,0,100000,69.484347,101282,0,3714504,0,0,0,-1,-1,-1,2022-10-08.01:31:20
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,529.405,532.997,2022-10-08.01:33:46
roadNetCA,1971281,2766607,16,4,830.022223,100000,0,74.099706,48410,249774,536184,110,114,146007,-1,-1,-1,2022-10-08.01:33:50
roadNetCA,1971281,2766607,16,4,833.445669,0,100000,31.669090,59091,0,94824,0,0,0,-1,-1,-1,2022-10-08.01:33:54
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,430.877,150.594,2022-10-08.01:34:02
baidu,2141301,17014946,16,4,1544.206700,100000,0,134.653726,97210,131139,6691083,3,3,21273,-1,-1,-1,2022-10-08.01:34:33
baidu,2141301,17014946,16,4,1545.557123,0,100000,137.047888,97897,0,7777093,0,0,0,-1,-1,-1,2022-10-08.01:35:03
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,899.672,593.076,2022-10-08.01:36:01
dbpedia,3966925,12610982,16,4,2004.634824,100000,0,82.163081,98549,125029,1485160,22,22,16511,-1,-1,-1,2022-10-08.01:36:21
dbpedia,3966925,12610982,16,4,1974.673601,0,100000,435.822070,101447,0,1134576,0,0,0,-1,-1,-1,2022-10-08.01:36:41
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,789.522,391.896,2022-10-08.01:37:25
livej,-1,-1,16,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-08.01:47:25
livej,4847571,42851237,16,4,5006.489136,0,100000,89.371267,103779,0,4389818,0,0,0,-1,-1,-1,2022-10-08.01:48:28
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,539.442,518.856,2022-10-08.01:50:55
roadNetCA,1971281,2766607,16,4,840.964186,100000,0,72.461773,48535,247518,532033,124,127,145414,-1,-1,-1,2022-10-08.01:50:59
roadNetCA,1971281,2766607,16,4,843.084872,0,100000,33.917672,58857,0,94447,0,0,0,-1,-1,-1,2022-10-08.01:51:03
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,444.204,150.206,2022-10-08.01:51:11
baidu,2141301,17014946,16,4,1550.213436,100000,0,132.558182,97775,132226,6543103,18,20,21945,-1,-1,-1,2022-10-08.01:51:42
baidu,2141301,17014946,16,4,1541.481831,0,100000,77.554035,92768,0,3060751,0,0,0,-1,-1,-1,2022-10-08.01:52:12
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1042.65,573.341,2022-10-08.01:53:09
dbpedia,3966925,12610982,16,4,2011.979112,100000,0,83.586057,99140,126415,1437976,15,17,16873,-1,-1,-1,2022-10-08.01:53:30
dbpedia,3966925,12610982,16,4,1979.796425,0,100000,433.536151,100969,0,1099406,0,0,0,-1,-1,-1,2022-10-08.01:53:50
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,783.641,437.87,2022-10-08.01:54:34
livej,4847571,42851237,16,4,5027.744723,100000,0,167.551681,110203,156049,6187791,11,11,28218,-1,-1,-1,2022-10-08.01:55:40
livej,4847571,42851237,16,4,5012.922433,0,100000,68.240352,101555,0,3895758,0,0,0,-1,-1,-1,2022-10-08.01:56:43
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,545.74,576.478,2022-10-08.01:59:11
roadNetCA,1971281,2766607,16,4,841.079569,100000,0,67.102455,49674,250402,534924,141,151,147140,-1,-1,-1,2022-10-08.01:59:15
roadNetCA,1971281,2766607,16,4,847.700840,0,100000,33.775512,59042,0,94452,0,0,0,-1,-1,-1,2022-10-08.01:59:19
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,413.42,152.224,2022-10-08.01:59:27
baidu,2141301,17014946,16,4,1547.726075,100000,0,138.536226,98315,132153,7065223,9,9,21307,-1,-1,-1,2022-10-08.01:59:58
baidu,2141301,17014946,16,4,1548.126022,0,100000,89.756467,93006,0,3165976,0,0,0,-1,-1,-1,2022-10-08.02:00:28
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,906.216,566.622,2022-10-08.02:01:25
dbpedia,3966925,12610982,16,4,2006.991784,100000,0,81.256226,97814,124469,1366481,11,13,16536,-1,-1,-1,2022-10-08.02:01:46
dbpedia,3966925,12610982,16,4,1983.366312,0,100000,428.561481,100841,0,976965,0,0,0,-1,-1,-1,2022-10-08.02:02:06
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,992.488,417.5,2022-10-08.02:02:49
livej,4847571,42851237,16,4,5035.876186,100000,0,163.476295,112720,158438,6617367,12,12,28167,-1,-1,-1,2022-10-08.02:03:56
livej,4847571,42851237,16,4,4995.097932,0,100000,75.697462,103117,0,3972564,0,0,0,-1,-1,-1,2022-10-08.02:04:59
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,546.071,520.909,2022-10-08.02:07:26
roadNetCA,1971281,2766607,16,4,838.053418,100000,0,66.460548,49001,247877,535709,110,117,144742,-1,-1,-1,2022-10-08.02:07:30
roadNetCA,1971281,2766607,16,4,841.551135,0,100000,31.287937,59115,0,95420,0,0,0,-1,-1,-1,2022-10-08.02:07:34
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,415.729,147.732,2022-10-08.02:07:42
baidu,2141301,17014946,16,4,1541.970750,100000,0,123.646697,97801,131642,6430488,8,8,21281,-1,-1,-1,2022-10-08.02:08:13
baidu,2141301,17014946,16,4,1549.707221,0,100000,119.504753,97495,0,7840578,0,0,0,-1,-1,-1,2022-10-08.02:08:43
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,982.586,605.638,2022-10-08.02:09:41
dbpedia,3966925,12610982,16,4,2011.836478,100000,0,77.090908,98752,125344,1295742,12,13,16382,-1,-1,-1,2022-10-08.02:10:02
dbpedia,3966925,12610982,16,4,1983.341008,0,100000,441.175193,100784,0,964515,0,0,0,-1,-1,-1,2022-10-08.02:10:22
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,811.049,422.903,2022-10-08.02:11:05
livej,4847571,42851237,16,4,5037.929470,100000,0,177.250605,112336,158514,6758039,14,17,28505,-1,-1,-1,2022-10-08.02:12:12
livej,4847571,42851237,16,4,5002.800533,0,100000,91.399566,104650,0,5120096,0,0,0,-1,-1,-1,2022-10-08.02:13:15
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,536.445,518.818,2022-10-08.02:15:41
roadNetCA,1971281,2766607,16,4,838.979229,100000,0,64.355996,48952,245959,534137,107,108,143925,-1,-1,-1,2022-10-08.02:15:45
roadNetCA,1971281,2766607,16,4,846.926556,0,100000,29.958065,59319,0,94993,0,0,0,-1,-1,-1,2022-10-08.02:15:49
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,442.198,145.946,2022-10-08.02:15:57
baidu,2141301,17014946,16,4,1541.148563,100000,0,122.128775,97551,131833,6225312,5,5,21559,-1,-1,-1,2022-10-08.02:16:28
baidu,2141301,17014946,16,4,1538.776278,0,100000,82.532955,92720,0,2872840,0,0,0,-1,-1,-1,2022-10-08.02:16:58
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1067.15,583.621,2022-10-08.02:17:55
dbpedia,3966925,12610982,16,4,2006.646992,100000,0,80.009322,97906,125680,1414275,20,22,17326,-1,-1,-1,2022-10-08.02:18:16
dbpedia,3966925,12610982,16,4,1979.788924,0,100000,442.586148,100770,0,951702,0,0,0,-1,-1,-1,2022-10-08.02:18:36
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,913.957,420.85,2022-10-08.02:19:20
livej,4847571,42851237,16,4,5017.938049,100000,0,168.397073,109876,156152,6487237,17,19,28546,-1,-1,-1,2022-10-08.02:20:26
livej,4847571,42851237,16,4,4988.168245,0,100000,78.736934,104293,0,4152520,0,0,0,-1,-1,-1,2022-10-08.02:21:29
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,578.912,514.844,2022-10-08.02:23:55
roadNetCA,1971281,2766607,16,4,841.200194,100000,0,69.717956,47515,247422,534014,109,114,145223,-1,-1,-1,2022-10-08.02:23:59
roadNetCA,1971281,2766607,16,4,846.391722,0,100000,33.767509,59675,0,95872,0,0,0,-1,-1,-1,2022-10-08.02:24:03
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,403.843,150.767,2022-10-08.02:24:11
baidu,2141301,17014946,16,4,1548.620882,100000,0,129.269879,97608,131704,6570633,10,11,21495,-1,-1,-1,2022-10-08.02:24:42
baidu,2141301,17014946,16,4,1540.810707,0,100000,76.989122,93227,0,3515385,0,0,0,-1,-1,-1,2022-10-08.02:25:12
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,941.308,629.869,2022-10-08.02:26:09
dbpedia,3966925,12610982,16,4,2011.071675,100000,0,78.313027,98459,125145,1388117,11,11,16386,-1,-1,-1,2022-10-08.02:26:30
dbpedia,3966925,12610982,16,4,1984.544798,0,100000,447.819834,100684,0,912546,0,0,0,-1,-1,-1,2022-10-08.02:26:50
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,893.05,404.122,2022-10-08.02:27:33
livej,4847571,42851237,16,4,5019.213728,100000,0,162.656858,113413,159455,6882463,15,15,28258,-1,-1,-1,2022-10-08.02:28:40
livej,4847571,42851237,16,4,4984.375621,0,100000,67.370915,103648,0,4506988,0,0,0,-1,-1,-1,2022-10-08.02:29:43
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,535.663,487.757,2022-10-08.02:32:09
roadNetCA,1971281,2766607,16,4,844.370542,100000,0,71.366985,48451,245774,520900,114,119,144501,-1,-1,-1,2022-10-08.02:32:13
roadNetCA,1971281,2766607,16,4,848.995008,0,100000,33.946617,58576,0,94287,0,0,0,-1,-1,-1,2022-10-08.02:32:17
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,422.199,153.127,2022-10-08.02:32:25
baidu,2141301,17014946,16,4,1555.014419,100000,0,293.594465,102440,137052,11623244,10,12,21802,-1,-1,-1,2022-10-08.02:32:56
baidu,2141301,17014946,16,4,1547.334210,0,100000,72.338361,92450,0,3733175,0,0,0,-1,-1,-1,2022-10-08.02:33:26
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,887.277,593.716,2022-10-08.02:34:23
dbpedia,3966925,12610982,16,4,2003.034278,100000,0,74.961099,98875,126121,1413589,15,16,16782,-1,-1,-1,2022-10-08.02:34:44
dbpedia,3966925,12610982,16,4,1987.053808,0,100000,433.788550,101110,0,1046244,0,0,0,-1,-1,-1,2022-10-08.02:35:04
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,824.444,422.15,2022-10-08.02:35:47
livej,4847571,42851237,16,4,5016.981192,100000,0,173.777531,113931,159031,6655112,12,12,27482,-1,-1,-1,2022-10-08.02:36:54
livej,4847571,42851237,16,4,5000.214621,0,100000,84.002067,101912,0,4086458,0,0,0,-1,-1,-1,2022-10-08.02:37:57
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,735.972,523.603,2022-10-08.02:40:23
roadNetCA,1971281,2766607,16,4,841.840133,100000,0,68.668624,48463,249184,534563,128,131,146266,-1,-1,-1,2022-10-08.02:40:28
roadNetCA,1971281,2766607,16,4,848.048088,0,100000,33.230965,59784,0,96420,0,0,0,-1,-1,-1,2022-10-08.02:40:32
