model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
rmat-1m-8m,999760,7810950,1,2,432.730670,100000,0,354.914369,100351,120138,30300725,0,-1,2021-08-22.02:16:00
ssca2,1048577,157877986,1,2,1043.701442,100000,0,2153.063167,1591574,1651594,125410393,0,-1,2021-08-22.02:17:04
wiki-links,5710993,130160392,1,2,9652.818847,100000,0,1045.725947,190752,207067,56284333,0,-1,2021-08-22.02:19:28
wikitalk,2394385,5021410,1,2,556.541672,100000,0,306.193223,100623,105965,14870359,0,-1,2021-08-22.02:19:32
wiki_talk_en,2987536,24981163,1,2,784.468165,100000,0,400.185900,99884,105505,21340990,0,-1,2021-08-22.02:19:40
ba-1m-8m,1000000,7999964,1,3,748.677065,100000,0,258.385671,22110,166937,1839820,381184,-1,2021-08-22.02:19:47
baidu,2141301,17794839,1,3,1327.921670,100000,0,225.775874,98678,132835,10298510,811851,-1,2021-08-22.02:20:11
dbpedia,3966925,13820853,1,3,1621.367936,100000,0,133.973714,100852,127973,1763157,1109937,-1,2021-08-22.02:20:28
er-1m-8m,1000000,8000000,1,3,1090.373971,100000,0,97.581897,39213,66599,661708,435820,-1,2021-08-22.02:20:37
livej,4847571,68993773,1,3,4862.294510,100000,0,402.290636,112450,158486,10983630,763979,-1,2021-08-22.02:21:29
patent,6009555,16518948,1,3,3540.302303,100000,0,235.848625,105708,180739,2402465,1016169,-1,2021-08-22.02:22:02
pokec,1632804,30622564,1,3,1877.386272,100000,0,227.494403,85469,146724,5994780,713682,-1,2021-08-22.02:22:27
rmat-1m-8m,999760,7810950,1,3,391.560213,100000,0,388.540677,100598,134626,31676808,635926,-1,2021-08-22.02:22:32
ssca2,1048577,157877986,1,3,1943.312716,100000,0,11112.203169,1589410,1680694,125991801,11900762,-1,2021-08-22.02:23:39
wiki-links,5710993,130160392,1,3,9950.795257,100000,0,4783.505229,183060,215286,56477290,759599,-1,2021-08-22.02:25:58
wikitalk,2394385,5021410,1,3,463.213088,100000,0,255.923475,100626,109247,14690237,1100271,-1,2021-08-22.02:26:01
wiki_talk_en,2987536,24981163,1,3,674.654665,100000,0,356.044580,99947,109618,21117019,947023,-1,2021-08-22.02:26:09
ba-1m-8m,1000000,7999964,1,2,660.826057,0,100000,248.317153,22020,0,154420,0,-1,2021-08-22.02:26:24
baidu,2141301,17794839,1,2,1387.654443,0,100000,372.391326,98737,0,5986070,0,-1,2021-08-22.02:26:50
dbpedia,3966925,13820853,1,2,1680.349601,0,100000,788.784959,101143,0,1061328,0,-1,2021-08-22.02:27:11
er-1m-8m,1000000,8000000,1,2,960.767024,0,100000,376.691221,39067,0,429499,0,-1,2021-08-22.02:27:29
livej,4847571,68993773,1,2,4869.704979,0,100000,348.743227,112186,0,8332000,0,-1,2021-08-22.02:28:26
patent,6009555,16518948,1,2,3497.822054,0,100000,367.684451,107788,0,1512283,0,-1,2021-08-22.02:29:07
pokec,1632804,30622564,1,2,1850.233309,0,100000,336.205831,86173,0,3489171,0,-1,2021-08-22.02:29:35
rmat-1m-8m,999760,7810950,1,2,433.835787,0,100000,361.769400,100440,0,22809056,0,-1,2021-08-22.02:29:41
ssca2,1048577,157877986,1,2,1032.918281,0,100000,1704.516962,1591148,0,120427514,0,-1,2021-08-22.02:30:44
wiki-links,5710993,130160392,1,2,9692.667198,0,100000,1095.146647,190019,0,51430442,0,-1,2021-08-22.02:33:08
wikitalk,2394385,5021410,1,2,560.142677,0,100000,377.540315,100570,0,11169857,0,-1,2021-08-22.02:33:12
wiki_talk_en,2987536,24981163,1,2,787.467741,0,100000,673.872724,99786,0,17205019,0,-1,2021-08-22.02:33:21
ba-1m-8m,1000000,7999964,1,3,748.006111,0,100000,36.267622,21967,0,308148,21967,-1,2021-08-22.02:33:27
baidu,2141301,17794839,1,3,1331.561829,0,100000,236.597538,99250,0,12295142,99250,-1,2021-08-22.02:33:52
dbpedia,3966925,13820853,1,3,1620.760145,0,100000,557.633040,101041,0,2082534,101041,-1,2021-08-22.02:34:09
er-1m-8m,1000000,8000000,1,3,1095.218178,0,100000,41.518540,39644,0,873310,39644,-1,2021-08-22.02:34:18
livej,4847571,68993773,1,3,4854.240333,0,100000,176.414258,111643,0,16670656,111643,-1,2021-08-22.02:35:10
patent,6009555,16518948,1,3,3546.409106,0,100000,85.579735,108511,0,3109438,108511,-1,2021-08-22.02:35:43
pokec,1632804,30622564,1,3,1881.644377,0,100000,111.923735,84967,0,6604400,84967,-1,2021-08-22.02:36:08
rmat-1m-8m,999760,7810950,1,3,392.362785,0,100000,345.439297,100739,0,45452020,100739,-1,2021-08-22.02:36:13
ssca2,1048577,157877986,1,3,1922.204043,0,100000,1051.508774,1586857,0,240288466,1586857,-1,2021-08-22.02:37:09
wiki-links,5710993,130160392,1,3,9971.819820,0,100000,953.778614,191385,0,101441370,191385,-1,2021-08-22.02:39:24
wikitalk,2394385,5021410,1,3,465.273347,0,100000,323.832413,100567,0,22152180,100567,-1,2021-08-22.02:39:28
wiki_talk_en,2987536,24981163,1,3,679.438287,0,100000,621.996060,100073,0,34611766,100073,-1,2021-08-22.02:39:36
ba-1m-8m,1000000,7999964,1,2,660.332075,100000,0,1197.925523,21725,112088,1861831,0,-1,2021-08-22.02:39:53
baidu,2141301,17794839,1,2,1389.686543,100000,0,393.038925,99294,120806,10394240,0,-1,2021-08-22.02:40:19
dbpedia,3966925,13820853,1,2,1684.921604,100000,0,325.350260,101150,117220,2066053,0,-1,2021-08-22.02:40:39
er-1m-8m,1000000,8000000,1,2,959.971397,100000,0,334.960242,39343,54826,659430,0,-1,2021-08-22.02:40:57
livej,4847571,68993773,1,2,4886.208936,100000,0,511.158918,113333,141626,11354630,0,-1,2021-08-22.02:41:55
patent,6009555,16518948,1,2,3476.609473,100000,0,661.311995,106519,156802,2399054,0,-1,2021-08-22.02:42:35
pokec,1632804,30622564,1,2,1829.428912,100000,0,510.773723,85376,124464,5882689,0,-1,2021-08-22.02:43:04
rmat-1m-8m,999760,7810950,1,2,429.995944,100000,0,335.564693,99532,119315,28036193,0,-1,2021-08-22.02:43:10
ssca2,1048577,157877986,1,2,1039.638061,100000,0,2150.665199,1589504,1650999,125410146,0,-1,2021-08-22.02:44:14
wiki-links,5710993,130160392,1,2,9680.333836,100000,0,996.086894,184504,199544,52813301,0,-1,2021-08-22.02:46:37
wikitalk,2394385,5021410,1,2,559.086185,100000,0,304.881682,100708,106085,15007414,0,-1,2021-08-22.02:46:41
wiki_talk_en,2987536,24981163,1,2,779.116220,100000,0,448.702210,101273,106826,25144347,0,-1,2021-08-22.02:46:50
ba-1m-8m,1000000,7999964,1,3,747.518759,100000,0,259.150239,21920,166585,1850637,369082,-1,2021-08-22.02:46:56
baidu,2141301,17794839,1,3,1325.785065,100000,0,219.272417,98639,132810,10162245,822032,-1,2021-08-22.02:47:21
dbpedia,3966925,13820853,1,3,1614.161711,100000,0,139.784212,101716,128264,1917620,1128931,-1,2021-08-22.02:47:38
er-1m-8m,1000000,8000000,1,3,1085.081171,100000,0,95.491618,39767,66611,663141,429031,-1,2021-08-22.02:47:47
livej,4847571,68993773,1,3,4846.564098,100000,0,409.546851,112510,157845,10936286,781063,-1,2021-08-22.02:48:38
patent,6009555,16518948,1,3,3543.819461,100000,0,238.600686,106810,183098,2412065,1024838,-1,2021-08-22.02:49:12
pokec,1632804,30622564,1,3,1853.876576,100000,0,223.693372,85925,146375,5979370,722297,-1,2021-08-22.02:49:36
rmat-1m-8m,999760,7810950,1,3,389.012337,100000,0,370.588868,100453,133643,30567033,635099,-1,2021-08-22.02:49:41
ssca2,1048577,157877986,1,3,1943.915702,100000,0,11053.298064,1590925,1679465,125819917,11976560,-1,2021-08-22.02:50:48
wiki-links,5710993,130160392,1,3,9900.513908,100000,0,4950.725765,187112,217350,64235176,761084,-1,2021-08-22.02:53:07
wikitalk,2394385,5021410,1,3,464.953470,100000,0,256.222099,100522,109240,15035300,1087870,-1,2021-08-22.02:53:10
wiki_talk_en,2987536,24981163,1,3,675.210615,100000,0,360.876032,99905,109467,21621353,948284,-1,2021-08-22.02:53:18
ba-1m-8m,1000000,7999964,1,2,659.911948,0,100000,249.110879,21781,0,152803,0,-1,2021-08-22.02:53:33
baidu,2141301,17794839,1,2,1394.190378,0,100000,370.916704,98759,0,5940211,0,-1,2021-08-22.02:54:00
dbpedia,3966925,13820853,1,2,1685.506817,0,100000,794.373837,101420,0,1099025,0,-1,2021-08-22.02:54:20
er-1m-8m,1000000,8000000,1,2,958.416472,0,100000,384.749863,39434,0,433662,0,-1,2021-08-22.02:54:38
livej,4847571,68993773,1,2,4876.133370,0,100000,361.282418,115414,0,9451958,0,-1,2021-08-22.02:55:36
patent,6009555,16518948,1,2,3500.321276,0,100000,366.491574,107308,0,1520548,0,-1,2021-08-22.02:56:16
pokec,1632804,30622564,1,2,1850.674944,0,100000,338.112725,85900,0,3402571,0,-1,2021-08-22.02:56:45
rmat-1m-8m,999760,7810950,1,2,432.895642,0,100000,362.921410,100649,0,22767184,0,-1,2021-08-22.02:56:50
ssca2,1048577,157877986,1,2,1027.217520,0,100000,1700.447045,1591081,0,120465244,0,-1,2021-08-22.02:57:53
wiki-links,5710993,130160392,1,2,9684.598117,0,100000,1079.647682,189951,0,50792293,0,-1,2021-08-22.03:00:17
wikitalk,2394385,5021410,1,2,557.713553,0,100000,362.094861,99964,0,9359975,0,-1,2021-08-22.03:00:21
wiki_talk_en,2987536,24981163,1,2,784.164369,0,100000,672.979088,100022,0,17178508,0,-1,2021-08-22.03:00:30
ba-1m-8m,1000000,7999964,1,3,742.057278,0,100000,36.243406,21808,0,306062,21808,-1,2021-08-22.03:00:37
baidu,2141301,17794839,1,3,1331.668006,0,100000,232.803655,98941,0,11922644,98941,-1,2021-08-22.03:01:01
dbpedia,3966925,13820853,1,3,1619.613088,0,100000,555.713195,101079,0,2010368,101079,-1,2021-08-22.03:01:18
er-1m-8m,1000000,8000000,1,3,1090.807571,0,100000,41.372685,39746,0,875266,39746,-1,2021-08-22.03:01:28
livej,4847571,68993773,1,3,4845.656752,0,100000,179.706200,112750,0,16945842,112750,-1,2021-08-22.03:02:19
patent,6009555,16518948,1,3,3555.477504,0,100000,82.820093,106923,0,3001786,106923,-1,2021-08-22.03:02:52
pokec,1632804,30622564,1,3,1878.882189,0,100000,115.923942,86815,0,6977364,86815,-1,2021-08-22.03:03:17
rmat-1m-8m,999760,7810950,1,3,393.608937,0,100000,317.456611,99240,0,40615122,99240,-1,2021-08-22.03:03:22
ssca2,1048577,157877986,1,3,1941.480371,0,100000,1058.783634,1596392,0,241971604,1596392,-1,2021-08-22.03:04:18
wiki-links,5710993,130160392,1,3,9980.805476,0,100000,914.418767,186753,0,96301718,186753,-1,2021-08-22.03:06:33
wikitalk,2394385,5021410,1,3,465.444920,0,100000,323.271099,100758,0,22097054,100758,-1,2021-08-22.03:06:37
wiki_talk_en,2987536,24981163,1,3,679.188095,0,100000,686.808781,101085,0,42458916,101085,-1,2021-08-22.03:06:45
ba-1m-8m,1000000,7999964,1,2,659.747977,100000,0,1216.516221,22224,112327,1872546,0,-1,2021-08-22.03:07:02
baidu,2141301,17794839,1,2,1396.167685,100000,0,385.413524,98745,120135,10100554,0,-1,2021-08-22.03:07:28
dbpedia,3966925,13820853,1,2,1682.492588,100000,0,322.610468,101088,117709,1742470,0,-1,2021-08-22.03:07:48
er-1m-8m,1000000,8000000,1,2,959.805687,100000,0,333.817007,39471,55331,665977,0,-1,2021-08-22.03:08:07
livej,4847571,68993773,1,2,4895.874835,100000,0,501.203075,113566,140814,11150298,0,-1,2021-08-22.03:09:04
patent,6009555,16518948,1,2,3476.022677,100000,0,670.785210,106581,157021,2405037,0,-1,2021-08-22.03:09:45
pokec,1632804,30622564,1,2,1838.623172,100000,0,517.604168,86763,125843,6059725,0,-1,2021-08-22.03:10:14
rmat-1m-8m,999760,7810950,1,2,429.135359,100000,0,360.767780,100554,120702,30886236,0,-1,2021-08-22.03:10:19
ssca2,1048577,157877986,1,2,1039.027173,100000,0,2153.258669,1591451,1653362,125548083,0,-1,2021-08-22.03:11:23
wiki-links,5710993,130160392,1,2,9658.394247,100000,0,994.825443,187426,202757,53517799,0,-1,2021-08-22.03:13:46
wikitalk,2394385,5021410,1,2,559.716974,100000,0,296.729373,100603,105658,14325257,0,-1,2021-08-22.03:13:50
wiki_talk_en,2987536,24981163,1,2,782.927481,100000,0,451.378009,101141,106796,25374824,0,-1,2021-08-22.03:13:59
ba-1m-8m,1000000,7999964,1,3,745.380055,100000,0,256.901943,22307,166441,1850151,364304,-1,2021-08-22.03:14:05
baidu,2141301,17794839,1,3,1327.237541,100000,0,211.131715,98218,131769,9528229,812424,-1,2021-08-22.03:14:30
dbpedia,3966925,13820853,1,3,1616.168149,100000,0,132.488738,101033,127401,1805689,1110354,-1,2021-08-22.03:14:47
er-1m-8m,1000000,8000000,1,3,1085.807772,100000,0,97.363738,39061,66458,659243,430517,-1,2021-08-22.03:14:56
livej,4847571,68993773,1,3,4840.093686,100000,0,419.302833,114360,160069,11219089,787448,-1,2021-08-22.03:15:47
patent,6009555,16518948,1,3,3540.228415,100000,0,239.828032,107088,183518,2439151,1010356,-1,2021-08-22.03:16:21
pokec,1632804,30622564,1,3,1846.720619,100000,0,226.764200,87021,148303,6158612,723155,-1,2021-08-22.03:16:45
rmat-1m-8m,999760,7810950,1,3,390.096462,100000,0,378.652739,100571,134017,31103144,638538,-1,2021-08-22.03:16:50
ssca2,1048577,157877986,1,3,1942.664830,100000,0,11058.360873,1591991,1681803,125926917,11918151,-1,2021-08-22.03:17:57
wiki-links,5710993,130160392,1,3,9959.877500,100000,0,4411.378599,184695,212815,54780196,769943,-1,2021-08-22.03:20:15
wikitalk,2394385,5021410,1,3,461.950480,100000,0,251.430001,100583,109306,14420752,1075667,-1,2021-08-22.03:20:19
wiki_talk_en,2987536,24981163,1,3,674.290706,100000,0,356.469124,99966,109681,21677116,946515,-1,2021-08-22.03:20:27
ba-1m-8m,1000000,7999964,1,2,662.810741,0,100000,251.788558,22213,0,155852,0,-1,2021-08-22.03:20:42
baidu,2141301,17794839,1,2,1396.327626,0,100000,373.098242,99404,0,6098271,0,-1,2021-08-22.03:21:08
dbpedia,3966925,13820853,1,2,1681.370606,0,100000,791.808807,100480,0,927986,0,-1,2021-08-22.03:21:28
er-1m-8m,1000000,8000000,1,2,958.836038,0,100000,383.486529,39644,0,436062,0,-1,2021-08-22.03:21:47
livej,4847571,68993773,1,2,4884.975458,0,100000,354.471040,113956,0,8607441,0,-1,2021-08-22.03:22:44
patent,6009555,16518948,1,2,3486.322410,0,100000,365.738716,107086,0,1507410,0,-1,2021-08-22.03:23:25
pokec,1632804,30622564,1,2,1835.215432,0,100000,338.898438,86632,0,3524886,0,-1,2021-08-22.03:23:53
rmat-1m-8m,999760,7810950,1,2,434.930900,0,100000,343.535737,99607,0,20273927,0,-1,2021-08-22.03:23:59
ssca2,1048577,157877986,1,2,1025.485682,0,100000,1701.384127,1591162,0,120432042,0,-1,2021-08-22.03:25:02
wiki-links,5710993,130160392,1,2,9674.751255,0,100000,1058.205018,186017,0,48735290,0,-1,2021-08-22.03:27:25
wikitalk,2394385,5021410,1,2,559.899347,0,100000,362.455401,100046,0,9488295,0,-1,2021-08-22.03:27:30
wiki_talk_en,2987536,24981163,1,2,789.279891,0,100000,673.878730,100036,0,17099747,0,-1,2021-08-22.03:27:39
ba-1m-8m,1000000,7999964,1,3,742.923537,0,100000,37.019363,22116,0,310376,22116,-1,2021-08-22.03:27:45
baidu,2141301,17794839,1,3,1329.748466,0,100000,231.645791,98441,0,11849892,98441,-1,2021-08-22.03:28:10
dbpedia,3966925,13820853,1,3,1618.707157,0,100000,570.490853,101042,0,2282540,101042,-1,2021-08-22.03:28:27
er-1m-8m,1000000,8000000,1,3,1095.697134,0,100000,41.280395,39132,0,861774,39132,-1,2021-08-22.03:28:36
livej,4847571,68993773,1,3,4854.803789,0,100000,169.379231,111237,0,16111782,111237,-1,2021-08-22.03:29:27
patent,6009555,16518948,1,3,3547.785031,0,100000,83.119993,106928,0,3073924,106928,-1,2021-08-22.03:30:00
pokec,1632804,30622564,1,3,1897.648973,0,100000,113.321947,86125,0,6832978,86125,-1,2021-08-22.03:30:25
rmat-1m-8m,999760,7810950,1,3,393.970066,0,100000,342.477071,100545,0,45338682,100545,-1,2021-08-22.03:30:30
ssca2,1048577,157877986,1,3,1928.370411,0,100000,1054.203886,1593404,0,241357324,1593404,-1,2021-08-22.03:31:27
wiki-links,5710993,130160392,1,3,9965.717636,0,100000,929.441674,187101,0,99077848,187101,-1,2021-08-22.03:33:42
wikitalk,2394385,5021410,1,3,465.844509,0,100000,326.400274,100664,0,22318706,100664,-1,2021-08-22.03:33:45
wiki_talk_en,2987536,24981163,1,3,678.213459,0,100000,686.842437,100970,0,42551298,100970,-1,2021-08-22.03:33:54
ba-1m-8m,1000000,7999964,1,2,657.489650,100000,0,1199.877698,21873,111109,1853779,0,-1,2021-08-22.03:34:10
baidu,2141301,17794839,1,2,1390.829208,100000,0,442.191764,103049,124336,14466314,0,-1,2021-08-22.03:34:37
dbpedia,3966925,13820853,1,2,1682.322362,100000,0,324.302335,101022,117524,1801729,0,-1,2021-08-22.03:34:56
er-1m-8m,1000000,8000000,1,2,952.016246,100000,0,331.176210,39207,54718,658126,0,-1,2021-08-22.03:35:15
livej,4847571,68993773,1,2,4869.773346,100000,0,500.236320,110270,138001,10769016,0,-1,2021-08-22.03:36:12
patent,6009555,16518948,1,2,3483.460851,100000,0,663.692176,105864,156357,2367572,0,-1,2021-08-22.03:36:53
pokec,1632804,30622564,1,2,1850.169339,100000,0,523.656287,86958,127025,6139768,0,-1,2021-08-22.03:37:22
rmat-1m-8m,999760,7810950,1,2,432.952793,100000,0,352.850177,100446,120115,30383533,0,-1,2021-08-22.03:37:27
ssca2,1048577,157877986,1,2,1038.954644,100000,0,2149.316356,1594149,1654362,125655593,0,-1,2021-08-22.03:38:31
wiki-links,5710993,130160392,1,2,9685.936164,100000,0,1063.440553,190107,206089,57675205,0,-1,2021-08-22.03:40:55
wikitalk,2394385,5021410,1,2,557.929242,100000,0,289.891894,100525,105625,13925063,0,-1,2021-08-22.03:40:59
wiki_talk_en,2987536,24981163,1,2,781.439738,100000,0,453.224604,101117,106985,25610192,0,-1,2021-08-22.03:41:08
ba-1m-8m,1000000,7999964,1,3,756.965187,100000,0,257.942649,22022,166751,1864522,359000,-1,2021-08-22.03:41:14
baidu,2141301,17794839,1,3,1332.010626,100000,0,217.632781,98262,132702,10049043,812516,-1,2021-08-22.03:41:39
dbpedia,3966925,13820853,1,3,1618.692557,100000,0,134.947405,101082,127706,1871572,1115363,-1,2021-08-22.03:41:55
er-1m-8m,1000000,8000000,1,3,1084.739743,100000,0,96.098590,40047,67055,667789,428759,-1,2021-08-22.03:42:05
livej,4847571,68993773,1,3,4843.605201,100000,0,427.227530,112986,159760,11240493,786502,-1,2021-08-22.03:42:56
patent,6009555,16518948,1,3,3535.834225,100000,0,238.455933,106493,182177,2461226,1012451,-1,2021-08-22.03:43:30
pokec,1632804,30622564,1,3,1850.826709,100000,0,226.088255,85631,146476,5991614,715534,-1,2021-08-22.03:43:54
rmat-1m-8m,999760,7810950,1,3,389.866996,100000,0,392.672245,100538,134032,31204681,631241,-1,2021-08-22.03:43:59
ssca2,1048577,157877986,1,3,1965.884015,100000,0,11075.385893,1589955,1682808,126178021,11967364,-1,2021-08-22.03:45:06
wiki-links,5710993,130160392,1,3,9900.382278,100000,0,4337.564511,187801,215291,55096939,770281,-1,2021-08-22.03:47:25
wikitalk,2394385,5021410,1,3,462.293592,100000,0,227.489179,100106,108739,13070041,1074934,-1,2021-08-22.03:47:28
wiki_talk_en,2987536,24981163,1,3,676.051979,100000,0,353.051221,100049,109717,21305289,956284,-1,2021-08-22.03:47:36
ba-1m-8m,1000000,7999964,1,2,656.216106,0,100000,247.292997,21800,0,152869,0,-1,2021-08-22.03:47:51
baidu,2141301,17794839,1,2,1391.867390,0,100000,419.753736,102688,0,10367827,0,-1,2021-08-22.03:48:18
dbpedia,3966925,13820853,1,2,1684.398505,0,100000,783.422713,100948,0,1011713,0,-1,2021-08-22.03:48:38
er-1m-8m,1000000,8000000,1,2,953.649083,0,100000,385.792671,39651,0,436975,0,-1,2021-08-22.03:48:56
livej,4847571,68993773,1,2,4896.803087,0,100000,354.209250,113294,0,8476376,0,-1,2021-08-22.03:49:53
patent,6009555,16518948,1,2,3501.445319,0,100000,364.010125,106003,0,1480767,0,-1,2021-08-22.03:50:34
pokec,1632804,30622564,1,2,1842.698517,0,100000,336.345987,85670,0,3362435,0,-1,2021-08-22.03:51:03
rmat-1m-8m,999760,7810950,1,2,434.239712,0,100000,362.841409,100578,0,22777898,0,-1,2021-08-22.03:51:08
ssca2,1048577,157877986,1,2,1023.947043,0,100000,1699.904243,1591579,0,120522968,0,-1,2021-08-22.03:52:11
wiki-links,5710993,130160392,1,2,9683.507351,0,100000,1082.806761,190100,0,50162409,0,-1,2021-08-22.03:54:35
wikitalk,2394385,5021410,1,2,560.442992,0,100000,379.514682,100723,0,11187000,0,-1,2021-08-22.03:54:39
wiki_talk_en,2987536,24981163,1,2,787.728784,0,100000,719.944274,101170,0,21246045,0,-1,2021-08-22.03:54:48
ba-1m-8m,1000000,7999964,1,3,740.098725,0,100000,36.310787,22101,0,310054,22101,-1,2021-08-22.03:54:54
baidu,2141301,17794839,1,3,1334.189858,0,100000,231.746914,98665,0,12066444,98665,-1,2021-08-22.03:55:19
dbpedia,3966925,13820853,1,3,1620.046700,0,100000,559.384733,100810,0,1853106,100810,-1,2021-08-22.03:55:36
er-1m-8m,1000000,8000000,1,3,1099.110798,0,100000,40.948668,38794,0,851340,38794,-1,2021-08-22.03:55:45
livej,4847571,68993773,1,3,4839.106773,0,100000,180.148000,112938,0,17490318,112938,-1,2021-08-22.03:56:37
patent,6009555,16518948,1,3,3552.775008,0,100000,82.164794,105394,0,2958656,105394,-1,2021-08-22.03:57:10
pokec,1632804,30622564,1,3,1871.746306,0,100000,113.225562,86072,0,6766708,86072,-1,2021-08-22.03:57:35
rmat-1m-8m,999760,7810950,1,3,393.130047,0,100000,317.262964,99629,0,40693738,99629,-1,2021-08-22.03:57:39
ssca2,1048577,157877986,1,3,1944.938574,0,100000,1054.548779,1590991,0,240804082,1590991,-1,2021-08-22.03:58:36
wiki-links,5710993,130160392,1,3,9956.622503,0,100000,1090.133038,183900,0,114646308,183900,-1,2021-08-22.04:00:52
wikitalk,2394385,5021410,1,3,465.883914,0,100000,326.039141,100574,0,22342746,100574,-1,2021-08-22.04:00:55
wiki_talk_en,2987536,24981163,1,3,679.599954,0,100000,682.931140,101190,0,42374216,101190,-1,2021-08-22.04:01:03
ba-1m-8m,1000000,7999964,1,2,664.308770,100000,0,1225.570730,21906,112212,1877995,0,-1,2021-08-22.04:01:20
baidu,2141301,17794839,1,2,1386.504400,100000,0,385.211257,98756,119515,10044995,0,-1,2021-08-22.04:01:47
dbpedia,3966925,13820853,1,2,1685.018090,100000,0,323.677238,101237,117424,1752362,0,-1,2021-08-22.04:02:06
er-1m-8m,1000000,8000000,1,2,952.517316,100000,0,327.103883,39026,54370,653099,0,-1,2021-08-22.04:02:25
livej,4847571,68993773,1,2,4895.153184,100000,0,504.652747,113305,141230,11059708,0,-1,2021-08-22.04:03:22
patent,6009555,16518948,1,2,3486.028055,100000,0,663.909387,105384,155256,2387646,0,-1,2021-08-22.04:04:03
pokec,1632804,30622564,1,2,1834.667501,100000,0,516.477231,85928,125589,5967823,0,-1,2021-08-22.04:04:32
rmat-1m-8m,999760,7810950,1,2,429.748351,100000,0,356.153493,100722,120653,30755818,0,-1,2021-08-22.04:04:37
ssca2,1048577,157877986,1,2,1042.027754,100000,0,2146.698300,1593473,1651506,125340525,0,-1,2021-08-22.04:05:41
wiki-links,5710993,130160392,1,2,9645.974382,100000,0,1015.635104,185962,203194,55360143,0,-1,2021-08-22.04:08:04
wikitalk,2394385,5021410,1,2,556.198931,100000,0,282.074865,99881,105254,13242025,0,-1,2021-08-22.04:08:08
wiki_talk_en,2987536,24981163,1,2,780.909262,100000,0,454.874412,101160,106863,25384068,0,-1,2021-08-22.04:08:17
ba-1m-8m,1000000,7999964,1,3,742.850955,100000,0,257.607040,21775,166796,1867910,355724,-1,2021-08-22.04:08:23
baidu,2141301,17794839,1,3,1328.483543,100000,0,217.156195,98938,132901,10130394,814842,-1,2021-08-22.04:08:48
dbpedia,3966925,13820853,1,3,1620.321971,100000,0,134.299230,100804,128260,1754663,1111939,-1,2021-08-22.04:09:05
er-1m-8m,1000000,8000000,1,3,1085.926981,100000,0,97.202484,38716,66186,656263,428585,-1,2021-08-22.04:09:14
livej,4847571,68993773,1,3,4836.477185,100000,0,436.272768,114984,162011,11688089,783492,-1,2021-08-22.04:10:06
patent,6009555,16518948,1,3,3545.225766,100000,0,243.219126,107099,183620,2413214,1046968,-1,2021-08-22.04:10:39
pokec,1632804,30622564,1,3,1873.151306,100000,0,225.647673,86156,147819,6075192,712199,-1,2021-08-22.04:11:04
rmat-1m-8m,999760,7810950,1,3,391.835295,100000,0,389.544571,100335,134724,31549525,635290,-1,2021-08-22.04:11:09
ssca2,1048577,157877986,1,3,1941.403117,100000,0,11107.560097,1589975,1680792,126048684,11945397,-1,2021-08-22.04:12:17
wiki-links,5710993,130160392,1,3,9915.143960,100000,0,4147.146664,182019,211430,52480643,763236,-1,2021-08-22.04:14:35
wikitalk,2394385,5021410,1,3,463.954099,100000,0,263.254348,100507,109101,14405865,1068447,-1,2021-08-22.04:14:38
wiki_talk_en,2987536,24981163,1,3,674.989062,100000,0,359.534697,99910,109578,21782194,936995,-1,2021-08-22.04:14:46
ba-1m-8m,1000000,7999964,1,2,654.752781,0,100000,248.960782,22069,0,154719,0,-1,2021-08-22.04:15:01
baidu,2141301,17794839,1,2,1392.446402,0,100000,373.397968,98642,0,6073912,0,-1,2021-08-22.04:15:28
dbpedia,3966925,13820853,1,2,1682.339743,0,100000,787.391631,101033,0,1052281,0,-1,2021-08-22.04:15:48
er-1m-8m,1000000,8000000,1,2,956.532880,0,100000,383.099041,39444,0,434511,0,-1,2021-08-22.04:16:06
livej,4847571,68993773,1,2,4877.366327,0,100000,357.815419,114204,0,9047670,0,-1,2021-08-22.04:17:03
patent,6009555,16518948,1,2,3499.400661,0,100000,365.452416,107088,0,1471954,0,-1,2021-08-22.04:17:44
pokec,1632804,30622564,1,2,1828.770311,0,100000,340.780681,87062,0,3493885,0,-1,2021-08-22.04:18:12
rmat-1m-8m,999760,7810950,1,2,433.443412,0,100000,343.978380,99447,0,20338951,0,-1,2021-08-22.04:18:18
ssca2,1048577,157877986,1,2,1025.632386,0,100000,1703.889926,1592784,0,120497106,0,-1,2021-08-22.04:19:21
wiki-links,5710993,130160392,1,2,9671.598060,0,100000,1092.876371,187839,0,50980750,0,-1,2021-08-22.04:21:45
wikitalk,2394385,5021410,1,2,561.298570,0,100000,360.497195,99962,0,9416101,0,-1,2021-08-22.04:21:49
wiki_talk_en,2987536,24981163,1,2,786.153923,0,100000,677.760158,99985,0,17158206,0,-1,2021-08-22.04:21:58
ba-1m-8m,1000000,7999964,1,3,744.618528,0,100000,36.252642,21885,0,306994,21885,-1,2021-08-22.04:22:04
baidu,2141301,17794839,1,3,1329.986675,0,100000,233.366093,99108,0,12202376,99108,-1,2021-08-22.04:22:29
dbpedia,3966925,13820853,1,3,1616.089178,0,100000,553.415445,100844,0,1765978,100844,-1,2021-08-22.04:22:46
er-1m-8m,1000000,8000000,1,3,1099.806793,0,100000,41.680106,39692,0,873918,39692,-1,2021-08-22.04:22:55
