model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
ba-1m-8m,1000000,7999964,1,2,790.345023,100000,0,2736.919053,22407,111718,1873407,0,-1,2021-08-19.07:25:15
baidu,2141301,17794839,1,2,1624.421533,100000,0,497.687019,102462,123975,14363508,0,-1,2021-08-19.07:25:48
dbpedia,3966925,13820853,1,2,2201.397573,100000,0,584.569637,100990,117265,1686432,0,-1,2021-08-19.07:26:11
er-1m-8m,1000000,8000000,1,2,954.936188,100000,0,376.938456,39418,55417,667586,0,-1,2021-08-19.07:26:32
livej,4847571,68993773,1,2,5259.494249,100000,0,999.773323,114226,142192,11304065,0,-1,2021-08-19.07:27:41
patent,6009555,16518948,1,2,3748.146460,100000,0,964.123499,106982,157825,2428915,0,-1,2021-08-19.07:28:28
pokec,1632804,30622564,1,2,1940.657122,100000,0,713.510978,85748,125798,5982132,0,-1,2021-08-19.07:29:03
rmat-1m-8m,999760,7810950,1,2,543.317427,100000,0,441.675595,99531,119511,28418874,0,-1,2021-08-19.07:29:08
ssca2,1048577,157877986,1,2,1374.866503,100000,0,2395.001683,1587813,1648282,125187898,0,-1,2021-08-19.07:30:30
wiki-links,5710993,130160392,1,2,9434.142235,100000,0,1110.841906,186492,203101,54410398,0,-1,2021-08-19.07:33:24
wikitalk,2394385,5021410,1,2,792.242603,100000,0,466.866675,100524,105748,14444097,0,-1,2021-08-19.07:33:29
wiki_talk_en,2987536,24981163,1,2,1103.098798,100000,0,780.796818,101114,106846,25518451,0,-1,2021-08-19.07:33:42
ba-1m-8m,1000000,7999964,1,3,969.812383,100000,0,293.186845,22114,165760,1832056,363921,-1,2021-08-19.07:33:48
baidu,2141301,17794839,1,3,1663.862693,100000,0,262.087280,98899,132718,10293226,816621,-1,2021-08-19.07:34:21
dbpedia,3966925,13820853,1,3,1918.097134,100000,0,147.324078,101075,127950,1705221,1118262,-1,2021-08-19.07:34:41
er-1m-8m,1000000,8000000,1,3,1169.151992,100000,0,106.304785,39168,66453,661050,439539,-1,2021-08-19.07:34:53
livej,4847571,68993773,1,3,5296.744288,100000,0,457.456738,112177,158186,11040302,768885,-1,2021-08-19.07:36:09
patent,6009555,16518948,1,3,3871.192501,100000,0,266.547005,104864,181880,2402681,1010699,-1,2021-08-19.07:37:06
pokec,1632804,30622564,1,3,2353.403526,100000,0,267.191779,85949,147589,6033050,716941,-1,2021-08-19.07:37:38
rmat-1m-8m,999760,7810950,1,3,514.057534,100000,0,384.131777,99645,132834,28519267,633341,-1,2021-08-19.07:37:43
ssca2,1048577,157877986,1,3,2207.181031,100000,0,11098.531739,1591678,1682501,126292347,12120613,-1,2021-08-19.07:39:07
wiki-links,5710993,130160392,1,3,10508.037672,100000,0,5452.104676,185567,215883,55419343,772722,-1,2021-08-19.07:41:57
wikitalk,2394385,5021410,1,3,615.362794,100000,0,294.261017,100649,109117,14231920,1086661,-1,2021-08-19.07:42:02
wiki_talk_en,2987536,24981163,1,3,903.236463,100000,0,420.994561,99915,109506,20819633,930886,-1,2021-08-19.07:42:11
ba-1m-8m,1000000,7999964,1,2,787.396367,0,100000,329.586534,22052,0,154685,0,-1,2021-08-19.07:42:27
baidu,2141301,17794839,1,2,1650.460784,0,100000,493.513633,103169,0,10368905,0,-1,2021-08-19.07:43:00
dbpedia,3966925,13820853,1,2,2206.304796,0,100000,931.405304,101496,0,1092431,0,-1,2021-08-19.07:43:24
er-1m-8m,1000000,8000000,1,2,1026.834453,0,100000,462.512213,39179,0,431302,0,-1,2021-08-19.07:43:44
livej,4847571,68993773,1,2,5088.590447,0,100000,596.706171,114200,0,8354989,0,-1,2021-08-19.07:44:52
patent,6009555,16518948,1,2,3668.270081,0,100000,459.231599,105875,0,1495283,0,-1,2021-08-19.07:45:39
pokec,1632804,30622564,1,2,2040.518712,0,100000,408.470561,86590,0,3488794,0,-1,2021-08-19.07:46:13
rmat-1m-8m,999760,7810950,1,2,559.262161,0,100000,423.746099,100392,0,22545942,0,-1,2021-08-19.07:46:18
ssca2,1048577,157877986,1,2,1387.903665,0,100000,2042.195860,1594182,0,120921503,0,-1,2021-08-19.07:47:40
wiki-links,5710993,130160392,1,2,10255.858621,0,100000,1217.862956,187825,0,49157456,0,-1,2021-08-19.07:50:39
wikitalk,2394385,5021410,1,2,752.899169,0,100000,1450.988980,100533,0,10946817,0,-1,2021-08-19.07:50:45
wiki_talk_en,2987536,24981163,1,2,1112.829564,0,100000,786.684164,100015,0,17313603,0,-1,2021-08-19.07:51:31
ba-1m-8m,1000000,7999964,1,3,939.911148,0,100000,85361.050150,21989,0,154155,21989,-1,2021-08-19.07:53:03
baidu,2141301,17794839,1,3,1617.947866,0,100000,386.903229,102724,0,10243878,102724,-1,2021-08-19.07:53:35
dbpedia,3966925,13820853,1,3,1980.749687,0,100000,2639.534901,101001,0,994548,101001,-1,2021-08-19.07:53:58
er-1m-8m,1000000,8000000,1,3,1220.130729,0,100000,51.930705,38960,0,427918,38960,-1,2021-08-19.07:54:10
livej,4847571,68993773,1,3,5585.289043,0,100000,23445.263842,113409,0,8501217,113409,-1,2021-08-19.07:55:40
patent,6009555,16518948,1,3,3909.781654,0,100000,99.838677,106076,0,1473991,106076,-1,2021-08-19.07:56:35
pokec,1632804,30622564,1,3,2387.708474,0,100000,146.617527,85364,0,3342670,85364,-1,2021-08-19.07:57:07
rmat-1m-8m,999760,7810950,1,3,508.966813,0,100000,440.682593,99506,0,20490510,99506,-1,2021-08-19.07:57:12
ssca2,1048577,157877986,1,3,2180.656433,0,100000,1233.755670,1591027,0,120341306,1591027,-1,2021-08-19.07:58:27
wiki-links,5710993,130160392,1,3,10497.599364,0,100000,1143.084188,184474,0,48382839,184474,-1,2021-08-19.08:01:15
wikitalk,2394385,5021410,1,3,662.633733,0,100000,424.122521,100517,0,11037651,100517,-1,2021-08-19.08:01:19
wiki_talk_en,2987536,24981163,1,3,904.809810,0,100000,839.527783,100150,0,17434649,100150,-1,2021-08-19.08:01:35
ba-1m-8m,1000000,7999964,1,2,767.860368,100000,0,1911.678077,21880,111971,1865001,0,-1,2021-08-19.08:01:52
baidu,2141301,17794839,1,2,1651.830257,100000,0,435.325594,98530,119965,10271671,0,-1,2021-08-19.08:02:26
dbpedia,3966925,13820853,1,2,2174.920882,100000,0,565.882392,101898,118768,1927071,0,-1,2021-08-19.08:02:49
er-1m-8m,1000000,8000000,1,2,954.362072,100000,0,368.552501,39709,55770,670473,0,-1,2021-08-19.08:03:12
livej,4847571,68993773,1,2,5076.830557,100000,0,1044.756376,112701,140039,10984354,0,-1,2021-08-19.08:04:21
patent,6009555,16518948,1,2,3662.775990,100000,0,1095.103010,106403,156853,2407042,0,-1,2021-08-19.08:05:08
pokec,1632804,30622564,1,2,2044.017342,100000,0,601.332925,85819,126136,6072583,0,-1,2021-08-19.08:05:48
rmat-1m-8m,999760,7810950,1,2,534.504065,100000,0,446.181504,99629,119758,28490347,0,-1,2021-08-19.08:05:53
ssca2,1048577,157877986,1,2,1369.426073,100000,0,2388.278102,1587983,1648012,124833197,0,-1,2021-08-19.08:07:15
wiki-links,5710993,130160392,1,2,8824.436287,100000,0,1150.431438,187614,204864,56373050,0,-1,2021-08-19.08:10:06
wikitalk,2394385,5021410,1,2,785.646089,100000,0,532.000628,100010,105082,12815001,0,-1,2021-08-19.08:10:11
wiki_talk_en,2987536,24981163,1,2,1101.910714,100000,0,710.059291,99907,105455,20608028,0,-1,2021-08-19.08:10:21
ba-1m-8m,1000000,7999964,1,3,902.667362,100000,0,300.230595,21963,167468,1886709,372955,-1,2021-08-19.08:10:27
baidu,2141301,17794839,1,3,1634.862659,100000,0,263.183625,98931,133098,10260845,817256,-1,2021-08-19.08:10:58
dbpedia,3966925,13820853,1,3,1950.731190,100000,0,149.011463,100667,127640,1840489,1109961,-1,2021-08-19.08:11:19
er-1m-8m,1000000,8000000,1,3,1210.163210,100000,0,104.962362,38833,66071,654089,423624,-1,2021-08-19.08:11:31
livej,4847571,68993773,1,3,5465.654574,100000,0,460.429163,111381,157076,10872044,775508,-1,2021-08-19.08:12:46
patent,6009555,16518948,1,3,3767.794562,100000,0,264.905866,105095,183200,2424905,996225,-1,2021-08-19.08:13:43
pokec,1632804,30622564,1,3,2415.288291,100000,0,268.505306,86378,148238,6131084,725890,-1,2021-08-19.08:14:16
rmat-1m-8m,999760,7810950,1,3,533.982751,100000,0,379.889202,99502,132558,28112291,639965,-1,2021-08-19.08:14:28
ssca2,1048577,157877986,1,3,2168.084761,100000,0,11126.288998,1590666,1685419,126266240,12026130,-1,2021-08-19.08:15:53
wiki-links,5710993,130160392,1,3,10276.128460,100000,0,28459.935075,192687,224053,60632068,791074,-1,2021-08-19.08:19:04
wikitalk,2394385,5021410,1,3,608.725697,100000,0,293.776105,100689,109302,14459141,1076688,-1,2021-08-19.08:19:09
wiki_talk_en,2987536,24981163,1,3,881.153189,100000,0,435.691929,99871,109819,22326593,967105,-1,2021-08-19.08:19:18
ba-1m-8m,1000000,7999964,1,2,753.303165,0,100000,365.706690,21667,0,151953,0,-1,2021-08-19.08:19:34
baidu,2141301,17794839,1,2,1613.922009,0,100000,435.652815,98547,0,5874239,0,-1,2021-08-19.08:20:07
dbpedia,3966925,13820853,1,2,2181.154494,0,100000,932.065917,101306,0,1026695,0,-1,2021-08-19.08:20:30
er-1m-8m,1000000,8000000,1,2,962.673593,0,100000,488.200596,39289,0,431514,0,-1,2021-08-19.08:20:52
livej,4847571,68993773,1,2,5144.813018,0,100000,527.741862,112926,0,8430380,0,-1,2021-08-19.08:22:04
patent,6009555,16518948,1,2,3690.247264,0,100000,446.910740,106757,0,1523311,0,-1,2021-08-19.08:22:51
pokec,1632804,30622564,1,2,1967.378869,0,100000,417.459143,86406,0,3408578,0,-1,2021-08-19.08:23:26
rmat-1m-8m,999760,7810950,1,2,544.345512,0,100000,429.722077,100723,0,22821714,0,-1,2021-08-19.08:23:31
ssca2,1048577,157877986,1,2,1344.425770,0,100000,2029.730196,1587197,0,120118415,0,-1,2021-08-19.08:24:52
wiki-links,5710993,130160392,1,2,8969.873171,0,100000,1233.126451,186955,0,49817542,0,-1,2021-08-19.08:27:47
wikitalk,2394385,5021410,1,2,750.267538,0,100000,997.416161,100615,0,11072499,0,-1,2021-08-19.08:27:52
wiki_talk_en,2987536,24981163,1,2,1085.618944,0,100000,841.380787,101170,0,21357430,0,-1,2021-08-19.08:28:01
ba-1m-8m,1000000,7999964,1,3,881.644922,0,100000,88011.302252,22258,0,156108,22258,-1,2021-08-19.08:29:35
baidu,2141301,17794839,1,3,1583.219042,0,100000,297.740976,98547,0,6058625,98547,-1,2021-08-19.08:30:07
dbpedia,3966925,13820853,1,3,1935.251884,0,100000,2962.270121,100838,0,1103665,100838,-1,2021-08-19.08:30:30
er-1m-8m,1000000,8000000,1,3,1158.037807,0,100000,51.732132,39481,0,433445,39481,-1,2021-08-19.08:30:42
livej,4847571,68993773,1,3,5587.572952,0,100000,21752.124982,112292,0,8639990,112292,-1,2021-08-19.08:32:07
patent,6009555,16518948,1,3,3813.112067,0,100000,101.962330,108255,0,1541025,108255,-1,2021-08-19.08:33:04
pokec,1632804,30622564,1,3,2200.842926,0,100000,36458.801026,85985,0,3411618,85985,-1,2021-08-19.08:34:13
rmat-1m-8m,999760,7810950,1,3,522.169247,0,100000,465.232437,100422,0,22569165,100422,-1,2021-08-19.08:34:26
ssca2,1048577,157877986,1,3,2283.833357,0,100000,1292.508797,1591260,0,120469898,1591260,-1,2021-08-19.08:35:41
wiki-links,5710993,130160392,1,3,10254.907594,0,100000,1206.412974,190146,0,52352065,190146,-1,2021-08-19.08:38:27
wikitalk,2394385,5021410,1,3,641.348867,0,100000,2296.277361,100530,0,11062847,100530,-1,2021-08-19.08:38:33
wiki_talk_en,2987536,24981163,1,3,891.679311,0,100000,930.454761,101193,0,21409144,101193,-1,2021-08-19.08:38:51
ba-1m-8m,1000000,7999964,1,2,786.046666,100000,0,2252.509662,22160,111477,1847224,0,-1,2021-08-19.08:39:09
baidu,2141301,17794839,1,2,1621.030978,100000,0,503.062328,102909,123999,14382654,0,-1,2021-08-19.08:39:42
dbpedia,3966925,13820853,1,2,2191.893586,100000,0,577.300871,101613,117462,1884256,0,-1,2021-08-19.08:40:05
er-1m-8m,1000000,8000000,1,2,965.379697,100000,0,1185.398967,39328,54937,661260,0,-1,2021-08-19.08:40:27
livej,4847571,68993773,1,2,5205.618331,100000,0,669.968804,114636,141857,11589421,0,-1,2021-08-19.08:41:34
patent,6009555,16518948,1,2,3702.085889,100000,0,988.722234,107388,157840,2464314,0,-1,2021-08-19.08:42:37
pokec,1632804,30622564,1,2,2034.926273,100000,0,607.313960,86045,127177,6122954,0,-1,2021-08-19.08:43:14
rmat-1m-8m,999760,7810950,1,2,548.739093,100000,0,419.246947,99116,119067,27854465,0,-1,2021-08-19.08:43:19
ssca2,1048577,157877986,1,2,1407.309884,100000,0,2412.727393,1590681,1652177,125457351,0,-1,2021-08-19.08:44:41
wiki-links,5710993,130160392,1,2,8961.749156,100000,0,1142.359195,188582,205360,56299035,0,-1,2021-08-19.08:47:36
wikitalk,2394385,5021410,1,2,755.089826,100000,0,551.500269,99812,104996,13034948,0,-1,2021-08-19.08:47:41
wiki_talk_en,2987536,24981163,1,2,1072.199130,100000,0,742.101785,100118,105775,21353806,0,-1,2021-08-19.08:48:07
ba-1m-8m,1000000,7999964,1,3,860.701860,100000,0,320.332985,21809,166418,1864948,354056,-1,2021-08-19.08:48:13
baidu,2141301,17794839,1,3,1591.021075,100000,0,256.662182,98495,132655,9978734,810702,-1,2021-08-19.08:48:45
dbpedia,3966925,13820853,1,3,1947.521297,100000,0,150.193379,101561,128576,1827975,1127297,-1,2021-08-19.08:49:05
er-1m-8m,1000000,8000000,1,3,1203.739426,100000,0,107.547272,39612,67402,668839,444445,-1,2021-08-19.08:49:17
livej,4847571,68993773,1,3,5623.128935,100000,0,483.549126,112079,157908,11083429,770646,-1,2021-08-19.08:50:32
patent,6009555,16518948,1,3,3961.286090,100000,0,265.735336,106143,181222,2391913,1012477,-1,2021-08-19.08:51:29
pokec,1632804,30622564,1,3,2212.864678,100000,0,263.218463,85731,145559,5930292,722540,-1,2021-08-19.08:52:01
rmat-1m-8m,999760,7810950,1,3,493.459758,100000,0,389.291408,99673,132876,28486281,637585,-1,2021-08-19.08:52:06
ssca2,1048577,157877986,1,3,2157.592194,100000,0,11068.624653,1589950,1681021,126075262,12053945,-1,2021-08-19.08:53:31
wiki-links,5710993,130160392,1,3,10053.521633,100000,0,5299.692339,182331,211574,55926391,753414,-1,2021-08-19.08:56:19
wikitalk,2394385,5021410,1,3,621.006706,100000,0,267.971297,99947,108660,12843615,1083012,-1,2021-08-19.08:56:24
wiki_talk_en,2987536,24981163,1,3,901.094106,100000,0,526.357535,101182,110676,25725831,937288,-1,2021-08-19.08:56:33
ba-1m-8m,1000000,7999964,1,2,763.319902,0,100000,485.759666,21891,0,153611,0,-1,2021-08-19.08:56:49
baidu,2141301,17794839,1,2,1623.936171,0,100000,434.042764,98581,0,5941040,0,-1,2021-08-19.08:57:22
dbpedia,3966925,13820853,1,2,2226.375424,0,100000,930.026125,101225,0,1028208,0,-1,2021-08-19.08:57:46
er-1m-8m,1000000,8000000,1,2,1007.400266,0,100000,508.594339,39767,0,438283,0,-1,2021-08-19.08:58:07
livej,4847571,68993773,1,2,5201.204042,0,100000,497.658217,114391,0,8594910,0,-1,2021-08-19.08:59:15
patent,6009555,16518948,1,2,3614.961552,0,100000,444.324760,106961,0,1494338,0,-1,2021-08-19.09:00:19
pokec,1632804,30622564,1,2,1945.019913,0,100000,416.492731,86680,0,3479679,0,-1,2021-08-19.09:00:53
rmat-1m-8m,999760,7810950,1,2,560.919117,0,100000,425.587845,100468,0,22833918,0,-1,2021-08-19.09:00:59
ssca2,1048577,157877986,1,2,1411.774234,0,100000,2040.392071,1590614,0,120276156,0,-1,2021-08-19.09:02:20
wiki-links,5710993,130160392,1,2,8957.303067,0,100000,1251.238478,187206,0,50699682,0,-1,2021-08-19.09:05:09
wikitalk,2394385,5021410,1,2,787.954741,0,100000,456.698315,100701,0,11127836,0,-1,2021-08-19.09:05:14
wiki_talk_en,2987536,24981163,1,2,1085.543574,0,100000,782.451251,100101,0,17154846,0,-1,2021-08-19.09:06:00
ba-1m-8m,1000000,7999964,1,3,951.629177,0,100000,3831.860622,22007,0,154315,22007,-1,2021-08-19.09:06:10
baidu,2141301,17794839,1,3,1588.030986,0,100000,391.535147,102979,0,10502787,102979,-1,2021-08-19.09:06:42
dbpedia,3966925,13820853,1,3,1937.279300,0,100000,804.836429,101487,0,1099076,101487,-1,2021-08-19.09:07:04
er-1m-8m,1000000,8000000,1,3,1166.883232,0,100000,52.107585,39482,0,435218,39482,-1,2021-08-19.09:07:15
livej,4847571,68993773,1,3,5215.571544,0,100000,69680.240333,113100,0,8115695,113100,-1,2021-08-19.09:09:29
patent,6009555,16518948,1,3,3821.341804,0,100000,99.706900,106356,0,1470725,106356,-1,2021-08-19.09:10:25
pokec,1632804,30622564,1,3,2353.305486,0,100000,148.032589,85958,0,3357920,85958,-1,2021-08-19.09:10:57
rmat-1m-8m,999760,7810950,1,3,501.062949,0,100000,475.370869,100799,0,23086205,100799,-1,2021-08-19.09:11:06
ssca2,1048577,157877986,1,3,2232.157127,0,100000,1239.995094,1597982,0,120958565,1597982,-1,2021-08-19.09:12:21
wiki-links,5710993,130160392,1,3,10076.904348,0,100000,1140.632907,183828,0,47434936,183828,-1,2021-08-19.09:15:07
wikitalk,2394385,5021410,1,3,641.576108,0,100000,2076.748669,99968,0,9362632,99968,-1,2021-08-19.09:15:13
wiki_talk_en,2987536,24981163,1,3,903.123075,0,100000,831.101523,100099,0,17218869,100099,-1,2021-08-19.09:15:32
ba-1m-8m,1000000,7999964,1,2,816.060733,100000,0,2653.589614,21879,112116,1859713,0,-1,2021-08-19.09:15:51
baidu,2141301,17794839,1,2,1618.832484,100000,0,428.717254,98608,119590,9792400,0,-1,2021-08-19.09:16:24
dbpedia,3966925,13820853,1,2,2193.637589,100000,0,634.496172,101385,117951,1668891,0,-1,2021-08-19.09:16:47
er-1m-8m,1000000,8000000,1,2,976.330147,100000,0,368.829656,40164,55728,671128,0,-1,2021-08-19.09:17:10
livej,4847571,68993773,1,2,5160.767544,100000,0,1086.194430,113507,141191,11146995,0,-1,2021-08-19.09:18:18
patent,6009555,16518948,1,2,3591.632903,100000,0,1058.994606,106821,157380,2444752,0,-1,2021-08-19.09:19:19
pokec,1632804,30622564,1,2,1950.975827,100000,0,602.700736,86320,125688,5955108,0,-1,2021-08-19.09:19:54
rmat-1m-8m,999760,7810950,1,2,531.948926,100000,0,419.762682,100406,120334,30517523,0,-1,2021-08-19.09:19:59
ssca2,1048577,157877986,1,2,1367.259279,100000,0,2406.347790,1598167,1657673,125728167,0,-1,2021-08-19.09:21:21
wiki-links,5710993,130160392,1,2,9212.844937,100000,0,1188.981458,185480,203719,57606807,0,-1,2021-08-19.09:24:21
wikitalk,2394385,5021410,1,2,748.518564,100000,0,560.344651,99880,104860,12597673,0,-1,2021-08-19.09:24:26
wiki_talk_en,2987536,24981163,1,2,1083.828138,100000,0,740.263708,101276,106815,25265093,0,-1,2021-08-19.09:24:53
ba-1m-8m,1000000,7999964,1,3,902.821681,100000,0,310.952747,21891,166431,1845471,352551,-1,2021-08-19.09:24:59
baidu,2141301,17794839,1,3,1655.158471,100000,0,268.746634,99016,134288,10318398,816660,-1,2021-08-19.09:25:32
