model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,batch-repeat,snum,assert,date
patent,6009555,16518948,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:32:25
pokec,1632804,30622564,1,13,50.377189,100000,0,97.922996,170346,178789,197629,175676,5,100000,-1,2021-10-13.16:32:42
pokec,1632804,30622564,1,13,92.547904,100000,0,93.923310,129419,154135,175919,144496,4,200000,-1,2021-10-13.16:32:59
pokec,1632804,30622564,1,13,156.749110,100000,0,114.629992,120809,164644,276649,183968,4,400000,-1,2021-10-13.16:33:16
pokec,1632804,30622564,1,13,250.793605,100000,0,121.584072,101271,150556,355830,180103,5,800000,-1,2021-10-13.16:33:34
pokec,1632804,30622564,1,13,389.084364,100000,0,135.487352,87240,154015,601021,132797,4,1600000,-1,2021-10-13.16:33:51
pokec,1632804,30622564,1,13,556.232877,100000,0,219.231954,170032,219253,2272784,200743,4,3200000,-1,2021-10-13.16:34:10
pokec,1632804,30622564,1,13,815.302100,100000,0,175.723400,86985,148845,2012869,126135,4,6400000,-1,2021-10-13.16:34:30
pokec,1632804,30622564,1,13,1212.709190,100000,0,230.026768,85314,151226,3742696,128483,4,12800000,-1,2021-10-13.16:34:52
pokec,1632804,30622564,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:35:07
pokec,1632804,30622564,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:35:23
pokec,1632804,30622564,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:35:38
rmat-1m-8m,999760,7810950,1,13,31.118998,100000,0,74.396663,118139,156582,510538,140494,14,100000,-1,2021-10-13.16:35:42
rmat-1m-8m,999760,7810950,1,13,47.815270,100000,0,76.165347,104511,127845,759487,153941,11,200000,-1,2021-10-13.16:35:45
rmat-1m-8m,999760,7810950,1,13,70.461350,100000,0,84.584294,102081,123149,1419401,148935,11,400000,-1,2021-10-13.16:35:49
rmat-1m-8m,999760,7810950,1,13,103.315551,100000,0,95.607710,101188,120935,2765261,128159,10,800000,-1,2021-10-13.16:35:52
rmat-1m-8m,999760,7810950,1,13,150.030575,100000,0,119.208901,100556,120692,5456241,117195,14,1600000,-1,2021-10-13.16:35:56
rmat-1m-8m,999760,7810950,1,13,222.792109,100000,0,160.560143,100040,119104,10612679,110766,10,3200000,-1,2021-10-13.16:36:00
rmat-1m-8m,999760,7810950,1,13,338.957587,100000,0,239.552414,100600,118991,21030389,110707,9,6400000,-1,2021-10-13.16:36:04
rmat-1m-8m,999760,7810950,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:36:08
rmat-1m-8m,999760,7810950,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:36:11
rmat-1m-8m,999760,7810950,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:36:14
rmat-1m-8m,999760,7810950,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:36:17
roadNetCA,1971281,5533214,1,13,61.303376,100000,0,81.596802,192298,192609,198157,192480,3,100000,-1,2021-10-13.16:36:19
roadNetCA,1971281,5533214,1,13,91.046276,100000,0,80.935849,177711,179294,184460,178553,3,200000,-1,2021-10-13.16:36:21
roadNetCA,1971281,5533214,1,13,134.380726,100000,0,80.284863,151422,159222,165098,155631,3,400000,-1,2021-10-13.16:36:23
roadNetCA,1971281,5533214,1,13,208.204072,100000,0,86.312229,111827,146225,166501,131824,3,800000,-1,2021-10-13.16:36:26
roadNetCA,1971281,5533214,1,13,361.821807,100000,0,148.750331,152328,236595,445497,273697,3,1600000,-1,2021-10-13.16:36:29
roadNetCA,1971281,5533214,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:36:30
roadNetCA,1971281,5533214,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:36:32
roadNetCA,1971281,5533214,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:36:34
roadNetCA,1971281,5533214,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:36:35
roadNetCA,1971281,5533214,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:36:37
roadNetCA,1971281,5533214,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:36:39
ssca2,1048577,157877986,1,13,32.858447,100000,0,95.680858,180465,183466,195953,182217,3,100000,-1,2021-10-13.16:37:25
ssca2,1048577,157877986,1,13,71.872367,100000,0,88.544232,147317,158438,170296,153598,4,200000,-1,2021-10-13.16:38:12
ssca2,1048577,157877986,1,13,145.328594,100000,0,103.100709,110805,153164,197313,149806,4,400000,-1,2021-10-13.16:38:59
ssca2,1048577,157877986,1,13,247.570263,100000,0,133.402285,128472,171945,331295,219725,4,800000,-1,2021-10-13.16:39:46
ssca2,1048577,157877986,1,13,380.297079,100000,0,162.338313,116983,183012,580283,224224,4,1600000,-1,2021-10-13.16:40:33
ssca2,1048577,157877986,1,13,502.519010,100000,0,203.377669,135878,202483,1245015,226737,4,3200000,-1,2021-10-13.16:41:22
ssca2,1048577,157877986,1,13,604.068179,100000,0,232.183435,151760,200414,2478644,211765,4,6400000,-1,2021-10-13.16:42:11
ssca2,1048577,157877986,1,13,731.097485,100000,0,259.389105,172508,201141,5174255,192684,4,12800000,-1,2021-10-13.16:43:01
ssca2,1048577,157877986,1,13,905.724168,100000,0,305.142941,206741,222592,11805164,216208,5,25600000,-1,2021-10-13.16:43:54
ssca2,1048577,157877986,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:44:40
ssca2,1048577,157877986,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.16:45:25
wiki-links,5710993,130160392,1,13,168.646166,100000,0,108.439237,159850,167076,212430,164297,5,100000,-1,2021-10-13.16:46:58
wiki-links,5710993,130160392,1,13,210.361209,100000,0,102.169276,135045,148242,192275,142778,4,200000,-1,2021-10-13.16:48:31
wiki-links,5710993,130160392,1,13,301.973719,100000,0,110.359976,119062,142027,215342,149018,4,400000,-1,2021-10-13.16:50:04
wiki-links,5710993,130160392,1,13,422.642267,100000,0,115.911242,112135,141416,340106,129381,4,800000,-1,2021-10-13.16:51:38
wiki-links,5710993,130160392,1,13,650.743055,100000,0,125.610413,105648,140035,499707,126100,4,1600000,-1,2021-10-13.16:53:12
wiki-links,5710993,130160392,1,13,968.085658,100000,0,139.521095,103875,141680,940031,126693,5,3200000,-1,2021-10-13.16:54:48
wiki-links,5710993,130160392,1,13,1482.057459,100000,0,165.048169,105861,142418,1770030,127522,4,6400000,-1,2021-10-13.16:56:25
wiki-links,5710993,130160392,1,13,2294.895137,100000,0,202.338084,109850,142885,3348728,129041,4,12800000,-1,2021-10-13.16:58:05
wiki-links,5710993,130160392,1,13,3517.158694,100000,0,291.252177,113149,142318,8694215,129905,4,25600000,-1,2021-10-13.16:59:51
wiki-links,5710993,130160392,1,13,5575.033314,100000,0,385.339216,110030,134599,12862927,123750,4,51200000,-1,2021-10-13.17:01:45
wiki-links,5710993,130160392,1,13,9004.653190,100000,0,676.092380,128984,150216,32765058,140704,4,102400000,-1,2021-10-13.17:03:55
wikitalk,2394385,5021410,1,13,72.933455,100000,0,69.407662,107005,123271,457648,116480,10,100000,-1,2021-10-13.17:03:57
wikitalk,2394385,5021410,1,13,92.988360,100000,0,65.128704,100738,109014,700372,111507,11,200000,-1,2021-10-13.17:03:59
wikitalk,2394385,5021410,1,13,117.898671,100000,0,73.025448,101010,107210,1238338,107067,9,400000,-1,2021-10-13.17:04:00
wikitalk,2394385,5021410,1,13,162.902733,100000,0,85.585493,100835,106472,2281366,104072,10,800000,-1,2021-10-13.17:04:02
wikitalk,2394385,5021410,1,13,231.145900,100000,0,106.172858,100563,105750,4448859,103449,11,1600000,-1,2021-10-13.17:04:04
wikitalk,2394385,5021410,1,13,353.049333,100000,0,151.057917,100686,105604,8645090,103370,9,3200000,-1,2021-10-13.17:04:07
wikitalk,2394385,5021410,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:04:09
wikitalk,2394385,5021410,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:04:10
wikitalk,2394385,5021410,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:04:11
wikitalk,2394385,5021410,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:04:13
wikitalk,2394385,5021410,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:04:14
wiki_talk_en,2987536,24981163,1,13,97.056076,100000,0,72.045645,107458,127551,489939,119180,11,100000,-1,2021-10-13.17:04:19
wiki_talk_en,2987536,24981163,1,13,116.436759,100000,0,66.476620,101253,110305,623219,113693,9,200000,-1,2021-10-13.17:04:23
wiki_talk_en,2987536,24981163,1,13,136.730222,100000,0,72.848618,100492,108068,1115141,109672,9,400000,-1,2021-10-13.17:04:28
wiki_talk_en,2987536,24981163,1,13,180.958689,100000,0,85.623440,100096,106762,2081942,105240,9,800000,-1,2021-10-13.17:04:33
wiki_talk_en,2987536,24981163,1,13,254.103550,100000,0,117.171908,100798,106969,4701906,104389,8,1600000,-1,2021-10-13.17:04:38
wiki_talk_en,2987536,24981163,1,13,371.430353,100000,0,149.204893,99781,105475,7573922,102978,9,3200000,-1,2021-10-13.17:04:43
wiki_talk_en,2987536,24981163,1,13,567.404140,100000,0,274.021170,100642,106031,18257557,103599,11,6400000,-1,2021-10-13.17:04:50
wiki_talk_en,2987536,24981163,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:04:54
wiki_talk_en,2987536,24981163,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:04:58
wiki_talk_en,2987536,24981163,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:05:03
wiki_talk_en,2987536,24981163,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:05:07
ba-1m-8m,1000000,7999964,1,2,71.870682,100000,0,171.181310,166972,170041,175378,0,-1,100000,-1,2021-10-13.17:05:10
ba-1m-8m,1000000,7999964,1,2,111.299968,100000,0,182.120257,129555,142723,169854,0,-1,200000,-1,2021-10-13.17:05:14
ba-1m-8m,1000000,7999964,1,2,170.357685,100000,0,242.367656,111814,143800,254941,0,-1,400000,-1,2021-10-13.17:05:18
ba-1m-8m,1000000,7999964,1,2,252.929208,100000,0,250.294548,109467,131666,281830,0,-1,800000,-1,2021-10-13.17:05:23
ba-1m-8m,1000000,7999964,1,2,359.418921,100000,0,323.384620,111962,142968,498142,0,-1,1600000,-1,2021-10-13.17:05:29
ba-1m-8m,1000000,7999964,1,2,477.933116,100000,0,875.993148,66432,159442,1624946,0,-1,3200000,-1,2021-10-13.17:05:37
ba-1m-8m,1000000,7999964,1,2,623.976744,100000,0,808.211314,52159,112673,1467278,0,-1,6400000,-1,2021-10-13.17:05:50
ba-1m-8m,1000000,7999964,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:05:53
ba-1m-8m,1000000,7999964,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:05:56
ba-1m-8m,1000000,7999964,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:05:59
ba-1m-8m,1000000,7999964,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:06:02
baidu,2141301,17794839,1,2,161.615979,100000,0,191.239507,137804,150108,202927,0,-1,100000,-1,2021-10-13.17:06:22
baidu,2141301,17794839,1,2,195.519845,100000,0,203.555378,115128,131320,227657,0,-1,200000,-1,2021-10-13.17:06:43
baidu,2141301,17794839,1,2,241.657933,100000,0,223.072452,107267,126127,352054,0,-1,400000,-1,2021-10-13.17:07:03
baidu,2141301,17794839,1,2,302.428956,100000,0,262.841371,106148,130142,876306,0,-1,800000,-1,2021-10-13.17:07:24
baidu,2141301,17794839,1,2,396.663113,100000,0,286.142231,98877,125780,1339780,0,-1,1600000,-1,2021-10-13.17:07:45
baidu,2141301,17794839,1,2,541.567778,100000,0,346.457296,102811,132356,3659269,0,-1,3200000,-1,2021-10-13.17:08:07
baidu,2141301,17794839,1,2,769.791972,100000,0,331.086470,99431,125382,4786693,0,-1,6400000,-1,2021-10-13.17:08:30
baidu,2141301,17794839,1,2,1141.813280,100000,0,359.162276,97301,118776,7473750,0,-1,12800000,-1,2021-10-13.17:08:55
baidu,2141301,17794839,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:09:13
baidu,2141301,17794839,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:09:30
baidu,2141301,17794839,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:09:47
dbpedia,3966925,13820853,1,2,308.220165,100000,0,186.800368,145699,147628,177671,0,-1,100000,-1,2021-10-13.17:09:59
dbpedia,3966925,13820853,1,2,346.521663,100000,0,180.195586,128833,132850,159628,0,-1,200000,-1,2021-10-13.17:10:10
dbpedia,3966925,13820853,1,2,399.680757,100000,0,192.950821,117442,124921,217462,0,-1,400000,-1,2021-10-13.17:10:23
dbpedia,3966925,13820853,1,2,484.532537,100000,0,203.194882,109557,119215,215063,0,-1,800000,-1,2021-10-13.17:10:35
dbpedia,3966925,13820853,1,2,636.279500,100000,0,238.125756,105216,117341,434972,0,-1,1600000,-1,2021-10-13.17:10:49
dbpedia,3966925,13820853,1,2,854.267469,100000,0,259.608398,101668,114714,610606,0,-1,3200000,-1,2021-10-13.17:11:04
dbpedia,3966925,13820853,1,2,1193.568360,100000,0,281.800008,100240,113712,929243,0,-1,6400000,-1,2021-10-13.17:11:20
dbpedia,3966925,13820853,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:11:30
dbpedia,3966925,13820853,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:11:39
dbpedia,3966925,13820853,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:11:49
dbpedia,3966925,13820853,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:11:58
er-1m-8m,1000000,8000000,1,2,72.645729,100000,0,177.860729,181188,181871,182586,0,-1,100000,-1,2021-10-13.17:12:04
er-1m-8m,1000000,8000000,1,2,115.979610,100000,0,175.116847,148564,153606,159182,0,-1,200000,-1,2021-10-13.17:12:10
er-1m-8m,1000000,8000000,1,2,188.187447,100000,0,204.839901,99601,128733,165121,0,-1,400000,-1,2021-10-13.17:12:17
er-1m-8m,1000000,8000000,1,2,298.231852,100000,0,353.452543,157399,192648,424064,0,-1,800000,-1,2021-10-13.17:12:24
er-1m-8m,1000000,8000000,1,2,434.748365,100000,0,728.029800,44238,234233,913134,0,-1,1600000,-1,2021-10-13.17:12:34
er-1m-8m,1000000,8000000,1,2,589.623090,100000,0,586.525460,36244,118956,693765,0,-1,3200000,-1,2021-10-13.17:12:45
er-1m-8m,1000000,8000000,1,2,820.139505,100000,0,24554.887892,772064,3822941,46219613,0,-1,6400000,-1,2021-10-13.17:13:25
er-1m-8m,1000000,8000000,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:13:30
er-1m-8m,1000000,8000000,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:13:36
er-1m-8m,1000000,8000000,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:13:41
er-1m-8m,1000000,8000000,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:13:46
livej,4847571,68993773,1,2,365.727030,100000,0,211.607152,176536,179360,184141,0,-1,100000,-1,2021-10-13.17:14:21
livej,4847571,68993773,1,2,414.560810,100000,0,220.963084,152296,162243,189402,0,-1,200000,-1,2021-10-13.17:14:55
livej,4847571,68993773,1,2,502.538353,100000,0,242.628502,129643,147921,219717,0,-1,400000,-1,2021-10-13.17:15:30
livej,4847571,68993773,1,2,619.068502,100000,0,286.067073,116186,144325,332922,0,-1,800000,-1,2021-10-13.17:16:06
livej,4847571,68993773,1,2,812.534051,100000,0,342.335669,109354,143968,618846,0,-1,1600000,-1,2021-10-13.17:16:43
livej,4847571,68993773,1,2,1103.198116,100000,0,382.107769,108282,141218,1008027,0,-1,3200000,-1,2021-10-13.17:17:22
livej,4847571,68993773,1,2,1565.401534,100000,0,433.378284,104852,140367,1979898,0,-1,6400000,-1,2021-10-13.17:18:03
livej,4847571,68993773,1,2,2290.784333,100000,0,449.869198,103183,136960,3303795,0,-1,12800000,-1,2021-10-13.17:18:47
livej,4847571,68993773,1,2,3436.818855,100000,0,463.494032,103166,132483,5720726,0,-1,25600000,-1,2021-10-13.17:19:37
livej,4847571,68993773,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:20:09
livej,4847571,68993773,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:20:40
patent,6009555,16518948,1,2,466.074507,100000,0,227.998155,188817,189109,189434,0,-1,100000,-1,2021-10-13.17:21:04
patent,6009555,16518948,1,2,525.105788,100000,0,222.057658,170175,172107,174684,0,-1,200000,-1,2021-10-13.17:21:28
patent,6009555,16518948,1,2,619.765068,100000,0,225.027022,142751,151127,165635,0,-1,400000,-1,2021-10-13.17:21:53
patent,6009555,16518948,1,2,781.709484,100000,0,275.798192,116844,139948,204165,0,-1,800000,-1,2021-10-13.17:22:18
patent,6009555,16518948,1,2,1036.322480,100000,0,353.823084,114979,145032,308343,0,-1,1600000,-1,2021-10-13.17:22:46
patent,6009555,16518948,1,2,1430.205907,100000,0,460.810169,105780,146823,539395,0,-1,3200000,-1,2021-10-13.17:23:16
patent,6009555,16518948,1,2,2016.931736,100000,0,567.931365,105225,152163,972821,0,-1,6400000,-1,2021-10-13.17:23:49
patent,6009555,16518948,1,2,2931.826902,100000,0,633.016185,100734,150593,1774174,0,-1,12800000,-1,2021-10-13.17:24:28
patent,6009555,16518948,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:24:47
patent,6009555,16518948,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:25:06
patent,6009555,16518948,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:25:26
pokec,1632804,30622564,1,2,122.291135,100000,0,182.406729,170346,172920,176161,0,-1,100000,-1,2021-10-13.17:25:43
pokec,1632804,30622564,1,2,166.819810,100000,0,194.395307,129419,145247,169830,0,-1,200000,-1,2021-10-13.17:26:01
pokec,1632804,30622564,1,2,228.465509,100000,0,274.162991,120809,156142,290191,0,-1,400000,-1,2021-10-13.17:26:19
pokec,1632804,30622564,1,2,317.593999,100000,0,325.524848,101271,144093,433161,0,-1,800000,-1,2021-10-13.17:26:37
pokec,1632804,30622564,1,2,444.589596,100000,0,424.239119,87240,144808,710614,0,-1,1600000,-1,2021-10-13.17:26:57
pokec,1632804,30622564,1,2,610.335601,100000,0,1130.524068,170032,323084,4046427,0,-1,3200000,-1,2021-10-13.17:27:18
pokec,1632804,30622564,1,2,864.224312,100000,0,565.074189,86985,140884,2418006,0,-1,6400000,-1,2021-10-13.17:27:41
pokec,1632804,30622564,1,2,1269.829020,100000,0,771.673241,85314,146599,4584918,0,-1,12800000,-1,2021-10-13.17:28:06
pokec,1632804,30622564,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:28:22
pokec,1632804,30622564,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:28:37
pokec,1632804,30622564,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:28:53
rmat-1m-8m,999760,7810950,1,2,71.288427,100000,0,179.147967,118139,151951,552106,0,-1,100000,-1,2021-10-13.17:28:56
rmat-1m-8m,999760,7810950,1,2,89.646754,100000,0,197.582795,104511,143482,1367516,0,-1,200000,-1,2021-10-13.17:29:00
rmat-1m-8m,999760,7810950,1,2,110.967506,100000,0,203.610808,102081,134547,2240362,0,-1,400000,-1,2021-10-13.17:29:03
rmat-1m-8m,999760,7810950,1,2,142.211192,100000,0,213.919715,101188,128236,3876297,0,-1,800000,-1,2021-10-13.17:29:07
rmat-1m-8m,999760,7810950,1,2,186.806618,100000,0,233.283790,100556,125125,7111175,0,-1,1600000,-1,2021-10-13.17:29:11
rmat-1m-8m,999760,7810950,1,2,253.311830,100000,0,269.833695,100040,122269,13403389,0,-1,3200000,-1,2021-10-13.17:29:15
rmat-1m-8m,999760,7810950,1,2,371.588607,100000,0,330.176434,100600,121573,25811632,0,-1,6400000,-1,2021-10-13.17:29:20
rmat-1m-8m,999760,7810950,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:29:23
rmat-1m-8m,999760,7810950,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:29:26
rmat-1m-8m,999760,7810950,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:29:29
rmat-1m-8m,999760,7810950,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:29:32
roadNetCA,1971281,5533214,1,2,144.149769,100000,0,160.353289,192298,192397,192511,0,-1,100000,-1,2021-10-13.17:29:35
roadNetCA,1971281,5533214,1,2,167.421585,100000,0,158.775650,177711,178481,179427,0,-1,200000,-1,2021-10-13.17:29:37
roadNetCA,1971281,5533214,1,2,209.856786,100000,0,158.118218,151422,155581,161125,0,-1,400000,-1,2021-10-13.17:29:40
roadNetCA,1971281,5533214,1,2,284.323479,100000,0,181.500498,111827,132315,164995,0,-1,800000,-1,2021-10-13.17:29:43
roadNetCA,1971281,5533214,1,2,444.896901,100000,0,342.810517,152328,216909,461994,0,-1,1600000,-1,2021-10-13.17:29:48
roadNetCA,1971281,5533214,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:29:49
roadNetCA,1971281,5533214,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:29:51
roadNetCA,1971281,5533214,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:29:52
roadNetCA,1971281,5533214,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:29:54
roadNetCA,1971281,5533214,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:29:55
roadNetCA,1971281,5533214,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:29:57
ssca2,1048577,157877986,1,2,73.083480,100000,0,175.877248,180465,181327,182329,0,-1,100000,-1,2021-10-13.17:30:44
ssca2,1048577,157877986,1,2,117.574930,100000,0,174.783923,147317,153304,161086,0,-1,200000,-1,2021-10-13.17:31:31
ssca2,1048577,157877986,1,2,189.746168,100000,0,219.444920,110805,139397,197851,0,-1,400000,-1,2021-10-13.17:32:18
ssca2,1048577,157877986,1,2,293.775579,100000,0,299.885816,128472,159592,336178,0,-1,800000,-1,2021-10-13.17:33:06
ssca2,1048577,157877986,1,2,424.916724,100000,0,410.160086,116983,171756,630351,0,-1,1600000,-1,2021-10-13.17:33:56
ssca2,1048577,157877986,1,2,553.924025,100000,0,491.958108,135878,195892,1365962,0,-1,3200000,-1,2021-10-13.17:34:46
ssca2,1048577,157877986,1,2,648.274433,100000,0,457.868808,151760,192859,2602307,0,-1,6400000,-1,2021-10-13.17:35:38
ssca2,1048577,157877986,1,2,790.681637,100000,0,431.986632,172508,195625,5300660,0,-1,12800000,-1,2021-10-13.17:36:32
ssca2,1048577,157877986,1,2,970.101498,100000,0,452.057128,206741,218256,11886790,0,-1,25600000,-1,2021-10-13.17:37:31
ssca2,1048577,157877986,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:38:16
ssca2,1048577,157877986,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-13.17:39:02
wiki-links,5710993,130160392,1,2,432.995048,100000,0,220.234053,159850,162476,172104,0,-1,100000,-1,2021-10-13.17:40:36
wiki-links,5710993,130160392,1,2,484.745189,100000,0,233.919995,135045,144160,188435,0,-1,200000,-1,2021-10-13.17:42:11
wiki-links,5710993,130160392,1,2,564.292043,100000,0,255.679157,119062,135191,217976,0,-1,400000,-1,2021-10-13.17:43:45
wiki-links,5710993,130160392,1,2,690.165811,100000,0,296.354591,112135,136243,398481,0,-1,800000,-1,2021-10-13.17:45:21
wiki-links,5710993,130160392,1,2,883.438716,100000,0,335.872800,105648,133878,571226,0,-1,1600000,-1,2021-10-13.17:46:58
wiki-links,5710993,130160392,1,2,1177.540488,100000,0,381.435269,103875,134269,1075482,0,-1,3200000,-1,2021-10-13.17:48:35
wiki-links,5710993,130160392,1,2,1641.128331,100000,0,412.018586,105861,132890,1985104,0,-1,6400000,-1,2021-10-13.17:50:15
wiki-links,5710993,130160392,1,2,2405.493290,100000,0,434.897981,109850,133134,3572698,0,-1,12800000,-1,2021-10-13.17:51:59
wiki-links,5710993,130160392,1,2,3610.457506,100000,0,496.628988,113149,132636,8977164,0,-1,25600000,-1,2021-10-13.17:53:49
wiki-links,5710993,130160392,1,2,5768.960965,100000,0,541.163020,110030,126095,13710232,0,-1,51200000,-1,2021-10-13.17:55:49
wiki-links,5710993,130160392,1,2,9162.965094,100000,0,746.929073,128984,142097,33339309,0,-1,102400000,-1,2021-10-13.17:58:07
wikitalk,2394385,5021410,1,2,181.624093,100000,0,163.129165,107005,123903,570329,0,-1,100000,-1,2021-10-13.17:58:09
wikitalk,2394385,5021410,1,2,199.949120,100000,0,152.409622,100738,112627,962027,0,-1,200000,-1,2021-10-13.17:58:12
wikitalk,2394385,5021410,1,2,222.423755,100000,0,164.154638,101010,110950,1830554,0,-1,400000,-1,2021-10-13.17:58:14
wikitalk,2394385,5021410,1,2,259.485699,100000,0,175.465148,100835,108364,3020485,0,-1,800000,-1,2021-10-13.17:58:16
wikitalk,2394385,5021410,1,2,324.885441,100000,0,206.778046,100563,106443,5335020,0,-1,1600000,-1,2021-10-13.17:58:19
