model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,relabel,tag,subtag,assert,Insert,Delete,date
er-1m-8m,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83851,1393,2023-01-09.02:51:50
er-1m-8m,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.02:51:54
livej,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13243,2442,2023-01-09.02:54:16
livej,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.02:57:56
patent,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27117,1207,2023-01-09.02:59:24
patent,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.03:59:24
pokec,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33274,1762,2023-01-09.04:01:07
pokec,1632803,22301965,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,2199586.172029,6503.860157,2023-01-09.04:38:06
rmat-1m-8m,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7297,3706,2023-01-09.04:39:24
rmat-1m-8m,999759,7810951,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,23767.002259,1622.981802,2023-01-09.04:39:53
roadNetCA,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10355,715,2023-01-09.04:40:42
roadNetCA,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.04:40:58
wiki-links,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31273,15490,2023-01-09.05:30:54
wiki-links,5710992,104738324,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,62615.944154,4410.516985,2023-01-09.05:33:08
wikitalk,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10099,8539,2023-01-09.05:35:12
wikitalk,2394384,4659566,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,8894.511653,903.017735,2023-01-09.05:35:25
wiki_talk_en,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26878,20411,2023-01-09.05:42:02
wiki_talk_en,2987535,8146545,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,55720.45135,2295.806785,2023-01-09.05:43:06
ba-1m-8m,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1062410,10520,2023-01-09.06:01:39
baidu,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13387,5994,2023-01-09.06:05:38
dbpedia,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22546,35045,2023-01-09.06:23:11
er-1m-8m,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88864,1340,2023-01-09.06:25:20
livej,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8467,2001,2023-01-09.06:27:37
patent,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19898,1086,2023-01-09.06:28:55
pokec,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29744,1550,2023-01-09.06:30:33
rmat-1m-8m,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6678,3336,2023-01-09.06:31:51
roadNetCA,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9808,691,2023-01-09.06:32:36
wiki-links,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23176,14680,2023-01-09.07:22:32
wikitalk,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9710,8311,2023-01-09.07:24:33
wiki_talk_en,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26068,19972,2023-01-09.07:31:10
ba-1m-8m,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,969114,10350,2023-01-09.07:48:10
baidu,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12776,6155,2023-01-09.07:52:05
dbpedia,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21781,34975,2023-01-09.08:09:35
er-1m-8m,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81363,1386,2023-01-09.08:11:36
livej,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5726,1763,2023-01-09.08:13:48
patent,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17023,999,2023-01-09.08:15:04
pokec,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27825,1458,2023-01-09.08:16:38
rmat-1m-8m,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6581,3222,2023-01-09.08:17:55
roadNetCA,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9677,708,2023-01-09.08:18:38
DBLP,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22015,1176,2023-01-09.13:12:27
DBLP,1824701,29487745,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1457.357230,675.111025,2023-01-09.13:12:44
Flickr,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110313,12440,2023-01-09.13:18:27
Flickr,2302925,33140018,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,242935.234730,4224.094150,2023-01-09.13:22:49
StackOverflow,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113152,10297,2023-01-09.13:31:35
StackOverflow,2601977,47903267,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,3530.908852,2218.842141,2023-01-09.13:32:04
wiki-edits-sh,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.14:32:04
wiki-edits-sh,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.14:32:24
DBLP,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16558,1031,2023-01-09.14:33:53
Flickr,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110831,11087,2023-01-09.14:39:54
StackOverflow,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120556,10486,2023-01-09.14:49:06
wiki-edits-sh,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.15:49:06
DBLP,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13961,1082,2023-01-09.15:50:45
Flickr,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106820,9451,2023-01-09.15:56:33
StackOverflow,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87337,9807,2023-01-09.16:05:08
wiki-edits-sh,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.17:05:08
DBLP,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11944,1019,2023-01-09.17:06:42
Flickr,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106849,8538,2023-01-09.17:12:23
StackOverflow,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79073,9911,2023-01-09.17:20:40
wiki-edits-sh,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.18:20:40
DBLP,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11606,1045,2023-01-09.18:22:02
Flickr,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105637,8645,2023-01-09.18:27:39
StackOverflow,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77812,10109,2023-01-09.18:35:56
wiki-edits-sh,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.19:35:56
DBLP,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11897,1043,2023-01-09.19:37:09
Flickr,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107063,8780,2023-01-09.19:42:38
StackOverflow,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79299,10571,2023-01-09.19:50:46
wiki-edits-sh,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.20:50:46
DBLP,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11849,1092,2023-01-09.20:51:31
Flickr,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105858,8750,2023-01-09.20:56:37
StackOverflow,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78663,10595,2023-01-09.21:04:17
wiki-edits-sh,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.22:04:17
DBLP,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33520,1408,2023-01-09.22:05:54
DBLP,1824701,29487745,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1376.154303,647.073191,2023-01-09.22:06:10
Flickr,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130758,16173,2023-01-09.22:12:27
Flickr,2302925,33140018,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,220811.102053,4402.760189,2023-01-09.22:16:27
StackOverflow,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175854,12673,2023-01-09.22:26:28
StackOverflow,2601977,47903267,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,3325.100565,2168.837259,2023-01-09.22:26:57
wiki-edits-sh,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.23:26:57
wiki-edits-sh,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.23:27:20
DBLP,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19524,1157,2023-01-09.23:29:03
Flickr,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110191,11763,2023-01-09.23:35:00
StackOverflow,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107838,10480,2023-01-09.23:43:52
wiki-edits-sh,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-10.00:43:52
DBLP,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13851,1053,2023-01-10.00:45:24
Flickr,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105995,9710,2023-01-10.00:51:10
StackOverflow,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84847,9712,2023-01-10.00:59:39
wiki-edits-sh,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-10.01:59:39
DBLP,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12032,1011,2023-01-10.02:01:08
Flickr,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106894,8967,2023-01-10.02:06:52
StackOverflow,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79208,9895,2023-01-10.02:15:10
wiki-edits-sh,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-10.03:15:10
DBLP,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11646,1036,2023-01-10.03:16:33
Flickr,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105684,8546,2023-01-10.03:22:11
StackOverflow,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76799,10188,2023-01-10.03:30:23
wiki-edits-sh,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-10.04:30:23
DBLP,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11898,1059,2023-01-10.04:31:33
Flickr,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106424,8747,2023-01-10.04:37:00
StackOverflow,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79035,10397,2023-01-10.04:45:03
wiki-edits-sh,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-10.05:45:03
DBLP,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11929,1070,2023-01-10.05:45:48
Flickr,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104454,8637,2023-01-10.05:50:51
StackOverflow,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78334,10380,2023-01-10.05:58:36
wiki-edits-sh,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-10.06:58:36
DBLP,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33061,1387,2023-01-10.07:00:10
DBLP,1824701,29487745,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1435.976565,653.781904,2023-01-10.07:00:26
Flickr,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127291,16671,2023-01-10.07:06:40
Flickr,2302925,33140018,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,228706.174150,3910.789079,2023-01-10.07:10:47
StackOverflow,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,171261,12095,2023-01-10.07:20:44
StackOverflow,2601977,47903267,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,3283.232337,2136.506105,2023-01-10.07:21:13
wiki-edits-sh,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-10.08:21:13
wiki-edits-sh,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-10.08:21:34
DBLP,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19487,1171,2023-01-10.08:23:18
Flickr,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109770,11557,2023-01-10.08:29:11
StackOverflow,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108527,10303,2023-01-10.08:38:09
