model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,batch-repeat,assert,date
er-1m-8m,1000000,8000000,1,2,928.050671,100000,0,333.850900,39084,54701,657962,0,-1,-1,2021-10-10.07:56:49
livej,4847571,68993773,1,2,4722.708015,100000,0,511.100278,112644,140787,11675049,0,-1,-1,2021-10-10.07:57:46
patent,6009555,16518948,1,2,3350.846546,100000,0,665.846464,106543,156456,2405807,0,-1,-1,2021-10-10.07:58:27
pokec,1632804,30622564,1,2,1779.248869,100000,0,523.947832,86597,126325,6035483,0,-1,-1,2021-10-10.07:58:55
rmat-1m-8m,999760,7810950,1,2,417.876870,100000,0,339.792841,99679,119585,28308536,0,-1,-1,2021-10-10.07:59:01
roadNetCA,1971281,5533214,1,2,594.077438,100000,0,457.911966,61175,205004,622560,0,-1,-1,2021-10-10.07:59:07
ssca2,1048577,157877986,1,2,1012.968405,100000,0,2188.279018,1590398,1651795,125256397,0,-1,-1,2021-10-10.08:00:10
wiki-links,5710993,130160392,1,2,9232.781810,100000,0,1040.717035,189032,204695,56295558,0,-1,-1,2021-10-10.08:02:32
wikitalk,2394385,5021410,1,2,535.024077,100000,0,302.251930,100673,105868,14538279,0,-1,-1,2021-10-10.08:02:37
wiki_talk_en,2987536,24981163,1,2,752.217696,100000,0,400.998004,100087,105839,21098466,0,-1,-1,2021-10-10.08:02:45
ba-1m-8m,1000000,7999964,1,3,550.051244,0,100000,34.670585,21788,0,152787,21788,-1,-1,2021-10-10.08:02:51
baidu,2141301,17794839,1,3,1285.632672,0,100000,320.684949,102667,0,10307994,102667,-1,-1,2021-10-10.08:03:15
dbpedia,3966925,13820853,1,3,1506.213931,0,100000,553.707585,101632,0,1107418,101632,-1,-1,2021-10-10.08:03:32
er-1m-8m,1000000,8000000,1,3,870.275464,0,100000,39.412329,39792,0,437492,39792,-1,-1,2021-10-10.08:03:41
livej,4847571,68993773,1,3,4642.601424,0,100000,193.634187,113030,0,8719033,113030,-1,-1,2021-10-10.08:04:32
patent,6009555,16518948,1,3,3253.382903,0,100000,84.704659,107363,0,1506102,107363,-1,-1,2021-10-10.08:05:04
pokec,1632804,30622564,1,3,1722.821421,0,100000,121.042099,86925,0,3545419,86925,-1,-1,2021-10-10.08:05:29
rmat-1m-8m,999760,7810950,1,3,389.298561,0,100000,393.370477,100649,0,22690183,100649,-1,-1,2021-10-10.08:05:34
roadNetCA,1971281,5533214,1,3,518.504598,0,100000,21.723597,61380,0,96344,61380,-1,-1,2021-10-10.08:05:37
ssca2,1048577,157877986,1,3,941.017185,0,100000,1073.511054,1593887,0,120754880,1593887,-1,-1,2021-10-10.08:06:32
wiki-links,5710993,130160392,1,3,9061.966779,0,100000,1191.063217,193182,0,58283499,193182,-1,-1,2021-10-10.08:08:45
wikitalk,2394385,5021410,1,3,426.871675,0,100000,338.950340,100684,0,11156751,100684,-1,-1,2021-10-10.08:08:49
wiki_talk_en,2987536,24981163,1,3,630.975242,0,100000,727.355481,101305,0,21332570,101305,-1,-1,2021-10-10.08:08:57
ba-1m-8m,1000000,7999964,1,2,632.591618,0,100000,260.152054,22199,0,311490,0,-1,-1,2021-10-10.08:09:12
baidu,2141301,17794839,1,2,1345.653978,0,100000,376.633464,99035,0,12125188,0,-1,-1,2021-10-10.08:09:38
dbpedia,3966925,13820853,1,2,1627.880338,0,100000,827.943181,101113,0,2047614,0,-1,-1,2021-10-10.08:09:58
er-1m-8m,1000000,8000000,1,2,925.771395,0,100000,381.780049,39461,0,868022,0,-1,-1,2021-10-10.08:10:17
livej,4847571,68993773,1,2,4705.735822,0,100000,356.468317,113341,0,16724620,0,-1,-1,2021-10-10.08:11:13
patent,6009555,16518948,1,2,3390.220447,0,100000,367.920471,105144,0,2951654,0,-1,-1,2021-10-10.08:11:54
pokec,1632804,30622564,1,2,1775.877393,0,100000,346.223738,86795,0,6904384,0,-1,-1,2021-10-10.08:12:22
rmat-1m-8m,999760,7810950,1,2,418.459789,0,100000,354.426624,99652,0,41086296,0,-1,-1,2021-10-10.08:12:28
roadNetCA,1971281,5533214,1,2,611.091079,0,100000,183.498162,60689,0,189660,0,-1,-1,2021-10-10.08:12:34
ssca2,1048577,157877986,1,2,1003.783121,0,100000,1767.175310,1592819,0,241192356,0,-1,-1,2021-10-10.08:13:37
wiki-links,5710993,130160392,1,2,9254.950211,0,100000,1094.685562,184970,0,100356932,0,-1,-1,2021-10-10.08:15:59
wikitalk,2394385,5021410,1,2,533.219431,0,100000,394.203559,100629,0,22258454,0,-1,-1,2021-10-10.08:16:03
wiki_talk_en,2987536,24981163,1,2,753.090696,0,100000,699.420527,100091,0,34468582,0,-1,-1,2021-10-10.08:16:12
ba-1m-8m,1000000,7999964,1,3,558.616009,100000,0,158.747109,22303,167045,1838082,369288,-1,-1,2021-10-10.08:16:18
baidu,2141301,17794839,1,3,1287.363796,100000,0,265.001206,102923,138092,14914853,817902,-1,-1,2021-10-10.08:16:42
dbpedia,3966925,13820853,1,3,1504.106843,100000,0,129.289904,101186,128746,1708935,1125887,-1,-1,2021-10-10.08:16:59
er-1m-8m,1000000,8000000,1,3,864.318837,100000,0,84.035705,38906,65983,656025,446038,-1,-1,2021-10-10.08:17:08
livej,4847571,68993773,1,3,4642.770186,100000,0,243.443598,111659,156953,11174532,773873,-1,-1,2021-10-10.08:17:58
patent,6009555,16518948,1,3,3237.891235,100000,0,200.182203,106450,183032,2416001,1018116,-1,-1,2021-10-10.08:18:31
pokec,1632804,30622564,1,3,1707.575078,100000,0,200.318767,86797,149483,6335174,715893,-1,-1,2021-10-10.08:18:55
rmat-1m-8m,999760,7810950,1,3,381.155686,100000,0,282.795724,100906,134399,31418572,635792,-1,-1,2021-10-10.08:19:00
roadNetCA,1971281,5533214,1,3,514.574209,100000,0,98.256598,61334,257751,634058,890161,-1,-1,2021-10-10.08:19:04
ssca2,1048577,157877986,1,3,951.510622,100000,0,2361.520515,1592238,1681203,125998765,11972886,-1,-1,2021-10-10.08:20:00
wiki-links,5710993,130160392,1,3,9033.516929,100000,0,773.829164,187978,217926,56073537,767185,-1,-1,2021-10-10.08:22:13
wikitalk,2394385,5021410,1,3,423.860241,100000,0,219.580986,100538,109016,14090746,1081148,-1,-1,2021-10-10.08:22:16
wiki_talk_en,2987536,24981163,1,3,627.021946,100000,0,293.935146,100086,109936,21419961,944203,-1,-1,2021-10-10.08:22:23
ba-1m-8m,1000000,7999964,1,13,557.917754,100000,0,234.376770,21944,156164,1712112,104311,3,-1,2021-10-10.08:22:29
baidu,2141301,17794839,1,13,1281.637515,100000,0,264.578791,103183,127572,12492096,117074,5,-1,2021-10-10.08:22:54
dbpedia,3966925,13820853,1,13,1499.853945,100000,0,149.793016,100949,124211,1512208,114726,3,-1,2021-10-10.08:23:10
er-1m-8m,1000000,8000000,1,13,865.915125,100000,0,119.607145,39479,62687,629960,53520,4,-1,2021-10-10.08:23:19
livej,4847571,68993773,1,13,4644.166634,100000,0,298.505320,112091,152494,10436630,136015,4,-1,2021-10-10.08:24:10
patent,6009555,16518948,1,13,3235.148347,100000,0,250.746250,106062,171470,2207037,147854,4,-1,2021-10-10.08:24:43
pokec,1632804,30622564,1,13,1695.077445,100000,0,216.283253,85515,132427,5086114,113890,4,-1,2021-10-10.08:25:07
rmat-1m-8m,999760,7810950,1,13,382.285359,100000,0,280.607122,100484,119139,25753658,110709,11,-1,2021-10-10.08:25:12
roadNetCA,1971281,5533214,1,13,512.284667,100000,0,155.816458,61447,232094,563891,187464,3,-1,2021-10-10.08:25:15
ssca2,1048577,157877986,1,13,949.839315,100000,0,1859.633768,1586145,1590019,120371527,2377420,5,-1,2021-10-10.08:26:11
wiki-links,5710993,130160392,1,13,9049.554391,100000,0,887.724596,187979,210384,52255601,200528,6,-1,2021-10-10.08:28:24
wikitalk,2394385,5021410,1,13,421.215808,100000,0,173.929437,99956,104677,10779345,102532,8,-1,2021-10-10.08:28:27
wiki_talk_en,2987536,24981163,1,13,624.101903,100000,0,319.288027,101278,106362,23154272,104076,8,-1,2021-10-10.08:28:35
ba-1m-8m,1000000,7999964,1,2,641.456627,100000,0,1235.936230,21907,112017,1869644,0,-1,-1,2021-10-10.08:28:52
baidu,2141301,17794839,1,2,1350.572381,100000,0,392.528155,98153,119890,10412711,0,-1,-1,2021-10-10.08:29:18
dbpedia,3966925,13820853,1,2,1624.697566,100000,0,327.803619,101807,118287,1718797,0,-1,-1,2021-10-10.08:29:37
er-1m-8m,1000000,8000000,1,2,922.750145,100000,0,331.534157,39370,54671,657592,0,-1,-1,2021-10-10.08:29:56
livej,4847571,68993773,1,2,4706.945949,100000,0,509.993144,112866,141287,11531883,0,-1,-1,2021-10-10.08:30:53
patent,6009555,16518948,1,2,3389.594486,100000,0,682.965222,108913,159945,2472509,0,-1,-1,2021-10-10.08:31:34
pokec,1632804,30622564,1,2,1774.277110,100000,0,528.171482,86995,127068,6127600,0,-1,-1,2021-10-10.08:32:03
rmat-1m-8m,999760,7810950,1,2,416.344845,100000,0,357.802699,100350,120287,30634838,0,-1,-1,2021-10-10.08:32:08
roadNetCA,1971281,5533214,1,2,599.600065,100000,0,458.766247,61139,203082,615535,0,-1,-1,2021-10-10.08:32:15
ssca2,1048577,157877986,1,2,1014.616302,100000,0,2180.506196,1589094,1649105,125071719,0,-1,-1,2021-10-10.08:33:18
wiki-links,5710993,130160392,1,2,9388.413755,100000,0,997.851824,186509,201791,53901333,0,-1,-1,2021-10-10.08:35:40
wikitalk,2394385,5021410,1,2,534.375343,100000,0,282.617556,100148,105158,12684444,0,-1,-1,2021-10-10.08:35:44
wiki_talk_en,2987536,24981163,1,2,747.008201,100000,0,408.215637,100039,105858,21306228,0,-1,-1,2021-10-10.08:35:53
ba-1m-8m,1000000,7999964,1,3,553.854495,0,100000,34.994898,22022,0,154427,22022,-1,-1,2021-10-10.08:35:59
baidu,2141301,17794839,1,3,1293.940739,0,100000,240.320735,98108,0,5955644,98108,-1,-1,2021-10-10.08:36:23
dbpedia,3966925,13820853,1,3,1504.203256,0,100000,561.796926,101421,0,1050677,101421,-1,-1,2021-10-10.08:36:40
er-1m-8m,1000000,8000000,1,3,874.446608,0,100000,39.443457,39984,0,440078,39984,-1,-1,2021-10-10.08:36:49
livej,4847571,68993773,1,3,4658.469753,0,100000,186.389820,112549,0,8234505,112549,-1,-1,2021-10-10.08:37:40
patent,6009555,16518948,1,3,3260.591961,0,100000,86.120404,109298,0,1537368,109298,-1,-1,2021-10-10.08:38:13
pokec,1632804,30622564,1,3,1724.241577,0,100000,116.699070,85908,0,3322477,85908,-1,-1,2021-10-10.08:38:37
rmat-1m-8m,999760,7810950,1,3,386.471146,0,100000,368.085796,99445,0,20479360,99445,-1,-1,2021-10-10.08:38:42
roadNetCA,1971281,5533214,1,3,520.273485,0,100000,21.459384,61641,0,97488,61641,-1,-1,2021-10-10.08:38:45
ssca2,1048577,157877986,1,3,945.726061,0,100000,1080.106424,1596294,0,121045992,1596294,-1,-1,2021-10-10.08:39:41
wiki-links,5710993,130160392,1,3,9073.879126,0,100000,990.476729,184902,0,48085344,184902,-1,-1,2021-10-10.08:41:54
wikitalk,2394385,5021410,1,3,426.680692,0,100000,341.897696,100620,0,11165719,100620,-1,-1,2021-10-10.08:41:57
wiki_talk_en,2987536,24981163,1,3,630.338172,0,100000,653.559668,99855,0,17236646,99855,-1,-1,2021-10-10.08:42:05
ba-1m-8m,1000000,7999964,1,2,636.513803,0,100000,260.878598,21978,0,308312,0,-1,-1,2021-10-10.08:42:20
baidu,2141301,17794839,1,2,1356.732644,0,100000,377.128536,98713,0,11809864,0,-1,-1,2021-10-10.08:42:47
dbpedia,3966925,13820853,1,2,1625.883639,0,100000,823.345036,101060,0,2112258,0,-1,-1,2021-10-10.08:43:07
er-1m-8m,1000000,8000000,1,2,937.692915,0,100000,379.044985,39250,0,862850,0,-1,-1,2021-10-10.08:43:25
livej,4847571,68993773,1,2,4717.539825,0,100000,363.065178,113022,0,16812566,0,-1,-1,2021-10-10.08:44:22
patent,6009555,16518948,1,2,3396.036871,0,100000,371.552014,106197,0,2888302,0,-1,-1,2021-10-10.08:45:03
pokec,1632804,30622564,1,2,1792.438582,0,100000,343.571332,85525,0,6728692,0,-1,-1,2021-10-10.08:45:31
rmat-1m-8m,999760,7810950,1,2,419.176054,0,100000,373.036209,100548,0,45123644,0,-1,-1,2021-10-10.08:45:36
roadNetCA,1971281,5533214,1,2,610.871202,0,100000,185.168958,61521,0,193316,0,-1,-1,2021-10-10.08:45:43
ssca2,1048577,157877986,1,2,1004.925494,0,100000,1765.371631,1588821,0,240454824,0,-1,-1,2021-10-10.08:46:46
wiki-links,5710993,130160392,1,2,9242.674704,0,100000,1089.168353,189874,0,98455772,0,-1,-1,2021-10-10.08:49:08
wikitalk,2394385,5021410,1,2,533.872295,0,100000,373.920728,99840,0,19193830,0,-1,-1,2021-10-10.08:49:12
wiki_talk_en,2987536,24981163,1,2,752.528759,0,100000,744.316514,101131,0,42132720,0,-1,-1,2021-10-10.08:49:21
ba-1m-8m,1000000,7999964,1,3,555.676196,100000,0,159.269026,22091,167088,1856497,366465,-1,-1,2021-10-10.08:49:27
baidu,2141301,17794839,1,3,1285.148826,100000,0,261.910527,102848,137568,14739077,829071,-1,-1,2021-10-10.08:49:51
dbpedia,3966925,13820853,1,3,1504.529216,100000,0,137.272448,101219,127979,1936140,1153671,-1,-1,2021-10-10.08:50:08
er-1m-8m,1000000,8000000,1,3,863.246161,100000,0,82.146797,39526,66328,659910,427114,-1,-1,2021-10-10.08:50:17
livej,4847571,68993773,1,3,4647.376862,100000,0,250.428101,114644,161256,11458420,785247,-1,-1,2021-10-10.08:51:08
patent,6009555,16518948,1,3,3248.321372,100000,0,201.246058,109145,185089,2555041,1019243,-1,-1,2021-10-10.08:51:41
pokec,1632804,30622564,1,3,1718.632338,100000,0,195.707485,85598,147400,6013382,707526,-1,-1,2021-10-10.08:52:05
rmat-1m-8m,999760,7810950,1,3,383.967337,100000,0,278.510826,100702,133546,30802596,639959,-1,-1,2021-10-10.08:52:10
roadNetCA,1971281,5533214,1,3,514.905223,100000,0,101.067149,61658,255005,625158,912693,-1,-1,2021-10-10.08:52:14
ssca2,1048577,157877986,1,3,970.479536,100000,0,2369.407241,1590783,1682494,126111087,11974979,-1,-1,2021-10-10.08:53:10
wiki-links,5710993,130160392,1,3,9064.158341,100000,0,794.493422,186871,215978,57393128,771799,-1,-1,2021-10-10.08:55:23
wikitalk,2394385,5021410,1,3,422.314707,100000,0,211.448123,100071,108629,13019604,1065683,-1,-1,2021-10-10.08:55:26
wiki_talk_en,2987536,24981163,1,3,627.503432,100000,0,338.154234,101075,110750,25589085,944722,-1,-1,2021-10-10.08:55:34
ba-1m-8m,1000000,7999964,1,13,555.787412,100000,0,234.001175,22082,156667,1733120,104682,4,-1,2021-10-10.08:55:40
baidu,2141301,17794839,1,13,1289.861526,100000,0,214.389348,98625,122796,7969166,112393,4,-1,2021-10-10.08:56:05
dbpedia,3966925,13820853,1,13,1506.215721,100000,0,151.004637,101587,125216,1633324,115626,3,-1,2021-10-10.08:56:21
er-1m-8m,1000000,8000000,1,13,872.447323,100000,0,120.347462,40095,63365,638376,52976,4,-1,2021-10-10.08:56:30
livej,4847571,68993773,1,13,4640.651370,100000,0,300.558927,113229,152706,10556243,136421,4,-1,2021-10-10.08:57:21
patent,6009555,16518948,1,13,3253.834684,100000,0,252.240748,106072,170980,2200516,147626,4,-1,2021-10-10.08:57:54
pokec,1632804,30622564,1,13,1712.348230,100000,0,218.659228,86115,133221,5166844,114646,4,-1,2021-10-10.08:58:18
rmat-1m-8m,999760,7810950,1,13,382.066676,100000,0,284.412454,100780,119459,25995797,111109,9,-1,2021-10-10.08:58:23
roadNetCA,1971281,5533214,1,13,514.984008,100000,0,156.268289,60999,231769,564694,187501,4,-1,2021-10-10.08:58:26
ssca2,1048577,157877986,1,13,952.862720,100000,0,1872.504148,1592947,1596381,120907420,2379347,5,-1,2021-10-10.08:59:23
wiki-links,5710993,130160392,1,13,9036.601971,100000,0,885.080746,186038,208161,51879412,198349,5,-1,2021-10-10.09:01:36
wikitalk,2394385,5021410,1,13,424.294876,100000,0,173.015555,100010,104736,10615707,102586,9,-1,2021-10-10.09:01:39
wiki_talk_en,2987536,24981163,1,13,627.085564,100000,0,318.079878,101050,106092,22890822,103770,10,-1,2021-10-10.09:01:46
ba-1m-8m,1000000,7999964,1,2,634.935130,100000,0,1241.374447,22217,111949,1876371,0,-1,-1,2021-10-10.09:02:03
baidu,2141301,17794839,1,2,1340.523908,100000,0,385.654597,98224,118980,9852685,0,-1,-1,2021-10-10.09:02:29
dbpedia,3966925,13820853,1,2,1631.812782,100000,0,326.907741,100781,117346,1840465,0,-1,-1,2021-10-10.09:02:49
er-1m-8m,1000000,8000000,1,2,927.896812,100000,0,333.005677,39107,54672,658525,0,-1,-1,2021-10-10.09:03:08
livej,4847571,68993773,1,2,4712.749975,100000,0,505.329519,113814,141696,11034527,0,-1,-1,2021-10-10.09:04:05
patent,6009555,16518948,1,2,3381.650604,100000,0,673.623058,107727,157520,2405398,0,-1,-1,2021-10-10.09:04:45
pokec,1632804,30622564,1,2,1781.387637,100000,0,524.004041,85852,125801,5955383,0,-1,-1,2021-10-10.09:05:14
rmat-1m-8m,999760,7810950,1,2,415.735128,100000,0,364.860100,100846,120900,30817314,0,-1,-1,2021-10-10.09:05:19
roadNetCA,1971281,5533214,1,2,599.670492,100000,0,455.893008,61598,202460,612672,0,-1,-1,2021-10-10.09:05:26
ssca2,1048577,157877986,1,2,1014.937994,100000,0,2176.034274,1592810,1653462,125560922,0,-1,-1,2021-10-10.09:06:29
wiki-links,5710993,130160392,1,2,9280.679370,100000,0,1022.734004,185479,201471,53595702,0,-1,-1,2021-10-10.09:08:51
wikitalk,2394385,5021410,1,2,536.208881,100000,0,305.729999,100594,105656,14682651,0,-1,-1,2021-10-10.09:08:56
wiki_talk_en,2987536,24981163,1,2,750.178412,100000,0,405.486883,99899,105543,21465127,0,-1,-1,2021-10-10.09:09:04
ba-1m-8m,1000000,7999964,1,3,546.782358,0,100000,34.714915,21947,0,153925,21947,-1,-1,2021-10-10.09:09:10
baidu,2141301,17794839,1,3,1289.734070,0,100000,242.307780,98543,0,6091400,98543,-1,-1,2021-10-10.09:09:34
dbpedia,3966925,13820853,1,3,1501.318691,0,100000,554.245266,100794,0,954036,100794,-1,-1,2021-10-10.09:09:51
er-1m-8m,1000000,8000000,1,3,868.433735,0,100000,39.202476,39521,0,434883,39521,-1,-1,2021-10-10.09:10:00
livej,4847571,68993773,1,3,4643.685165,0,100000,190.809219,112346,0,8485599,112346,-1,-1,2021-10-10.09:10:51
patent,6009555,16518948,1,3,3235.123936,0,100000,84.510803,107114,0,1501346,107114,-1,-1,2021-10-10.09:11:23
pokec,1632804,30622564,1,3,1727.761136,0,100000,116.136520,85602,0,3309594,85602,-1,-1,2021-10-10.09:11:48
rmat-1m-8m,999760,7810950,1,3,384.972930,0,100000,366.565845,99660,0,20568935,99660,-1,-1,2021-10-10.09:11:52
roadNetCA,1971281,5533214,1,3,519.517670,0,100000,21.305297,60772,0,94709,60772,-1,-1,2021-10-10.09:11:56
ssca2,1048577,157877986,1,3,960.566178,0,100000,1072.508262,1593307,0,120742426,1593307,-1,-1,2021-10-10.09:12:51
wiki-links,5710993,130160392,1,3,9061.747384,0,100000,977.427507,185804,0,49105162,185804,-1,-1,2021-10-10.09:15:04
wikitalk,2394385,5021410,1,3,424.737423,0,100000,337.924921,100583,0,11157696,100583,-1,-1,2021-10-10.09:15:07
wiki_talk_en,2987536,24981163,1,3,627.962561,0,100000,647.178929,100010,0,17086299,100010,-1,-1,2021-10-10.09:15:15
ba-1m-8m,1000000,7999964,1,2,633.675619,0,100000,260.226213,22205,0,311420,0,-1,-1,2021-10-10.09:15:30
baidu,2141301,17794839,1,2,1353.144275,0,100000,380.040767,98708,0,11984486,0,-1,-1,2021-10-10.09:15:57
dbpedia,3966925,13820853,1,2,1622.397527,0,100000,841.342893,101037,0,1950714,0,-1,-1,2021-10-10.09:16:17
er-1m-8m,1000000,8000000,1,2,927.138488,0,100000,375.926447,39447,0,866942,0,-1,-1,2021-10-10.09:16:35
livej,4847571,68993773,1,2,4723.399974,0,100000,369.545280,114963,0,18480624,0,-1,-1,2021-10-10.09:17:32
patent,6009555,16518948,1,2,3405.422249,0,100000,372.952593,106240,0,3040974,0,-1,-1,2021-10-10.09:18:12
pokec,1632804,30622564,1,2,1781.318029,0,100000,341.959316,85847,0,6734410,0,-1,-1,2021-10-10.09:18:41
rmat-1m-8m,999760,7810950,1,2,423.443445,0,100000,353.911874,99535,0,41116148,0,-1,-1,2021-10-10.09:18:46
roadNetCA,1971281,5533214,1,2,611.657253,0,100000,183.586485,61043,0,192110,0,-1,-1,2021-10-10.09:18:52
ssca2,1048577,157877986,1,2,1022.492077,0,100000,1762.153891,1590671,0,241115668,0,-1,-1,2021-10-10.09:19:55
wiki-links,5710993,130160392,1,2,9321.625251,0,100000,1222.926048,194422,0,117391670,0,-1,-1,2021-10-10.09:22:18
wikitalk,2394385,5021410,1,2,533.218400,0,100000,395.524218,100571,0,22163106,0,-1,-1,2021-10-10.09:22:22
wiki_talk_en,2987536,24981163,1,2,761.942197,0,100000,699.493392,99995,0,34436474,0,-1,-1,2021-10-10.09:22:31
ba-1m-8m,1000000,7999964,1,3,555.578102,100000,0,159.947480,21927,166275,1867230,362211,-1,-1,2021-10-10.09:22:37
baidu,2141301,17794839,1,3,1287.622759,100000,0,212.535190,98454,132510,10112252,814198,-1,-1,2021-10-10.09:23:01
dbpedia,3966925,13820853,1,3,1508.013755,100000,0,133.476427,100707,127737,1852654,1122480,-1,-1,2021-10-10.09:23:18
er-1m-8m,1000000,8000000,1,3,870.730988,100000,0,82.652660,38732,65855,653031,429318,-1,-1,2021-10-10.09:23:27
livej,4847571,68993773,1,3,4665.950018,100000,0,251.125078,113210,160272,11676859,768846,-1,-1,2021-10-10.09:24:18
patent,6009555,16518948,1,3,3235.586460,100000,0,195.118223,105995,181329,2382120,1005141,-1,-1,2021-10-10.09:24:50
pokec,1632804,30622564,1,3,1715.603700,100000,0,194.053744,85750,146791,5995653,710509,-1,-1,2021-10-10.09:25:15
rmat-1m-8m,999760,7810950,1,3,380.699119,100000,0,284.884133,100622,134194,31270767,639624,-1,-1,2021-10-10.09:25:20
roadNetCA,1971281,5533214,1,3,514.741369,100000,0,100.364835,60838,254111,622905,909536,-1,-1,2021-10-10.09:25:23
ssca2,1048577,157877986,1,3,949.958782,100000,0,2370.589431,1590556,1684036,126294749,11958798,-1,-1,2021-10-10.09:26:20
wiki-links,5710993,130160392,1,3,9082.140318,100000,0,766.459461,188260,219277,54483492,778344,-1,-1,2021-10-10.09:28:32
wikitalk,2394385,5021410,1,3,423.408713,100000,0,227.801052,100638,109346,14577943,1077592,-1,-1,2021-10-10.09:28:36
wiki_talk_en,2987536,24981163,1,3,630.361537,100000,0,339.489720,101075,111026,26057913,956546,-1,-1,2021-10-10.09:28:43
ba-1m-8m,1000000,7999964,1,13,556.158438,100000,0,237.405552,21969,156859,1752543,104939,3,-1,2021-10-10.09:28:49
baidu,2141301,17794839,1,13,1292.599069,100000,0,216.544365,98476,123055,8033330,112461,4,-1,2021-10-10.09:29:14
dbpedia,3966925,13820853,1,13,1508.652609,100000,0,150.906800,101120,125338,1541380,115626,3,-1,2021-10-10.09:29:30
er-1m-8m,1000000,8000000,1,13,868.421952,100000,0,121.122241,39603,63228,635665,52689,4,-1,2021-10-10.09:29:39
livej,4847571,68993773,1,13,4638.381527,100000,0,299.714007,112966,152699,10363285,136341,4,-1,2021-10-10.09:30:30
patent,6009555,16518948,1,13,3240.199517,100000,0,251.560866,105572,171313,2253146,147782,3,-1,2021-10-10.09:31:03
pokec,1632804,30622564,1,13,1725.836038,100000,0,220.824715,87075,134481,5234374,115852,4,-1,2021-10-10.09:31:28
rmat-1m-8m,999760,7810950,1,13,387.137264,100000,0,260.792362,99376,117976,23219975,109561,12,-1,2021-10-10.09:31:32
roadNetCA,1971281,5533214,1,13,514.485993,100000,0,153.852064,61159,229752,557405,185589,4,-1,2021-10-10.09:31:36
ssca2,1048577,157877986,1,13,951.706679,100000,0,1865.763980,1591528,1595301,120829560,2396767,6,-1,2021-10-10.09:32:32
wiki-links,5710993,130160392,1,13,9066.169100,100000,0,884.516941,181807,204373,51445427,194263,5,-1,2021-10-10.09:34:45
wikitalk,2394385,5021410,1,13,421.301212,100000,0,190.151528,100424,105466,12454153,103228,9,-1,2021-10-10.09:34:48
wiki_talk_en,2987536,24981163,1,13,628.823297,100000,0,281.964183,100236,105702,19171422,103269,9,-1,2021-10-10.09:34:55
ba-1m-8m,1000000,7999964,1,2,640.638599,100000,0,1237.370242,21752,111999,1874062,0,-1,-1,2021-10-10.09:35:12
baidu,2141301,17794839,1,2,1344.395244,100000,0,384.317168,98534,119253,9948050,0,-1,-1,2021-10-10.09:35:39
dbpedia,3966925,13820853,1,2,1629.803372,100000,0,319.372088,100900,117291,1706306,0,-1,-1,2021-10-10.09:35:58
er-1m-8m,1000000,8000000,1,2,923.211155,100000,0,332.648112,38813,54452,655353,0,-1,-1,2021-10-10.09:36:17
livej,4847571,68993773,1,2,4689.373145,100000,0,506.255539,111546,139338,11072968,0,-1,-1,2021-10-10.09:37:14
patent,6009555,16518948,1,2,3377.791042,100000,0,672.785421,106981,158245,2467763,0,-1,-1,2021-10-10.09:37:55
pokec,1632804,30622564,1,2,1766.656163,100000,0,525.336344,86778,126581,6023910,0,-1,-1,2021-10-10.09:38:23
rmat-1m-8m,999760,7810950,1,2,413.660828,100000,0,358.388972,100444,120322,30478155,0,-1,-1,2021-10-10.09:38:29
roadNetCA,1971281,5533214,1,2,592.325930,100000,0,458.277767,61129,202714,613654,0,-1,-1,2021-10-10.09:38:35
ssca2,1048577,157877986,1,2,1016.503359,100000,0,2182.219244,1595391,1657161,125883406,0,-1,-1,2021-10-10.09:39:38
wiki-links,5710993,130160392,1,2,9363.921525,100000,0,1066.562617,192348,209783,58795119,0,-1,-1,2021-10-10.09:42:00
wikitalk,2394385,5021410,1,2,538.192105,100000,0,301.123189,100611,105740,14314336,0,-1,-1,2021-10-10.09:42:04
wiki_talk_en,2987536,24981163,1,2,746.069534,100000,0,459.944134,101189,106923,25577065,0,-1,-1,2021-10-10.09:42:13
ba-1m-8m,1000000,7999964,1,3,546.820286,0,100000,34.743112,21970,0,154040,21970,-1,-1,2021-10-10.09:42:19
baidu,2141301,17794839,1,3,1289.882305,0,100000,246.553620,99202,0,6178778,99202,-1,-1,2021-10-10.09:42:43
dbpedia,3966925,13820853,1,3,1502.949629,0,100000,557.086164,101078,0,1014270,101078,-1,-1,2021-10-10.09:43:00
er-1m-8m,1000000,8000000,1,3,869.216616,0,100000,39.116261,39008,0,428360,39008,-1,-1,2021-10-10.09:43:09
livej,4847571,68993773,1,3,4637.177652,0,100000,188.308163,112364,0,8537228,112364,-1,-1,2021-10-10.09:44:00
patent,6009555,16518948,1,3,3244.388461,0,100000,84.257694,107414,0,1511152,107414,-1,-1,2021-10-10.09:44:32
pokec,1632804,30622564,1,3,1709.009184,0,100000,120.118821,86902,0,3516074,86902,-1,-1,2021-10-10.09:44:56
rmat-1m-8m,999760,7810950,1,3,384.662759,0,100000,394.627067,100597,0,22801415,100597,-1,-1,2021-10-10.09:45:01
roadNetCA,1971281,5533214,1,3,521.239984,0,100000,21.472648,61528,0,97190,61528,-1,-1,2021-10-10.09:45:05
ssca2,1048577,157877986,1,3,940.941346,0,100000,1071.388655,1592309,0,120510861,1592309,-1,-1,2021-10-10.09:46:00
