model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
wikitalk,2394385,5021410,1,3,631.013316,0,100000,73829.654549,100029,0,19076532,100029,-1,2021-08-19.23:29:59
wiki_talk_en,2987536,24981163,1,3,936.657881,0,100000,816.454237,99996,0,34241488,99996,-1,2021-08-19.23:30:07
ba-1m-8m,1000000,7999964,1,2,1023.386441,100000,0,1489.680491,21970,112301,1865755,0,-1,2021-08-19.23:30:26
baidu,2141301,17794839,1,2,1682.286174,100000,0,525.844788,102796,124024,14278501,0,-1,2021-08-19.23:30:59
dbpedia,3966925,13820853,1,2,2172.580474,100000,0,490.497653,100750,116985,1711088,0,-1,2021-08-19.23:31:23
er-1m-8m,1000000,8000000,1,2,1068.254782,100000,0,383.112138,39604,54882,660379,0,-1,2021-08-19.23:31:45
livej,4847571,68993773,1,2,5500.310042,100000,0,1005.392596,113194,140585,11353230,0,-1,2021-08-19.23:32:54
patent,6009555,16518948,1,2,3830.761946,100000,0,817.129721,105790,156335,2387480,0,-1,2021-08-19.23:33:42
pokec,1632804,30622564,1,2,2248.073882,100000,0,608.757845,86254,125830,5946782,0,-1,2021-08-19.23:34:17
rmat-1m-8m,999760,7810950,1,2,634.817091,100000,0,472.626351,100631,120890,30838425,0,-1,2021-08-19.23:34:24
ssca2,1048577,157877986,1,2,1389.762624,100000,0,2435.748974,1587292,1649569,125253783,0,-1,2021-08-19.23:35:46
wiki-links,5710993,130160392,1,2,9047.619041,100000,0,1141.887888,187501,204564,56128220,0,-1,2021-08-19.23:38:39
wikitalk,2394385,5021410,1,2,770.321088,100000,0,668.567010,100575,106132,14848399,0,-1,2021-08-19.23:38:45
wiki_talk_en,2987536,24981163,1,2,1038.992703,100000,0,501.036531,99991,105922,21523372,0,-1,2021-08-19.23:39:04
ba-1m-8m,1000000,7999964,1,3,984.052266,100000,0,315.010296,21919,167097,1849786,359031,-1,2021-08-19.23:39:11
baidu,2141301,17794839,1,3,2002.639801,100000,0,288.456529,98749,132906,10273342,810212,-1,2021-08-19.23:39:43
dbpedia,3966925,13820853,1,3,2047.812876,100000,0,146.139247,100870,127761,1602790,1113770,-1,2021-08-19.23:40:02
er-1m-8m,1000000,8000000,1,3,1343.489141,100000,0,113.078254,40173,67554,673367,446760,-1,2021-08-19.23:40:14
livej,4847571,68993773,1,3,5877.373205,100000,0,458.579046,111174,157178,10760302,764628,-1,2021-08-19.23:41:15
patent,6009555,16518948,1,3,3887.059241,100000,0,266.589897,105759,180391,2383141,1004256,-1,2021-08-19.23:41:54
pokec,1632804,30622564,1,3,2657.819519,100000,0,279.135730,85937,147654,5988986,725217,-1,2021-08-19.23:42:25
rmat-1m-8m,999760,7810950,1,3,575.789633,100000,0,445.656445,99363,131741,27947243,632153,-1,2021-08-19.23:42:30
ssca2,1048577,157877986,1,3,2281.080693,100000,0,11276.398409,1592291,1681973,126150682,11911411,-1,2021-08-19.23:43:56
wiki-links,5710993,130160392,1,3,10409.412297,100000,0,5276.399716,186355,214632,55626849,762705,-1,2021-08-19.23:46:43
wikitalk,2394385,5021410,1,3,643.079377,100000,0,421.129774,100467,110967,18145995,1078440,-1,2021-08-19.23:46:47
wiki_talk_en,2987536,24981163,1,3,921.913639,100000,0,561.108053,101138,110740,25361048,943285,-1,2021-08-19.23:46:55
ba-1m-8m,1000000,7999964,1,2,1041.745934,0,100000,331.369974,21965,0,154039,0,-1,2021-08-19.23:47:12
baidu,2141301,17794839,1,2,1675.181384,0,100000,450.341911,98509,0,5976404,0,-1,2021-08-19.23:47:46
dbpedia,3966925,13820853,1,2,2167.583621,0,100000,147742.269034,101110,0,932399,0,-1,2021-08-19.23:50:37
er-1m-8m,1000000,8000000,1,2,1097.621091,0,100000,479.825614,39635,0,436154,0,-1,2021-08-19.23:50:59
livej,4847571,68993773,1,2,5009.649295,0,100000,723.416423,115163,0,8401276,0,-1,2021-08-19.23:52:07
patent,6009555,16518948,1,2,3675.821749,0,100000,463.367723,104782,0,1438024,0,-1,2021-08-19.23:52:55
pokec,1632804,30622564,1,2,1979.807847,0,100000,412.511090,85722,0,3445767,0,-1,2021-08-19.23:53:31
rmat-1m-8m,999760,7810950,1,2,630.593616,0,100000,531.150119,100439,0,22587718,0,-1,2021-08-19.23:53:37
ssca2,1048577,157877986,1,2,1352.205988,0,100000,2048.567004,1584455,0,119991918,0,-1,2021-08-19.23:55:00
wiki-links,5710993,130160392,1,2,9242.367382,0,100000,1270.661515,189251,0,51516811,0,-1,2021-08-19.23:57:53
wikitalk,2394385,5021410,1,2,964.205750,0,100000,709.904220,100657,0,11212963,0,-1,2021-08-19.23:58:07
wiki_talk_en,2987536,24981163,1,2,1216.023045,0,100000,84480.948176,101173,0,21365838,0,-1,2021-08-19.23:59:50
ba-1m-8m,1000000,7999964,1,3,1128.757512,0,100000,48.037900,22211,0,311622,22211,-1,2021-08-19.23:59:56
baidu,2141301,17794839,1,3,1929.183968,0,100000,296.613933,99232,0,12225554,99232,-1,2021-08-20.00:00:28
dbpedia,3966925,13820853,1,3,1998.242351,0,100000,889.610222,100499,0,2237310,100499,-1,2021-08-20.00:00:48
er-1m-8m,1000000,8000000,1,3,1423.831870,0,100000,53.110225,39012,0,857464,39012,-1,2021-08-20.00:01:00
livej,4847571,68993773,1,3,5868.322720,0,100000,216.878679,112193,0,15945730,112193,-1,2021-08-20.00:02:02
patent,6009555,16518948,1,3,4077.060566,0,100000,104.409179,108561,0,3064992,108561,-1,2021-08-20.00:02:41
pokec,1632804,30622564,1,3,2620.916629,0,100000,149.554244,85507,0,6840758,85507,-1,2021-08-20.00:03:12
rmat-1m-8m,999760,7810950,1,3,579.751792,0,100000,464.730304,100168,0,45521838,100168,-1,2021-08-20.00:03:17
ssca2,1048577,157877986,1,3,2234.392594,0,100000,1227.677697,1594690,0,241513072,1594690,-1,2021-08-20.00:04:31
wiki-links,5710993,130160392,1,3,11307.838837,0,100000,1124.999957,191010,0,103534304,191010,-1,2021-08-20.00:07:13
wikitalk,2394385,5021410,1,3,639.918746,0,100000,423.830364,100630,0,22248524,100630,-1,2021-08-20.00:07:17
wiki_talk_en,2987536,24981163,1,3,915.182478,0,100000,817.232184,100060,0,33899874,100060,-1,2021-08-20.00:07:26
ba-1m-8m,1000000,7999964,1,2,1036.170519,100000,0,1486.974770,22045,111294,1833754,0,-1,2021-08-20.00:07:45
baidu,2141301,17794839,1,2,1785.963856,100000,0,442.972645,98873,119528,9912486,0,-1,2021-08-20.00:08:18
dbpedia,3966925,13820853,1,2,2179.168182,100000,0,486.756500,100741,116922,1735331,0,-1,2021-08-20.00:08:42
er-1m-8m,1000000,8000000,1,2,1058.239126,100000,0,383.634209,39842,55417,666088,0,-1,2021-08-20.00:09:04
livej,4847571,68993773,1,2,5162.065893,100000,0,1104.803543,112048,139782,10976242,0,-1,2021-08-20.00:10:11
patent,6009555,16518948,1,2,3906.020518,100000,0,814.542224,105395,156278,2398653,0,-1,2021-08-20.00:11:00
pokec,1632804,30622564,1,2,2027.005258,100000,0,708.332944,85507,126352,6066739,0,-1,2021-08-20.00:11:35
rmat-1m-8m,999760,7810950,1,2,601.014611,100000,0,457.700467,100551,120510,30629103,0,-1,2021-08-20.00:11:41
ssca2,1048577,157877986,1,2,1393.695132,100000,0,2450.536607,1598703,1662158,126216105,0,-1,2021-08-20.00:13:03
wiki-links,5710993,130160392,1,2,9944.326493,100000,0,1147.485543,187260,203153,56677947,0,-1,2021-08-20.00:15:59
wikitalk,2394385,5021410,1,2,795.632828,100000,0,574.903403,100703,105620,14158956,0,-1,2021-08-20.00:16:04
wiki_talk_en,2987536,24981163,1,2,1281.795255,100000,0,769.655614,99875,105701,21930860,0,-1,2021-08-20.00:16:24
ba-1m-8m,1000000,7999964,1,3,1087.774480,100000,0,315.918497,21961,166727,1854120,362220,-1,2021-08-20.00:16:31
baidu,2141301,17794839,1,3,1978.954327,100000,0,291.133670,99025,132560,10057543,812079,-1,2021-08-20.00:17:02
dbpedia,3966925,13820853,1,3,2000.840300,100000,0,154.058655,100740,127381,1747084,1124070,-1,2021-08-20.00:17:22
er-1m-8m,1000000,8000000,1,3,1400.754211,100000,0,107.552769,38659,65726,651364,418860,-1,2021-08-20.00:17:34
livej,4847571,68993773,1,3,5804.010194,100000,0,500.562091,113726,160597,11370227,783386,-1,2021-08-20.00:18:35
patent,6009555,16518948,1,3,3991.549492,100000,0,274.657608,107611,184108,2479435,1015897,-1,2021-08-20.00:19:14
pokec,1632804,30622564,1,3,2396.626734,100000,0,286.886223,86190,148179,6113557,720155,-1,2021-08-20.00:19:46
rmat-1m-8m,999760,7810950,1,3,588.123601,100000,0,515.651090,100593,133836,30966768,635587,-1,2021-08-20.00:19:51
ssca2,1048577,157877986,1,3,2228.687356,100000,0,11207.589770,1586884,1680095,125872947,11935361,-1,2021-08-20.00:21:14
wiki-links,5710993,130160392,1,3,10993.362471,100000,0,5389.644074,186201,216548,55397826,782864,-1,2021-08-20.00:24:01
wikitalk,2394385,5021410,1,3,647.465695,100000,0,311.323563,99924,108826,13437569,1078889,-1,2021-08-20.00:24:05
wiki_talk_en,2987536,24981163,1,3,904.542078,100000,0,467.811874,99974,109668,21280128,934305,-1,2021-08-20.00:24:13
ba-1m-8m,1000000,7999964,1,2,1021.981920,0,100000,331.055678,22053,0,154684,0,-1,2021-08-20.00:24:30
baidu,2141301,17794839,1,2,1739.591403,0,100000,445.848429,98672,0,6073127,0,-1,2021-08-20.00:25:04
dbpedia,3966925,13820853,1,2,2188.548142,0,100000,1213.342925,101255,0,1079787,0,-1,2021-08-20.00:25:28
er-1m-8m,1000000,8000000,1,2,1041.222303,0,100000,474.017023,39722,0,437235,0,-1,2021-08-20.00:25:50
livej,4847571,68993773,1,2,5197.989022,0,100000,859.183188,111017,0,8190671,0,-1,2021-08-20.00:26:59
patent,6009555,16518948,1,2,3737.536749,0,100000,450.989645,105534,0,1471622,0,-1,2021-08-20.00:27:47
pokec,1632804,30622564,1,2,1930.128969,0,100000,417.346829,86848,0,3491561,0,-1,2021-08-20.00:28:22
rmat-1m-8m,999760,7810950,1,2,615.315322,0,100000,455.466266,100706,0,22923075,0,-1,2021-08-20.00:28:28
ssca2,1048577,157877986,1,2,1274.024010,0,100000,2012.891921,1593348,0,120558277,0,-1,2021-08-20.00:29:49
wiki-links,5710993,130160392,1,2,9107.482368,0,100000,1227.382471,185419,0,47847639,0,-1,2021-08-20.00:32:42
wikitalk,2394385,5021410,1,2,764.862025,0,100000,85231.042969,100614,0,11091816,0,-1,2021-08-20.00:34:12
wiki_talk_en,2987536,24981163,1,2,1320.382673,0,100000,1755.349787,101141,0,21177306,0,-1,2021-08-20.00:34:24
ba-1m-8m,1000000,7999964,1,3,1063.532865,0,100000,47.908708,22218,0,311802,22218,-1,2021-08-20.00:34:31
baidu,2141301,17794839,1,3,2046.032196,0,100000,396.602172,103371,0,21116096,103371,-1,2021-08-20.00:35:02
dbpedia,3966925,13820853,1,3,2004.709936,0,100000,861.977911,100560,0,1982364,100560,-1,2021-08-20.00:35:23
er-1m-8m,1000000,8000000,1,3,1462.650233,0,100000,53.877972,39678,0,872024,39678,-1,2021-08-20.00:35:34
livej,4847571,68993773,1,3,5790.688715,0,100000,557.796208,111914,0,16754550,111914,-1,2021-08-20.00:36:36
patent,6009555,16518948,1,3,3948.001082,0,100000,101.131336,104364,0,2852562,104364,-1,2021-08-20.00:37:15
pokec,1632804,30622564,1,3,2717.798288,0,100000,148.630184,86626,0,6890262,86626,-1,2021-08-20.00:37:46
rmat-1m-8m,999760,7810950,1,3,601.350278,0,100000,468.634042,100525,0,45518790,100525,-1,2021-08-20.00:37:51
ssca2,1048577,157877986,1,3,2217.719439,0,100000,1228.253740,1593804,0,241543342,1593804,-1,2021-08-20.00:39:05
wiki-links,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-08-20.01:09:05
wikitalk,2394385,5021410,1,3,647.254100,0,100000,72320.576421,100639,0,22278536,100639,-1,2021-08-20.01:10:21
wiki_talk_en,2987536,24981163,1,3,907.753510,0,100000,897.197574,101008,0,42328288,101008,-1,2021-08-20.01:10:30
ba-1m-8m,1000000,7999964,1,2,1059.103335,100000,0,1474.658363,22028,111189,1840947,0,-1,2021-08-20.01:10:48
baidu,2141301,17794839,1,2,1739.351728,100000,0,447.089267,98433,119103,9948356,0,-1,2021-08-20.01:11:22
dbpedia,3966925,13820853,1,2,2160.700326,100000,0,544.598520,101411,118133,2054390,0,-1,2021-08-20.01:11:46
er-1m-8m,1000000,8000000,1,2,1087.454243,100000,0,375.542798,39092,54708,657623,0,-1,2021-08-20.01:12:09
livej,4847571,68993773,1,2,5134.367470,100000,0,961.580831,113055,140732,11127265,0,-1,2021-08-20.01:13:18
patent,6009555,16518948,1,2,3674.831287,100000,0,822.715167,107171,157445,2402680,0,-1,2021-08-20.01:14:06
pokec,1632804,30622564,1,2,1886.667812,100000,0,601.557062,85972,126056,6044165,0,-1,2021-08-20.01:14:41
rmat-1m-8m,999760,7810950,1,2,630.372651,100000,0,439.144489,99353,119417,28323712,0,-1,2021-08-20.01:14:47
ssca2,1048577,157877986,1,2,1398.920049,100000,0,2427.743073,1590045,1650574,125339624,0,-1,2021-08-20.01:16:09
wiki-links,5710993,130160392,1,2,9519.274151,100000,0,1102.966032,184110,200411,52577554,0,-1,2021-08-20.01:19:02
wikitalk,2394385,5021410,1,2,756.228442,100000,0,689.885940,100638,106008,14665494,0,-1,2021-08-20.01:19:07
wiki_talk_en,2987536,24981163,1,2,1327.807210,100000,0,786.277718,101097,106839,25382882,0,-1,2021-08-20.01:19:27
ba-1m-8m,1000000,7999964,1,3,980.944166,100000,0,313.248997,22215,166335,1860106,369970,-1,2021-08-20.01:19:33
baidu,2141301,17794839,1,3,2051.188052,100000,0,286.943095,98359,132568,10132317,808311,-1,2021-08-20.01:20:06
dbpedia,3966925,13820853,1,3,1983.523711,100000,0,150.328272,101395,128132,1788167,1126935,-1,2021-08-20.01:20:25
er-1m-8m,1000000,8000000,1,3,1416.526756,100000,0,113.191726,39836,67150,668708,439962,-1,2021-08-20.01:20:37
livej,4847571,68993773,1,3,5603.856822,100000,0,453.095593,111990,158686,10888239,773292,-1,2021-08-20.01:21:39
patent,6009555,16518948,1,3,3838.646123,100000,0,271.913847,106518,182929,2386956,1020749,-1,2021-08-20.01:22:17
pokec,1632804,30622564,1,3,2642.943045,100000,0,282.210438,86139,147391,6069189,717019,-1,2021-08-20.01:22:50
rmat-1m-8m,999760,7810950,1,3,543.797933,100000,0,521.066821,100611,134018,31104810,633481,-1,2021-08-20.01:22:55
ssca2,1048577,157877986,1,3,2185.163917,100000,0,11219.138801,1589565,1678411,125889656,11984619,-1,2021-08-20.01:24:19
wiki-links,5710993,130160392,1,3,10635.662775,100000,0,5645.846596,190282,220268,58962485,772983,-1,2021-08-20.01:27:04
wikitalk,2394385,5021410,1,3,659.697780,100000,0,345.725847,100666,109745,15080934,1065604,-1,2021-08-20.01:27:08
wiki_talk_en,2987536,24981163,1,3,921.059170,100000,0,470.745890,100027,109271,20602554,942995,-1,2021-08-20.01:27:17
ba-1m-8m,1000000,7999964,1,2,1127.918773,0,100000,333.261347,22052,0,154733,0,-1,2021-08-20.01:27:34
baidu,2141301,17794839,1,2,1685.785943,0,100000,456.490819,99012,0,6018328,0,-1,2021-08-20.01:28:07
dbpedia,3966925,13820853,1,2,2161.154267,0,100000,1156.862254,101341,0,984494,0,-1,2021-08-20.01:28:32
er-1m-8m,1000000,8000000,1,2,1135.361051,0,100000,473.718247,38617,0,423781,0,-1,2021-08-20.01:28:54
livej,4847571,68993773,1,2,5036.519739,0,100000,718.675307,112454,0,8635027,0,-1,2021-08-20.01:30:02
patent,6009555,16518948,1,2,3717.243852,0,100000,461.977332,105811,0,1486961,0,-1,2021-08-20.01:30:50
pokec,1632804,30622564,1,2,1961.907194,0,100000,415.712372,85931,0,3405265,0,-1,2021-08-20.01:31:26
rmat-1m-8m,999760,7810950,1,2,628.071829,0,100000,432.314385,99507,0,20639599,0,-1,2021-08-20.01:31:31
ssca2,1048577,157877986,1,2,1312.170418,0,100000,2057.828322,1590361,0,120383418,0,-1,2021-08-20.01:32:53
wiki-links,5710993,130160392,1,2,9201.054583,0,100000,1313.234682,192184,0,53214312,0,-1,2021-08-20.01:35:48
wikitalk,2394385,5021410,1,2,762.186376,0,100000,108091.279063,99902,0,9575447,0,-1,2021-08-20.01:37:40
wiki_talk_en,2987536,24981163,1,2,1299.634886,0,100000,1703.500882,101104,0,21099792,0,-1,2021-08-20.01:37:52
ba-1m-8m,1000000,7999964,1,3,1005.161311,0,100000,47.706314,21609,0,303112,21609,-1,2021-08-20.01:37:58
baidu,2141301,17794839,1,3,2005.342611,0,100000,297.607705,98722,0,12019320,98722,-1,2021-08-20.01:38:30
dbpedia,3966925,13820853,1,3,2029.598057,0,100000,835.187398,101595,0,2188472,101595,-1,2021-08-20.01:38:50
er-1m-8m,1000000,8000000,1,3,1349.729743,0,100000,53.336910,39168,0,861032,39168,-1,2021-08-20.01:39:02
livej,4847571,68993773,1,3,5693.850957,0,100000,220.431169,111684,0,16797866,111684,-1,2021-08-20.01:40:05
patent,6009555,16518948,1,3,4195.452459,0,100000,104.264275,107259,0,2997510,107259,-1,2021-08-20.01:40:43
pokec,1632804,30622564,1,3,2654.291850,0,100000,146.783012,85501,0,6756368,85501,-1,2021-08-20.01:41:15
rmat-1m-8m,999760,7810950,1,3,557.337018,0,100000,465.949672,100753,0,45543688,100753,-1,2021-08-20.01:41:20
ssca2,1048577,157877986,1,3,2225.164147,0,100000,1223.974514,1587418,0,240383060,1587418,-1,2021-08-20.01:42:33
wiki-links,5710993,130160392,1,3,10986.505658,0,100000,1115.889523,191499,0,104268600,191499,-1,2021-08-20.01:45:15
wikitalk,2394385,5021410,1,3,660.610410,0,100000,414.367892,100611,0,22119984,100611,-1,2021-08-20.01:45:19
wiki_talk_en,2987536,24981163,1,3,957.072730,0,100000,900.869856,101219,0,42563384,101219,-1,2021-08-20.01:45:28
ba-1m-8m,1000000,7999964,1,2,1031.910643,100000,0,1470.098231,22011,112134,1861729,0,-1,2021-08-20.01:45:47
baidu,2141301,17794839,1,2,1701.404474,100000,0,450.165636,99103,120051,10175656,0,-1,2021-08-20.01:46:20
dbpedia,3966925,13820853,1,2,2163.737174,100000,0,481.622425,101160,117900,1651290,0,-1,2021-08-20.01:46:44
er-1m-8m,1000000,8000000,1,2,1105.378267,100000,0,379.042347,39446,55329,666178,0,-1,2021-08-20.01:47:06
livej,4847571,68993773,1,2,5015.831454,100000,0,1134.460470,114501,142154,11411306,0,-1,2021-08-20.01:48:14
patent,6009555,16518948,1,2,3686.399647,100000,0,823.493245,107894,158804,2456102,0,-1,2021-08-20.01:49:03
pokec,1632804,30622564,1,2,2095.870857,100000,0,607.822794,85915,125351,5980017,0,-1,2021-08-20.01:49:39
rmat-1m-8m,999760,7810950,1,2,644.990320,100000,0,440.110151,99603,119508,28186149,0,-1,2021-08-20.01:49:45
ssca2,1048577,157877986,1,2,1338.121552,100000,0,2441.621375,1596264,1657432,125891862,0,-1,2021-08-20.01:51:08
wiki-links,5710993,130160392,1,2,9443.539828,100000,0,1287.490753,187462,204447,62386232,0,-1,2021-08-20.01:54:04
wikitalk,2394385,5021410,1,2,771.354042,100000,0,590.532224,100617,105734,14464036,0,-1,2021-08-20.01:54:09
wiki_talk_en,2987536,24981163,1,2,1076.441455,100000,0,488.913468,99918,105786,21444800,0,-1,2021-08-20.01:54:29
ba-1m-8m,1000000,7999964,1,3,1129.651842,100000,0,312.790877,21859,166555,1846021,355790,-1,2021-08-20.01:54:35
baidu,2141301,17794839,1,3,1819.121402,100000,0,278.007403,97854,131800,9605244,810825,-1,2021-08-20.01:55:08
dbpedia,3966925,13820853,1,3,1983.713945,100000,0,166.130327,100538,127677,2404765,1134243,-1,2021-08-20.01:55:27
er-1m-8m,1000000,8000000,1,3,1389.501497,100000,0,109.174696,38553,65766,651672,423853,-1,2021-08-20.01:55:39
livej,4847571,68993773,1,3,5440.664221,100000,0,469.135613,112157,158202,11221726,780756,-1,2021-08-20.01:56:39
patent,6009555,16518948,1,3,3940.499254,100000,0,272.922899,105623,181735,2422413,1003494,-1,2021-08-20.01:57:18
pokec,1632804,30622564,1,3,2267.370496,100000,0,279.888856,85988,147343,5968743,732509,-1,2021-08-20.01:57:48
rmat-1m-8m,999760,7810950,1,3,533.819308,100000,0,513.764878,100517,134642,31519976,633702,-1,2021-08-20.01:57:53
ssca2,1048577,157877986,1,3,2247.104620,100000,0,11307.767294,1592059,1682455,126037816,11964592,-1,2021-08-20.01:59:19
wiki-links,5710993,130160392,1,3,10778.336154,100000,0,5259.570447,186790,214712,56807288,768976,-1,2021-08-20.02:02:05
wikitalk,2394385,5021410,1,3,625.349548,100000,0,344.998780,100583,109471,14956513,1069003,-1,2021-08-20.02:02:09
wiki_talk_en,2987536,24981163,1,3,907.922574,100000,0,479.066416,100083,109916,21757046,956899,-1,2021-08-20.02:02:17
ba-1m-8m,1000000,7999964,1,2,1102.444880,0,100000,327.969158,22007,0,154280,0,-1,2021-08-20.02:02:34
baidu,2141301,17794839,1,2,1675.925810,0,100000,511.445496,102740,0,10283002,0,-1,2021-08-20.02:03:07
dbpedia,3966925,13820853,1,2,2186.791913,0,100000,1137.574511,101477,0,1045005,0,-1,2021-08-20.02:03:32
er-1m-8m,1000000,8000000,1,2,1166.169404,0,100000,473.699306,39119,0,430366,0,-1,2021-08-20.02:03:54
livej,4847571,68993773,1,2,5158.864591,0,100000,792.712132,113544,0,8682560,0,-1,2021-08-20.02:05:02
patent,6009555,16518948,1,2,3642.433949,0,100000,462.041644,106973,0,1520787,0,-1,2021-08-20.02:05:50
pokec,1632804,30622564,1,2,2103.360086,0,100000,414.047544,85604,0,3371488,0,-1,2021-08-20.02:06:27
rmat-1m-8m,999760,7810950,1,2,627.538957,0,100000,449.950183,100357,0,22605266,0,-1,2021-08-20.02:06:33
ssca2,1048577,157877986,1,2,1381.470237,0,100000,2060.046322,1592447,0,120557648,0,-1,2021-08-20.02:07:54
wiki-links,5710993,130160392,1,2,10710.388716,0,100000,1293.936478,187872,0,50719874,0,-1,2021-08-20.02:10:53
wikitalk,2394385,5021410,1,2,967.065195,0,100000,649.180853,99921,0,9323514,0,-1,2021-08-20.02:11:07
wiki_talk_en,2987536,24981163,1,2,1093.617072,0,100000,281887.160598,100208,0,17067111,0,-1,2021-08-20.02:15:58
ba-1m-8m,1000000,7999964,1,3,1053.771965,0,100000,1277.234642,22058,0,309554,22058,-1,2021-08-20.02:16:05
baidu,2141301,17794839,1,3,1823.891810,0,100000,293.717568,97995,0,11775808,97995,-1,2021-08-20.02:16:37
dbpedia,3966925,13820853,1,3,2024.710447,0,100000,832.150730,100655,0,1916014,100655,-1,2021-08-20.02:16:57
er-1m-8m,1000000,8000000,1,3,1436.429434,0,100000,53.305729,39002,0,855946,39002,-1,2021-08-20.02:17:08
livej,4847571,68993773,1,3,5641.509709,0,100000,70615.933965,112422,0,17203056,112422,-1,2021-08-20.02:19:21
patent,6009555,16518948,1,3,4001.159498,0,100000,104.836849,108066,0,3108564,108066,-1,2021-08-20.02:19:59
pokec,1632804,30622564,1,3,2392.556731,0,100000,147.435786,86023,0,6716366,86023,-1,2021-08-20.02:20:31
rmat-1m-8m,999760,7810950,1,3,585.408689,0,100000,430.419592,99592,0,40881086,99592,-1,2021-08-20.02:20:35
ssca2,1048577,157877986,1,3,2220.626193,0,100000,1230.527021,1597699,0,242259700,1597699,-1,2021-08-20.02:21:49
wiki-links,5710993,130160392,1,3,10929.237509,0,100000,2414.748801,190735,0,101490198,190735,-1,2021-08-20.02:24:31
wikitalk,2394385,5021410,1,3,627.191929,0,100000,71520.149565,100522,0,22296394,100522,-1,2021-08-20.02:25:46
wiki_talk_en,2987536,24981163,1,3,950.802799,0,100000,136396.299921,99953,0,33904752,99953,-1,2021-08-20.02:28:11
ba-1m-8m,1000000,7999964,1,2,959.781981,100000,0,1464.034024,22212,111317,1842684,0,-1,2021-08-20.02:28:30
baidu,2141301,17794839,1,2,1715.823889,100000,0,451.479656,98575,120068,10177387,0,-1,2021-08-20.02:29:03
dbpedia,3966925,13820853,1,2,2190.319143,100000,0,492.051559,101623,117796,1623799,0,-1,2021-08-20.02:29:27
er-1m-8m,1000000,8000000,1,2,1071.254519,100000,0,382.280629,39389,55332,665922,0,-1,2021-08-20.02:29:49
livej,4847571,68993773,1,2,5003.139698,100000,0,958.305558,113222,140582,11003745,0,-1,2021-08-20.02:30:57
patent,6009555,16518948,1,2,3718.374726,100000,0,832.430826,106177,156995,2420842,0,-1,2021-08-20.02:31:45
pokec,1632804,30622564,1,2,1966.621991,100000,0,603.164258,85749,125084,5935774,0,-1,2021-08-20.02:32:22
rmat-1m-8m,999760,7810950,1,2,616.564900,100000,0,467.596898,100694,120336,30603300,0,-1,2021-08-20.02:32:30
ssca2,1048577,157877986,1,2,1309.198091,100000,0,2445.571644,1591982,1651629,125503295,0,-1,2021-08-20.02:33:52
wiki-links,5710993,130160392,1,2,8969.805771,100000,0,1127.862912,187992,204304,54673985,0,-1,2021-08-20.02:36:43
wikitalk,2394385,5021410,1,2,777.041050,100000,0,595.900396,100495,105795,14555648,0,-1,2021-08-20.02:36:48
wiki_talk_en,2987536,24981163,1,2,1326.927590,100000,0,675.653869,99912,105506,20795550,0,-1,2021-08-20.02:37:08
ba-1m-8m,1000000,7999964,1,3,1066.822529,100000,0,314.054965,21814,166792,1860555,361567,-1,2021-08-20.02:37:15
baidu,2141301,17794839,1,3,2074.595689,100000,0,426.514765,103066,137570,14589488,824879,-1,2021-08-20.02:37:47
dbpedia,3966925,13820853,1,3,1988.804169,100000,0,150.328541,101201,127742,1763676,1129617,-1,2021-08-20.02:38:06
er-1m-8m,1000000,8000000,1,3,1356.725050,100000,0,111.117530,39524,66673,664022,432164,-1,2021-08-20.02:38:18
livej,4847571,68993773,1,3,5267.137996,100000,0,484.905488,112501,157971,10984054,778834,-1,2021-08-20.02:39:18
patent,6009555,16518948,1,3,4058.556769,100000,0,275.697893,107319,183073,2456192,1020740,-1,2021-08-20.02:39:57
pokec,1632804,30622564,1,3,2374.977696,100000,0,279.168850,85677,146770,5957774,720765,-1,2021-08-20.02:40:28
rmat-1m-8m,999760,7810950,1,3,551.086357,100000,0,446.212818,99526,133032,28473461,637783,-1,2021-08-20.02:40:33
ssca2,1048577,157877986,1,3,2222.935016,100000,0,11164.648125,1589315,1679849,126110671,11990440,-1,2021-08-20.02:41:57
wiki-links,5710993,130160392,1,3,11566.134446,100000,0,6743.809056,185563,217629,57787900,764866,-1,2021-08-20.02:44:45
wikitalk,2394385,5021410,1,3,646.707518,100000,0,338.247228,100667,109368,14494492,1089316,-1,2021-08-20.02:44:49
wiki_talk_en,2987536,24981163,1,3,908.774363,100000,0,463.773803,100082,109387,21323687,948569,-1,2021-08-20.02:44:58
ba-1m-8m,1000000,7999964,1,2,1057.144901,0,100000,331.440977,22250,0,156053,0,-1,2021-08-20.02:45:14
baidu,2141301,17794839,1,2,1704.034523,0,100000,445.002441,98419,0,5935392,0,-1,2021-08-20.02:45:48
dbpedia,3966925,13820853,1,2,2169.094845,0,100000,1188.251611,101408,0,1031050,0,-1,2021-08-20.02:46:13
er-1m-8m,1000000,8000000,1,2,1076.997438,0,100000,480.607851,39614,0,435152,0,-1,2021-08-20.02:46:35
livej,4847571,68993773,1,2,5146.023293,0,100000,637.830499,111963,0,8272849,0,-1,2021-08-20.02:47:43
patent,6009555,16518948,1,2,3842.819607,0,100000,462.601107,107905,0,1536746,0,-1,2021-08-20.02:48:31
