model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,relabel,tag,subtag,assert,Insert,Delete,date
dbpedia,3966925,13820853,64,4,1973.903579,100000,0,219.022877,98695,125267,1359468,15,19,16613,-1,-1,-1,2022-09-24.16:40:09
dbpedia,3966925,13820853,64,4,1949.213955,0,100000,592.906819,100759,0,906557,0,0,0,-1,-1,-1,2022-09-24.16:40:29
dbpedia,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,866.72,393.589,2022-09-24.16:41:00
er-1m-8m,1000000,8000000,64,4,825.833517,100000,0,54.484946,37806,64087,497799,0,0,15245,-1,-1,-1,2022-09-24.16:41:12
er-1m-8m,1000000,8000000,64,4,809.124856,0,100000,26.287763,30548,0,225370,0,0,0,-1,-1,-1,2022-09-24.16:41:23
er-1m-8m,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2163.21,205.965,2022-09-24.16:41:40
livej,4847571,68993773,64,4,4894.606740,100000,0,315.445383,113785,158765,4952693,4,4,27546,-1,-1,-1,2022-09-24.16:42:45
livej,4847571,68993773,64,4,4870.062093,0,100000,99.804600,97425,0,2598623,0,0,0,-1,-1,-1,2022-09-24.16:43:47
livej,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,479.527,478.042,2022-09-24.16:45:24
patent,6009555,16518948,64,4,3651.096274,100000,0,243.682514,104946,176637,1489630,25,27,51023,-1,-1,-1,2022-09-24.16:46:09
patent,6009555,16518948,64,4,3618.029583,0,100000,54.867787,96404,0,725161,0,0,0,-1,-1,-1,2022-09-24.16:46:51
patent,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1256.4,303.022,2022-09-24.16:47:36
pokec,1632804,30622564,64,4,1605.254742,100000,0,148.009219,84396,143978,2830492,25,28,39407,-1,-1,-1,2022-09-24.16:48:08
pokec,1632804,30622564,64,4,1600.558395,0,100000,52.948135,72203,0,1177989,0,0,0,-1,-1,-1,2022-09-24.16:48:36
pokec,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1870.96,412.699,2022-09-24.16:49:24
rmat-1m-8m,999760,7810950,64,4,436.109926,100000,0,381.486840,100134,133585,14578245,2,2,20498,-1,-1,-1,2022-09-24.16:49:28
rmat-1m-8m,999760,7810950,64,4,436.728712,0,100000,187.287444,93723,0,12578160,0,0,0,-1,-1,-1,2022-09-24.16:49:32
rmat-1m-8m,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2795.94,1095.93,2022-09-24.16:49:46
roadNetCA,1971281,5533214,64,4,831.196058,100000,0,92.715853,47075,248878,494318,113,118,145808,-1,-1,-1,2022-09-24.16:49:51
roadNetCA,1971281,5533214,64,4,819.894571,0,100000,44.251777,59924,0,95726,0,0,0,-1,-1,-1,2022-09-24.16:49:55
roadNetCA,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,383.944,122.02,2022-09-24.16:50:01
wiki-links,5710993,130160392,64,4,8860.306638,100000,0,1303.209704,187427,216555,29512526,54,59,18085,-1,-1,-1,2022-09-24.16:52:45
wiki-links,5710993,130160392,64,4,9067.553256,0,100000,542.251226,162678,0,24918954,0,0,0,-1,-1,-1,2022-09-24.16:55:21
wiki-links,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,681.407,916.317,2022-09-24.16:59:48
wikitalk,2394385,5021410,64,4,382.231642,100000,0,505.899894,100216,108560,11279114,0,0,5234,-1,-1,-1,2022-09-24.16:59:52
wikitalk,2394385,5021410,64,4,382.436700,0,100000,167.401107,98473,0,10029520,0,0,0,-1,-1,-1,2022-09-24.16:59:55
wikitalk,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,812.044,426.235,2022-09-24.17:00:04
wiki_talk_en,2987536,24981163,64,4,698.242311,100000,0,886.447245,100880,110345,20636459,4,4,5893,-1,-1,-1,2022-09-24.17:00:12
wiki_talk_en,2987536,24981163,64,4,685.241904,0,100000,335.224200,99648,0,18898536,0,0,0,-1,-1,-1,2022-09-24.17:00:19
wiki_talk_en,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2787.65,1032.66,2022-09-24.17:00:37
ba-1m-8m,1000000,7999964,0,4,549.687729,100000,0,411.689852,22035,166225,1855695,0,0,89354,-1,-1,-1,2022-09-24.17:00:43
ba-1m-8m,1000000,7999964,0,4,499.479203,0,100000,72.184342,22035,0,154493,0,0,0,-1,-1,-1,2022-09-24.17:00:46
ba-1m-8m,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20063.3,224.234,2022-09-24.17:01:21
baidu,2141301,17794839,0,4,1518.969690,100000,0,534.648613,98204,131683,9720031,4,4,20732,-1,-1,-1,2022-09-24.17:01:52
baidu,2141301,17794839,0,4,1519.257761,0,100000,437.585152,98204,0,5854018,0,0,0,-1,-1,-1,2022-09-24.17:02:21
baidu,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1007.64,365.417,2022-09-24.17:02:54
dbpedia,3966925,13820853,0,4,1958.775751,100000,0,222.532772,100897,127788,1688737,15,15,16609,-1,-1,-1,2022-09-24.17:03:14
dbpedia,3966925,13820853,0,4,1944.927649,0,100000,943.305970,100897,0,907823,0,0,0,-1,-1,-1,2022-09-24.17:03:34
dbpedia,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1258.52,328.249,2022-09-24.17:04:04
er-1m-8m,1000000,8000000,0,4,799.068221,100000,0,116.644506,39067,65652,652680,0,0,15246,-1,-1,-1,2022-09-24.17:04:16
er-1m-8m,1000000,8000000,0,4,805.359314,0,100000,86.202994,39067,0,429513,0,0,0,-1,-1,-1,2022-09-24.17:04:27
er-1m-8m,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1996.34,197.709,2022-09-24.17:04:44
livej,4847571,68993773,0,4,4911.542657,100000,0,545.100958,114343,160115,11611733,6,6,27945,-1,-1,-1,2022-09-24.17:05:48
livej,4847571,68993773,0,4,4868.071806,0,100000,303.402405,114343,0,8810609,0,0,0,-1,-1,-1,2022-09-24.17:06:50
livej,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1947.81,389.134,2022-09-24.17:08:28
patent,6009555,16518948,0,4,3610.612610,100000,0,328.408247,105994,181783,2412847,26,28,50757,-1,-1,-1,2022-09-24.17:09:12
patent,6009555,16518948,0,4,3628.495214,0,100000,151.234207,105994,0,1491313,0,0,0,-1,-1,-1,2022-09-24.17:09:53
patent,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3588.54,295.204,2022-09-24.17:10:41
pokec,1632804,30622564,0,4,1623.362991,100000,0,439.983525,85001,146159,5823693,31,33,40189,-1,-1,-1,2022-09-24.17:11:12
pokec,1632804,30622564,0,4,1616.210020,0,100000,203.694353,85001,0,3240928,0,0,0,-1,-1,-1,2022-09-24.17:11:41
pokec,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2589.94,322.604,2022-09-24.17:12:29
rmat-1m-8m,999760,7810950,0,4,435.034656,100000,0,717.005518,100572,133889,31016617,10,10,20284,-1,-1,-1,2022-09-24.17:12:33
rmat-1m-8m,999760,7810950,0,4,436.435518,0,100000,679.801576,100572,0,22740887,0,0,0,-1,-1,-1,2022-09-24.17:12:37
rmat-1m-8m,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2006.69,755.583,2022-09-24.17:12:50
roadNetCA,1971281,5533214,0,4,819.809555,100000,0,177.642352,61534,256362,629634,121,136,146075,-1,-1,-1,2022-09-24.17:12:54
roadNetCA,1971281,5533214,0,4,815.085728,0,100000,48.912513,61534,0,96576,0,0,0,-1,-1,-1,2022-09-24.17:12:58
roadNetCA,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,365.896,118.498,2022-09-24.17:13:04
wiki-links,5710993,130160392,0,4,8882.466771,100000,0,2309.217828,187714,217566,63776843,58,63,18535,-1,-1,-1,2022-09-24.17:15:48
wiki-links,5710993,130160392,0,4,8880.683984,0,100000,1915.481272,187714,0,56223559,0,0,0,-1,-1,-1,2022-09-24.17:18:24
wiki-links,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3077.15,1063.03,2022-09-24.17:22:54
wikitalk,2394385,5021410,0,4,385.960802,100000,0,638.400562,100643,109450,14645967,3,3,5363,-1,-1,-1,2022-09-24.17:22:58
wikitalk,2394385,5021410,0,4,380.856829,0,100000,740.281142,100643,0,11054790,0,0,0,-1,-1,-1,2022-09-24.17:23:01
wikitalk,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,850.434,352.547,2022-09-24.17:23:09
wiki_talk_en,2987536,24981163,0,4,679.254560,100000,0,1043.197395,101184,110831,25857504,1,1,5859,-1,-1,-1,2022-09-24.17:23:17
wiki_talk_en,2987536,24981163,0,4,674.876821,0,100000,1444.749456,101184,0,21311531,0,0,0,-1,-1,-1,2022-09-24.17:23:25
wiki_talk_en,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2486.62,878.488,2022-09-24.17:23:42
ba-1m-8m,1000000,7999964,1,4,522.734655,100000,0,403.488880,22035,166225,1855695,0,0,89354,-1,-1,-1,2022-09-24.17:23:48
ba-1m-8m,1000000,7999964,1,4,492.617779,0,100000,72.883611,22035,0,154493,0,0,0,-1,-1,-1,2022-09-24.17:23:52
ba-1m-8m,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19989,229.849,2022-09-24.17:24:26
baidu,2141301,17794839,1,4,1499.989973,100000,0,529.379550,98204,131683,9720031,4,4,20732,-1,-1,-1,2022-09-24.17:24:57
baidu,2141301,17794839,1,4,1483.796147,0,100000,435.613172,98204,0,5854018,0,0,0,-1,-1,-1,2022-09-24.17:25:27
baidu,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1014.25,367.062,2022-09-24.17:25:59
dbpedia,3966925,13820853,1,4,1931.668310,100000,0,219.726131,100897,127788,1688737,15,15,16609,-1,-1,-1,2022-09-24.17:26:19
dbpedia,3966925,13820853,1,4,1920.880140,0,100000,944.011488,100897,0,907823,0,0,0,-1,-1,-1,2022-09-24.17:26:39
dbpedia,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1245.12,326.858,2022-09-24.17:27:09
er-1m-8m,1000000,8000000,1,4,786.800636,100000,0,117.174480,39067,65652,652680,0,0,15246,-1,-1,-1,2022-09-24.17:27:21
er-1m-8m,1000000,8000000,1,4,785.804224,0,100000,87.196060,39067,0,429513,0,0,0,-1,-1,-1,2022-09-24.17:27:31
er-1m-8m,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1950.06,192.607,2022-09-24.17:27:48
livej,4847571,68993773,1,4,4882.075731,100000,0,540.497428,114343,160115,11611733,6,6,27945,-1,-1,-1,2022-09-24.17:28:52
livej,4847571,68993773,1,4,4867.012381,0,100000,303.121633,114343,0,8810609,0,0,0,-1,-1,-1,2022-09-24.17:29:53
livej,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1945.14,385.412,2022-09-24.17:31:31
patent,6009555,16518948,1,4,3615.606578,100000,0,327.804828,105994,181783,2412847,26,28,50757,-1,-1,-1,2022-09-24.17:32:15
patent,6009555,16518948,1,4,3636.505541,0,100000,151.808962,105994,0,1491313,0,0,0,-1,-1,-1,2022-09-24.17:32:56
patent,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3555.42,292.856,2022-09-24.17:33:43
pokec,1632804,30622564,1,4,1611.320083,100000,0,432.482574,85001,146159,5823693,31,33,40189,-1,-1,-1,2022-09-24.17:34:15
pokec,1632804,30622564,1,4,1611.727740,0,100000,203.312129,85001,0,3240928,0,0,0,-1,-1,-1,2022-09-24.17:34:43
pokec,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2633.42,325.197,2022-09-24.17:35:31
rmat-1m-8m,999760,7810950,1,4,435.296572,100000,0,716.954786,100572,133889,31016617,10,10,20284,-1,-1,-1,2022-09-24.17:35:36
rmat-1m-8m,999760,7810950,1,4,436.184739,0,100000,679.474520,100572,0,22740887,0,0,0,-1,-1,-1,2022-09-24.17:35:40
rmat-1m-8m,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1962.11,739.125,2022-09-24.17:35:52
roadNetCA,1971281,5533214,1,4,818.544965,100000,0,176.768907,61534,256362,629634,121,136,146075,-1,-1,-1,2022-09-24.17:35:56
roadNetCA,1971281,5533214,1,4,818.924812,0,100000,49.892846,61534,0,96576,0,0,0,-1,-1,-1,2022-09-24.17:36:00
roadNetCA,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,371.003,118.27,2022-09-24.17:36:07
wiki-links,5710993,130160392,1,4,8846.519097,100000,0,2291.438215,187714,217566,63776843,58,63,18535,-1,-1,-1,2022-09-24.17:38:50
wiki-links,5710993,130160392,1,4,8873.143119,0,100000,1901.413249,187714,0,56223559,0,0,0,-1,-1,-1,2022-09-24.17:41:25
wiki-links,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3067.64,1054.4,2022-09-24.17:45:55
wikitalk,2394385,5021410,1,4,384.672386,100000,0,635.038488,100643,109450,14645967,3,3,5363,-1,-1,-1,2022-09-24.17:45:59
wikitalk,2394385,5021410,1,4,381.317802,0,100000,743.387773,100643,0,11054790,0,0,0,-1,-1,-1,2022-09-24.17:46:02
wikitalk,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,859.231,357.526,2022-09-24.17:46:11
wiki_talk_en,2987536,24981163,1,4,677.954091,100000,0,1044.817162,101184,110831,25857504,1,1,5859,-1,-1,-1,2022-09-24.17:46:19
wiki_talk_en,2987536,24981163,1,4,681.308429,0,100000,1441.824857,101184,0,21311531,0,0,0,-1,-1,-1,2022-09-24.17:46:27
wiki_talk_en,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2266.14,807.866,2022-09-24.17:46:43
ba-1m-8m,1000000,7999964,2,4,518.883471,100000,0,214.583393,22034,165981,1838623,0,0,89334,-1,-1,-1,2022-09-24.17:46:49
ba-1m-8m,1000000,7999964,2,4,491.984364,0,100000,40.694876,21998,0,153245,0,0,0,-1,-1,-1,2022-09-24.17:46:53
ba-1m-8m,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20263.1,244.577,2022-09-24.17:47:27
baidu,2141301,17794839,2,4,1500.563985,100000,0,292.897967,98089,131572,9508431,4,4,20764,-1,-1,-1,2022-09-24.17:47:58
baidu,2141301,17794839,2,4,1492.774400,0,100000,235.667073,98129,0,5751902,0,0,0,-1,-1,-1,2022-09-24.17:48:27
baidu,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,846.64,333.285,2022-09-24.17:48:59
dbpedia,3966925,13820853,2,4,1934.239643,100000,0,139.798190,100639,127426,1665247,15,15,16580,-1,-1,-1,2022-09-24.17:49:19
dbpedia,3966925,13820853,2,4,1920.410377,0,100000,599.954073,100871,0,905188,0,0,0,-1,-1,-1,2022-09-24.17:49:39
dbpedia,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,948.319,296.561,2022-09-24.17:50:09
er-1m-8m,1000000,8000000,2,4,784.984098,100000,0,69.030552,38988,65480,645027,0,0,15238,-1,-1,-1,2022-09-24.17:50:21
er-1m-8m,1000000,8000000,2,4,793.112720,0,100000,46.448238,38987,0,424614,0,0,0,-1,-1,-1,2022-09-24.17:50:31
er-1m-8m,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2066.05,198.993,2022-09-24.17:50:48
livej,4847571,68993773,2,4,4898.193108,100000,0,297.489396,114241,160002,11300581,6,6,27986,-1,-1,-1,2022-09-24.17:51:52
livej,4847571,68993773,2,4,4864.145082,0,100000,162.321938,114177,0,8592337,0,0,0,-1,-1,-1,2022-09-24.17:52:53
livej,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1200.48,294.584,2022-09-24.17:54:30
patent,6009555,16518948,2,4,3603.658887,100000,0,177.102742,105810,181477,2384064,25,27,50761,-1,-1,-1,2022-09-24.17:55:14
patent,6009555,16518948,2,4,3632.171192,0,100000,86.215341,105629,0,1466116,0,0,0,-1,-1,-1,2022-09-24.17:55:55
patent,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2076.4,227.114,2022-09-24.17:56:41
pokec,1632804,30622564,2,4,1607.033918,100000,0,232.081596,84927,145996,5725054,30,32,40174,-1,-1,-1,2022-09-24.17:57:12
pokec,1632804,30622564,2,4,1600.055341,0,100000,112.431046,84811,0,3178450,0,0,0,-1,-1,-1,2022-09-24.17:57:41
pokec,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2130.68,256.511,2022-09-24.17:58:28
rmat-1m-8m,999760,7810950,2,4,432.351498,100000,0,448.857919,100484,133863,30235421,9,9,20384,-1,-1,-1,2022-09-24.17:58:32
rmat-1m-8m,999760,7810950,2,4,437.025716,0,100000,369.837501,100463,0,22370078,0,0,0,-1,-1,-1,2022-09-24.17:58:36
rmat-1m-8m,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2437.76,882.904,2022-09-24.17:58:49
roadNetCA,1971281,5533214,2,4,806.339064,100000,0,102.693973,61006,255400,624339,121,135,146111,-1,-1,-1,2022-09-24.17:58:53
roadNetCA,1971281,5533214,2,4,811.812176,0,100000,28.449575,61260,0,96221,0,0,0,-1,-1,-1,2022-09-24.17:58:57
roadNetCA,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,390.422,115.922,2022-09-24.17:59:03
wiki-links,5710993,130160392,2,4,8865.317612,100000,0,1471.951572,187663,217254,60952998,55,60,18282,-1,-1,-1,2022-09-24.18:01:45
wiki-links,5710993,130160392,2,4,8873.458503,0,100000,1085.789410,187620,0,54681990,0,0,0,-1,-1,-1,2022-09-24.18:04:19
wiki-links,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1812.62,752.286,2022-09-24.18:08:46
wikitalk,2394385,5021410,2,4,387.416630,100000,0,450.792628,100471,109313,14492326,4,4,5411,-1,-1,-1,2022-09-24.18:08:50
wikitalk,2394385,5021410,2,4,378.058091,0,100000,406.211869,100575,0,10986661,0,0,0,-1,-1,-1,2022-09-24.18:08:53
wikitalk,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,960.558,375.377,2022-09-24.18:09:01
wiki_talk_en,2987536,24981163,2,4,676.028259,100000,0,796.707015,101023,110667,25418085,1,1,5858,-1,-1,-1,2022-09-24.18:09:09
wiki_talk_en,2987536,24981163,2,4,680.099110,0,100000,816.150210,101154,0,21237612,0,0,0,-1,-1,-1,2022-09-24.18:09:16
wiki_talk_en,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2506.97,963.728,2022-09-24.18:09:33
ba-1m-8m,1000000,7999964,4,4,523.301573,100000,0,123.519295,21932,165632,1806962,0,0,89331,-1,-1,-1,2022-09-24.18:09:39
ba-1m-8m,1000000,7999964,4,4,496.152547,0,100000,23.026069,21968,0,150997,0,0,0,-1,-1,-1,2022-09-24.18:09:42
ba-1m-8m,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20667.7,255.185,2022-09-24.18:10:18
baidu,2141301,17794839,4,4,1493.493000,100000,0,172.383219,97919,131367,8973267,7,8,20791,-1,-1,-1,2022-09-24.18:10:48
baidu,2141301,17794839,4,4,1485.691572,0,100000,133.273195,97887,0,5377891,0,0,0,-1,-1,-1,2022-09-24.18:11:17
baidu,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,773.075,330.596,2022-09-24.18:11:50
dbpedia,3966925,13820853,4,4,1942.691450,100000,0,99.016733,100240,126990,1602525,15,15,16608,-1,-1,-1,2022-09-24.18:12:09
dbpedia,3966925,13820853,4,4,1913.501492,0,100000,531.213883,100860,0,906095,0,0,0,-1,-1,-1,2022-09-24.18:12:29
dbpedia,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,798.513,305.362,2022-09-24.18:12:59
er-1m-8m,1000000,8000000,4,4,793.567625,100000,0,39.530938,38831,65228,629997,0,0,15241,-1,-1,-1,2022-09-24.18:13:11
er-1m-8m,1000000,8000000,4,4,796.100978,0,100000,27.157954,38619,0,414459,0,0,0,-1,-1,-1,2022-09-24.18:13:21
er-1m-8m,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2073.88,193.891,2022-09-24.18:13:38
livej,4847571,68993773,4,4,4902.107894,100000,0,173.240555,114112,159838,10564941,6,6,27982,-1,-1,-1,2022-09-24.18:14:42
livej,4847571,68993773,4,4,4856.695482,0,100000,96.876477,113411,0,7729037,0,0,0,-1,-1,-1,2022-09-24.18:15:43
livej,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,778.547,257.936,2022-09-24.18:17:19
patent,6009555,16518948,4,4,3608.266790,100000,0,108.349418,105313,181198,2312150,27,29,51001,-1,-1,-1,2022-09-24.18:18:03
patent,6009555,16518948,4,4,3620.118274,0,100000,52.400786,103659,0,1382375,0,0,0,-1,-1,-1,2022-09-24.18:18:44
patent,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1367.02,202.897,2022-09-24.18:19:29
pokec,1632804,30622564,4,4,1596.239382,100000,0,133.485924,84716,145669,5452459,31,33,40123,-1,-1,-1,2022-09-24.18:20:00
pokec,1632804,30622564,4,4,1623.697521,0,100000,60.994968,84362,0,3041607,0,0,0,-1,-1,-1,2022-09-24.18:20:29
pokec,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1957.72,251.471,2022-09-24.18:21:16
rmat-1m-8m,999760,7810950,4,4,433.278681,100000,0,316.017163,100403,133722,28252312,4,4,20367,-1,-1,-1,2022-09-24.18:21:20
rmat-1m-8m,999760,7810950,4,4,436.936389,0,100000,216.164482,100315,0,21439506,0,0,0,-1,-1,-1,2022-09-24.18:21:24
rmat-1m-8m,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2729.45,930.379,2022-09-24.18:21:37
roadNetCA,1971281,5533214,4,4,808.069785,100000,0,66.669907,59243,254676,616314,123,136,146138,-1,-1,-1,2022-09-24.18:21:41
roadNetCA,1971281,5533214,4,4,810.157931,0,100000,17.733598,60497,0,95280,0,0,0,-1,-1,-1,2022-09-24.18:21:45
roadNetCA,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,406.906,121.078,2022-09-24.18:21:52
wiki-links,5710993,130160392,4,4,8876.726159,100000,0,1102.804477,187613,217881,56979578,63,68,18972,-1,-1,-1,2022-09-24.18:24:33
wiki-links,5710993,130160392,4,4,8851.812468,0,100000,676.102505,187269,0,51769774,0,0,0,-1,-1,-1,2022-09-24.18:27:07
wiki-links,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1137.96,580.811,2022-09-24.18:31:34
wikitalk,2394385,5021410,4,4,384.880599,100000,0,353.815407,100275,109131,14070789,4,4,5443,-1,-1,-1,2022-09-24.18:31:37
wikitalk,2394385,5021410,4,4,380.908353,0,100000,250.259581,100476,0,10835911,0,0,0,-1,-1,-1,2022-09-24.18:31:40
wikitalk,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,822.284,368.58,2022-09-24.18:31:49
wiki_talk_en,2987536,24981163,4,4,684.598273,100000,0,677.587914,100819,110379,24587137,0,0,5804,-1,-1,-1,2022-09-24.18:31:56
wiki_talk_en,2987536,24981163,4,4,677.794948,0,100000,498.111653,101097,0,21037044,0,0,0,-1,-1,-1,2022-09-24.18:32:03
wiki_talk_en,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2777.68,968.345,2022-09-24.18:32:21
ba-1m-8m,1000000,7999964,8,4,523.111249,100000,0,88.873378,21755,165179,1693771,0,0,89326,-1,-1,-1,2022-09-24.18:32:26
ba-1m-8m,1000000,7999964,8,4,493.169644,0,100000,19.369636,21748,0,145350,0,0,0,-1,-1,-1,2022-09-24.18:32:30
ba-1m-8m,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21023.9,255.33,2022-09-24.18:33:06
baidu,2141301,17794839,8,4,1503.620071,100000,0,145.515289,97703,130989,7786141,8,9,20753,-1,-1,-1,2022-09-24.18:33:36
baidu,2141301,17794839,8,4,1486.173636,0,100000,97.069627,94973,0,4610367,0,0,0,-1,-1,-1,2022-09-24.18:34:06
baidu,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,850.745,413.411,2022-09-24.18:34:38
dbpedia,3966925,13820853,8,4,1940.936594,100000,0,90.755959,99392,126343,1510151,13,13,16588,-1,-1,-1,2022-09-24.18:34:58
dbpedia,3966925,13820853,8,4,1920.782294,0,100000,537.463013,100824,0,906642,0,0,0,-1,-1,-1,2022-09-24.18:35:17
dbpedia,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,813.416,362.636,2022-09-24.18:35:47
er-1m-8m,1000000,8000000,8,4,796.545789,100000,0,33.341423,38502,64995,588689,0,0,15223,-1,-1,-1,2022-09-24.18:36:00
er-1m-8m,1000000,8000000,8,4,801.921975,0,100000,19.416572,35195,0,381423,0,0,0,-1,-1,-1,2022-09-24.18:36:10
er-1m-8m,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2133.05,194.782,2022-09-24.18:36:27
livej,4847571,68993773,8,4,4897.332594,100000,0,152.749483,113777,159501,8642857,5,5,28074,-1,-1,-1,2022-09-24.18:37:31
livej,4847571,68993773,8,4,4864.495491,0,100000,73.195716,108348,0,6314868,0,0,0,-1,-1,-1,2022-09-24.18:38:32
livej,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,595.888,320.223,2022-09-24.18:40:09
patent,6009555,16518948,8,4,3611.340485,100000,0,90.027334,104429,180625,2107463,28,30,51018,-1,-1,-1,2022-09-24.18:40:53
patent,6009555,16518948,8,4,3623.832180,0,100000,41.195469,96106,0,1217114,0,0,0,-1,-1,-1,2022-09-24.18:41:34
patent,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1212.68,304.66,2022-09-24.18:42:19
pokec,1632804,30622564,8,4,1599.158110,100000,0,97.268072,84348,145081,4822845,29,32,40031,-1,-1,-1,2022-09-24.18:42:50
pokec,1632804,30622564,8,4,1590.338203,0,100000,47.431833,77662,0,2541349,0,0,0,-1,-1,-1,2022-09-24.18:43:19
pokec,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1911.96,299.674,2022-09-24.18:44:06
