model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
wikitalk,2394385,5021410,1,3,455.274269,0,100000,307.310222,99802,0,9479181,99802,-1,2021-09-17.03:24:39
wiki_talk_en,2987536,24981163,1,3,664.963462,0,100000,645.208034,99996,0,16994710,99996,-1,2021-09-17.03:24:47
ba-1m-8m,1000000,7999964,1,2,638.328736,100000,0,1202.977010,22251,111075,1835834,0,-1,2021-09-17.03:25:03
baidu,2141301,17794839,1,2,1338.345233,100000,0,379.224233,98711,119227,9732105,0,-1,2021-09-17.03:25:30
dbpedia,3966925,13820853,1,2,1620.918781,100000,0,329.187340,100740,117628,1974666,0,-1,2021-09-17.03:25:49
er-1m-8m,1000000,8000000,1,2,1084.568271,100000,0,336.081281,39730,55024,660721,0,-1,2021-09-17.03:26:08
livej,4847571,68993773,1,2,4741.095698,100000,0,514.004250,115132,143532,11514999,0,-1,2021-09-17.03:27:05
patent,6009555,16518948,1,2,3348.953405,100000,0,664.077590,106176,155240,2359424,0,-1,2021-09-17.03:27:46
pokec,1632804,30622564,1,2,1771.245904,100000,0,519.005037,86377,125818,6004854,0,-1,2021-09-17.03:28:15
rmat-1m-8m,999760,7810950,1,2,417.328788,100000,0,363.349895,100589,120917,30883706,0,-1,2021-09-17.03:28:20
roadNetCA,1971281,5533214,1,2,597.951639,100000,0,454.642894,61232,202787,614048,0,-1,2021-09-17.03:28:26
ssca2,1048577,157877986,1,2,1237.767754,100000,0,2166.660622,1589272,1649432,125137471,0,-1,2021-09-17.03:29:30
wiki-links,5710993,130160392,1,2,9345.847481,100000,0,1054.057237,190093,208373,57136401,0,-1,2021-09-17.03:31:53
wikitalk,2394385,5021410,1,2,531.415222,100000,0,292.095474,100802,105737,13986447,0,-1,2021-09-17.03:31:57
wiki_talk_en,2987536,24981163,1,2,748.549893,100000,0,394.866314,99971,105570,20674844,0,-1,2021-09-17.03:32:05
ba-1m-8m,1000000,7999964,1,3,551.299236,100000,0,158.818926,-32889,166255,1837158,361402,-1,2021-09-17.03:32:11
baidu,2141301,17794839,1,3,1297.720982,100000,0,212.814174,85804,132181,10265387,809463,-1,2021-09-17.03:32:35
dbpedia,3966925,13820853,1,3,1551.824234,100000,0,128.361478,91210,127830,1752341,1121092,-1,2021-09-17.03:32:52
er-1m-8m,1000000,8000000,1,3,1034.626894,100000,0,85.027537,27353,66010,654738,431103,-1,2021-09-17.03:33:01
livej,4847571,68993773,1,3,4692.345031,100000,0,251.562949,97745,161298,11662958,794281,-1,2021-09-17.03:33:52
patent,6009555,16518948,1,3,3305.823115,100000,0,202.841931,82624,183717,2586965,1038182,-1,2021-09-17.03:34:25
pokec,1632804,30622564,1,3,1729.614272,100000,0,193.990619,64229,147389,6044406,714718,-1,2021-09-17.03:34:50
rmat-1m-8m,999760,7810950,1,3,387.593046,100000,0,286.092589,87666,134880,31617717,636547,-1,2021-09-17.03:34:55
roadNetCA,1971281,5533214,1,3,536.649015,100000,0,98.801649,12891,253992,621042,908392,-1,2021-09-17.03:34:58
ssca2,1048577,157877986,1,3,1164.222098,100000,0,2361.260937,1533434,1684881,126377750,11941153,-1,2021-09-17.03:35:55
wiki-links,5710993,130160392,1,3,9207.994204,100000,0,800.320965,177591,219342,58088163,767419,-1,2021-09-17.03:38:09
wikitalk,2394385,5021410,1,3,453.715703,100000,0,219.780879,96955,109250,14436047,1078811,-1,2021-09-17.03:38:12
wiki_talk_en,2987536,24981163,1,3,661.897590,100000,0,331.178041,97175,110877,25554602,933333,-1,2021-09-17.03:38:19
ba-1m-8m,1000000,7999964,1,2,635.407771,0,100000,254.193053,21852,0,306572,0,-1,2021-09-17.03:38:34
baidu,2141301,17794839,1,2,1347.947399,0,100000,428.664471,102941,0,20550214,0,-1,2021-09-17.03:39:01
dbpedia,3966925,13820853,1,2,1623.066177,0,100000,834.219580,101124,0,2224390,0,-1,2021-09-17.03:39:21
er-1m-8m,1000000,8000000,1,2,1096.401402,0,100000,379.105584,39508,0,869446,0,-1,2021-09-17.03:39:39
livej,4847571,68993773,1,2,4737.960840,0,100000,348.643797,110794,0,15695354,0,-1,2021-09-17.03:40:36
patent,6009555,16518948,1,2,3376.928074,0,100000,366.975558,106063,0,2933384,0,-1,2021-09-17.03:41:17
pokec,1632804,30622564,1,2,1801.651502,0,100000,345.037068,86857,0,6948708,0,-1,2021-09-17.03:41:46
rmat-1m-8m,999760,7810950,1,2,418.494066,0,100000,352.715162,99496,0,40991674,0,-1,2021-09-17.03:41:51
roadNetCA,1971281,5533214,1,2,610.100417,0,100000,181.940082,60953,0,190838,0,-1,2021-09-17.03:41:56
ssca2,1048577,157877986,1,2,1210.890366,0,100000,1773.078124,1588052,0,240255550,0,-1,2021-09-17.03:43:00
wiki-links,5710993,130160392,1,2,9329.325908,0,100000,1097.082168,183873,0,98368052,0,-1,2021-09-17.03:45:23
wikitalk,2394385,5021410,1,2,531.275088,0,100000,367.300172,99820,0,18467438,0,-1,2021-09-17.03:45:27
wiki_talk_en,2987536,24981163,1,2,752.704011,0,100000,750.183839,101259,0,42587694,0,-1,2021-09-17.03:45:35
ba-1m-8m,1000000,7999964,1,3,545.422939,0,100000,34.893727,22263,0,156182,22263,-1,2021-09-17.03:45:41
baidu,2141301,17794839,1,3,1301.889113,0,100000,241.356447,98706,0,6014876,98706,-1,2021-09-17.03:46:06
dbpedia,3966925,13820853,1,3,1549.148370,0,100000,559.461105,100619,0,1005655,100619,-1,2021-09-17.03:46:23
er-1m-8m,1000000,8000000,1,3,1047.170895,0,100000,39.316339,39473,0,434403,39473,-1,2021-09-17.03:46:32
livej,4847571,68993773,1,3,4710.667572,0,100000,184.823593,111112,0,7989690,111112,-1,2021-09-17.03:47:23
patent,6009555,16518948,1,3,3322.354901,0,100000,83.932759,106284,0,1459440,106284,-1,2021-09-17.03:47:56
pokec,1632804,30622564,1,3,1735.754799,0,100000,121.540620,86657,0,3531249,86657,-1,2021-09-17.03:48:21
rmat-1m-8m,999760,7810950,1,3,390.645296,0,100000,398.905614,100410,0,22678707,100410,-1,2021-09-17.03:48:25
roadNetCA,1971281,5533214,1,3,543.089437,0,100000,21.387325,60670,0,94680,60670,-1,2021-09-17.03:48:29
ssca2,1048577,157877986,1,3,1155.163789,0,100000,1066.141861,1590480,0,120319064,1590480,-1,2021-09-17.03:49:25
wiki-links,5710993,130160392,1,3,9175.645859,0,100000,988.821513,183528,0,47567552,183528,-1,2021-09-17.03:51:39
wikitalk,2394385,5021410,1,3,456.067382,0,100000,335.436350,100693,0,11106005,100693,-1,2021-09-17.03:51:42
wiki_talk_en,2987536,24981163,1,3,666.080513,0,100000,650.382988,100030,0,17350176,100030,-1,2021-09-17.03:51:50
ba-1m-8m,1000000,7999964,1,2,640.227254,100000,0,1225.221492,21970,111222,1854400,0,-1,2021-09-17.03:52:06
baidu,2141301,17794839,1,2,1344.023796,100000,0,380.998870,98727,119189,9697339,0,-1,2021-09-17.03:52:33
dbpedia,3966925,13820853,1,2,1623.158336,100000,0,321.203512,101083,117243,1802723,0,-1,2021-09-17.03:52:52
er-1m-8m,1000000,8000000,1,2,1080.233444,100000,0,342.395055,39281,54699,658418,0,-1,2021-09-17.03:53:11
livej,4847571,68993773,1,2,4738.644355,100000,0,503.397497,111281,138963,10870127,0,-1,2021-09-17.03:54:08
patent,6009555,16518948,1,2,3357.439031,100000,0,671.765025,106201,157153,2406477,0,-1,2021-09-17.03:54:49
pokec,1632804,30622564,1,2,1774.944490,100000,0,525.362674,86621,126727,6066319,0,-1,2021-09-17.03:55:18
rmat-1m-8m,999760,7810950,1,2,416.961724,100000,0,355.203147,100538,121082,31117967,0,-1,2021-09-17.03:55:23
roadNetCA,1971281,5533214,1,2,600.589341,100000,0,460.437459,61953,206089,626232,0,-1,2021-09-17.03:55:29
ssca2,1048577,157877986,1,2,1225.679171,100000,0,2171.410932,1589817,1649108,125321650,0,-1,2021-09-17.03:56:32
wiki-links,5710993,130160392,1,2,9359.542625,100000,0,1033.907199,187914,204355,55811171,0,-1,2021-09-17.03:58:55
wikitalk,2394385,5021410,1,2,532.520276,100000,0,307.760570,100628,106035,15309053,0,-1,2021-09-17.03:58:59
wiki_talk_en,2987536,24981163,1,2,747.947584,100000,0,445.190569,101215,106866,24920850,0,-1,2021-09-17.03:59:08
ba-1m-8m,1000000,7999964,1,3,551.363954,100000,0,159.645833,-33451,167152,1860966,365213,-1,2021-09-17.03:59:13
baidu,2141301,17794839,1,3,1301.684946,100000,0,209.621773,85341,132403,9735010,820687,-1,2021-09-17.03:59:38
dbpedia,3966925,13820853,1,3,1549.209829,100000,0,128.916141,90832,127826,1699381,1123221,-1,2021-09-17.03:59:55
er-1m-8m,1000000,8000000,1,3,1041.967836,100000,0,84.779294,27652,66099,656970,432508,-1,2021-09-17.04:00:04
livej,4847571,68993773,1,3,4697.930630,100000,0,247.220031,95833,159735,11551765,769403,-1,2021-09-17.04:00:55
patent,6009555,16518948,1,3,3298.719109,100000,0,200.175864,82492,185734,2502996,1026559,-1,2021-09-17.04:01:28
pokec,1632804,30622564,1,3,1723.608467,100000,0,194.653600,64297,147005,5982482,721222,-1,2021-09-17.04:01:53
rmat-1m-8m,999760,7810950,1,3,389.019160,100000,0,277.604695,87284,133612,30723942,636276,-1,2021-09-17.04:01:57
roadNetCA,1971281,5533214,1,3,535.875483,100000,0,96.823103,13037,254838,624266,877856,-1,2021-09-17.04:02:01
ssca2,1048577,157877986,1,3,1172.195086,100000,0,2361.001761,1529606,1681421,126106939,11971918,-1,2021-09-17.04:02:58
wiki-links,5710993,130160392,1,3,9223.745613,100000,0,784.785880,174185,217531,56696245,769583,-1,2021-09-17.04:05:12
wikitalk,2394385,5021410,1,3,453.101149,100000,0,211.457704,97234,109166,14393040,1049048,-1,2021-09-17.04:05:15
wiki_talk_en,2987536,24981163,1,3,661.497905,100000,0,291.775928,96153,109611,21605740,930908,-1,2021-09-17.04:05:22
ba-1m-8m,1000000,7999964,1,2,634.502278,0,100000,254.466968,21932,0,307602,0,-1,2021-09-17.04:05:37
baidu,2141301,17794839,1,2,1353.185701,0,100000,380.492054,98544,0,12130678,0,-1,2021-09-17.04:06:04
dbpedia,3966925,13820853,1,2,1623.618150,0,100000,845.031472,101262,0,2033074,0,-1,2021-09-17.04:06:24
er-1m-8m,1000000,8000000,1,2,1094.454682,0,100000,389.661767,39307,0,863292,0,-1,2021-09-17.04:06:42
livej,4847571,68993773,1,2,4751.237000,0,100000,362.433035,113364,0,17102222,0,-1,2021-09-17.04:07:39
patent,6009555,16518948,1,2,3362.278019,0,100000,368.341777,106510,0,3042304,0,-1,2021-09-17.04:08:20
pokec,1632804,30622564,1,2,1786.236454,0,100000,341.645202,85180,0,6765986,0,-1,2021-09-17.04:08:48
rmat-1m-8m,999760,7810950,1,2,421.349020,0,100000,370.531234,100747,0,45762842,0,-1,2021-09-17.04:08:53
roadNetCA,1971281,5533214,1,2,608.099427,0,100000,184.663553,62092,0,197542,0,-1,2021-09-17.04:08:59
ssca2,1048577,157877986,1,2,1209.795724,0,100000,1772.396176,1588082,0,240622084,0,-1,2021-09-17.04:10:02
wiki-links,5710993,130160392,1,2,9366.794746,0,100000,1059.820176,183808,0,93496982,0,-1,2021-09-17.04:12:24
wikitalk,2394385,5021410,1,2,531.418471,0,100000,369.880898,100003,0,18832386,0,-1,2021-09-17.04:12:28
wiki_talk_en,2987536,24981163,1,2,754.423844,0,100000,697.703684,99906,0,34416942,0,-1,2021-09-17.04:12:37
ba-1m-8m,1000000,7999964,1,3,544.361538,0,100000,34.814176,22065,0,154723,22065,-1,2021-09-17.04:12:42
baidu,2141301,17794839,1,3,1301.143689,0,100000,241.454485,98824,0,6019009,98824,-1,2021-09-17.04:13:07
dbpedia,3966925,13820853,1,3,1547.973964,0,100000,561.121668,100762,0,1006711,100762,-1,2021-09-17.04:13:24
er-1m-8m,1000000,8000000,1,3,1047.587616,0,100000,39.434190,39496,0,434073,39496,-1,2021-09-17.04:13:33
livej,4847571,68993773,1,3,4730.322713,0,100000,193.725211,111684,0,8404895,111684,-1,2021-09-17.04:14:25
patent,6009555,16518948,1,3,3308.995483,0,100000,83.879445,106983,0,1476228,106983,-1,2021-09-17.04:14:58
pokec,1632804,30622564,1,3,1741.016564,0,100000,120.494335,86026,0,3465278,86026,-1,2021-09-17.04:15:22
rmat-1m-8m,999760,7810950,1,3,392.679420,0,100000,398.434750,100437,0,22734437,100437,-1,2021-09-17.04:15:27
roadNetCA,1971281,5533214,1,3,542.350452,0,100000,21.240692,61106,0,95314,61106,-1,2021-09-17.04:15:30
ssca2,1048577,157877986,1,3,1198.110057,0,100000,1068.596922,1589296,0,120408764,1589296,-1,2021-09-17.04:16:26
wiki-links,5710993,130160392,1,3,9222.614134,0,100000,1022.639082,185554,0,50345043,185554,-1,2021-09-17.04:18:40
wikitalk,2394385,5021410,1,3,454.197027,0,100000,335.895504,100617,0,11088991,100617,-1,2021-09-17.04:18:44
wiki_talk_en,2987536,24981163,1,3,664.617206,0,100000,725.425268,101213,0,21303981,101213,-1,2021-09-17.04:18:51
