model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
ba-1m-8m,1000000,7999964,1,2,648.224979,100000,0,1246.109949,22055,112320,1873281,0,-1,2021-09-21.04:24:00
baidu,2141301,17794839,1,2,1351.962766,100000,0,387.856416,99546,120377,10088943,0,-1,2021-09-21.04:24:26
dbpedia,3966925,13820853,1,2,1628.389075,100000,0,326.037298,100477,116637,1822270,0,-1,2021-09-21.04:24:46
er-1m-8m,1000000,8000000,1,2,939.132762,100000,0,326.943587,39556,55182,663853,0,-1,2021-09-21.04:25:05
livej,4847571,68993773,1,2,4714.688826,100000,0,513.241088,113587,141468,11350807,0,-1,2021-09-21.04:26:01
patent,6009555,16518948,1,2,3376.242704,100000,0,669.854513,106734,156705,2382233,0,-1,2021-09-21.04:26:42
pokec,1632804,30622564,1,2,1790.709670,100000,0,526.026081,85900,125412,6005937,0,-1,2021-09-21.04:27:11
rmat-1m-8m,999760,7810950,1,2,417.427635,100000,0,335.718708,99488,119230,28289547,0,-1,2021-09-21.04:27:16
roadNetCA,1971281,5533214,1,2,601.208023,100000,0,460.662388,62024,205741,624445,0,-1,2021-09-21.04:27:22
ssca2,1048577,157877986,1,2,1013.367264,100000,0,2176.162693,1590787,1651676,125394217,0,-1,2021-09-21.04:28:26
wiki-links,5710993,130160392,1,2,9338.849972,100000,0,1053.126497,191433,207528,56685214,0,-1,2021-09-21.04:30:48
wikitalk,2394385,5021410,1,2,533.923381,100000,0,302.963483,100606,105845,14453883,0,-1,2021-09-21.04:30:52
wiki_talk_en,2987536,24981163,1,2,748.714432,100000,0,410.482494,99948,105742,21505091,0,-1,2021-09-21.04:31:00
ba-1m-8m,1000000,7999964,1,3,564.736509,100000,0,161.414390,22091,166939,1852885,366144,-1,2021-09-21.04:31:06
baidu,2141301,17794839,1,3,1291.786051,100000,0,265.791522,103358,138114,14948730,819093,-1,2021-09-21.04:31:31
dbpedia,3966925,13820853,1,3,1518.413537,100000,0,132.838222,101250,128154,1780753,1138243,-1,2021-09-21.04:31:47
er-1m-8m,1000000,8000000,1,3,870.383936,100000,0,83.440204,39561,66487,663134,432799,-1,2021-09-21.04:31:57
livej,4847571,68993773,1,3,4667.595070,100000,0,245.728526,112774,158982,10898525,776469,-1,2021-09-21.04:32:48
patent,6009555,16518948,1,3,3274.149989,100000,0,204.220499,106816,183482,2544513,1040122,-1,2021-09-21.04:33:21
pokec,1632804,30622564,1,3,1742.963594,100000,0,197.539287,86236,148405,6085770,721633,-1,2021-09-21.04:33:46
rmat-1m-8m,999760,7810950,1,3,381.207938,100000,0,280.365103,100860,134821,31540150,640270,-1,2021-09-21.04:33:51
roadNetCA,1971281,5533214,1,3,503.329762,100000,0,99.153003,61181,254655,623313,895418,-1,2021-09-21.04:33:54
ssca2,1048577,157877986,1,3,947.841004,100000,0,2368.687832,1590440,1681416,125982998,12001881,-1,2021-09-21.04:34:51
wiki-links,5710993,130160392,1,3,9100.991565,100000,0,802.191308,183462,216617,57819145,766527,-1,2021-09-21.04:37:04
wikitalk,2394385,5021410,1,3,422.653256,100000,0,219.625273,100692,109469,14925438,1065365,-1,2021-09-21.04:37:07
wiki_talk_en,2987536,24981163,1,3,624.885499,100000,0,294.361072,100036,109542,21620497,938353,-1,2021-09-21.04:37:14
ba-1m-8m,1000000,7999964,1,2,638.156386,0,100000,259.770502,22078,0,309578,0,-1,2021-09-21.04:37:30
baidu,2141301,17794839,1,2,1356.803414,0,100000,430.035356,102647,0,20682180,0,-1,2021-09-21.04:37:56
dbpedia,3966925,13820853,1,2,1630.740975,0,100000,838.435285,101544,0,2112280,0,-1,2021-09-21.04:38:16
er-1m-8m,1000000,8000000,1,2,940.874170,0,100000,384.176184,40106,0,884830,0,-1,2021-09-21.04:38:34
livej,4847571,68993773,1,2,4748.242030,0,100000,358.192433,113729,0,16598232,0,-1,2021-09-21.04:39:31
patent,6009555,16518948,1,2,3383.339944,0,100000,369.711206,105842,0,2899172,0,-1,2021-09-21.04:40:12
pokec,1632804,30622564,1,2,1796.686173,0,100000,344.152508,85950,0,6795618,0,-1,2021-09-21.04:40:40
rmat-1m-8m,999760,7810950,1,2,419.580396,0,100000,371.849453,100489,0,45516100,0,-1,2021-09-21.04:40:46
roadNetCA,1971281,5533214,1,2,610.868961,0,100000,185.719127,61385,0,193574,0,-1,2021-09-21.04:40:52
ssca2,1048577,157877986,1,2,1056.454946,0,100000,1768.196300,1597539,0,242174226,0,-1,2021-09-21.04:41:55
wiki-links,5710993,130160392,1,2,9278.329819,0,100000,1122.194159,190598,0,104401842,0,-1,2021-09-21.04:44:17
wikitalk,2394385,5021410,1,2,532.939135,0,100000,388.811557,100685,0,22237218,0,-1,2021-09-21.04:44:21
wiki_talk_en,2987536,24981163,1,2,754.166441,0,100000,748.293070,101099,0,42655622,0,-1,2021-09-21.04:44:30
ba-1m-8m,1000000,7999964,1,3,546.094452,0,100000,35.175194,21923,0,153891,21923,-1,2021-09-21.04:44:36
baidu,2141301,17794839,1,3,1302.497714,0,100000,245.189575,98889,0,5986192,98889,-1,2021-09-21.04:45:00
dbpedia,3966925,13820853,1,3,1514.995235,0,100000,555.066418,100206,0,905470,100206,-1,2021-09-21.04:45:17
er-1m-8m,1000000,8000000,1,3,881.296075,0,100000,39.830184,40046,0,441398,40046,-1,2021-09-21.04:45:26
livej,4847571,68993773,1,3,4682.110418,0,100000,192.903615,113530,0,8259949,113530,-1,2021-09-21.04:46:17
patent,6009555,16518948,1,3,3280.741455,0,100000,85.624092,106958,0,1470250,106958,-1,2021-09-21.04:46:50
pokec,1632804,30622564,1,3,1737.579801,0,100000,118.981063,85420,0,3349836,85420,-1,2021-09-21.04:47:15
rmat-1m-8m,999760,7810950,1,3,384.709075,0,100000,402.832702,100610,0,22781751,100610,-1,2021-09-21.04:47:19
roadNetCA,1971281,5533214,1,3,513.189742,0,100000,21.597442,61056,0,95268,61056,-1,2021-09-21.04:47:23
ssca2,1048577,157877986,1,3,955.803835,0,100000,1068.768437,1591468,0,120538730,1591468,-1,2021-09-21.04:48:18
wiki-links,5710993,130160392,1,3,9144.231204,0,100000,1052.478199,190905,0,51755520,190905,-1,2021-09-21.04:50:31
wikitalk,2394385,5021410,1,3,426.095524,0,100000,342.732912,100614,0,11105416,100614,-1,2021-09-21.04:50:35
wiki_talk_en,2987536,24981163,1,3,631.173373,0,100000,654.653138,99954,0,17207183,99954,-1,2021-09-21.04:50:42
ba-1m-8m,1000000,7999964,1,2,632.472810,100000,0,1217.394337,22165,112249,1848353,0,-1,2021-09-21.04:50:59
baidu,2141301,17794839,1,2,1349.740030,100000,0,395.540376,99010,120908,10406227,0,-1,2021-09-21.04:51:25
dbpedia,3966925,13820853,1,2,1626.144173,100000,0,323.556818,101312,117340,1770709,0,-1,2021-09-21.04:51:45
er-1m-8m,1000000,8000000,1,2,927.036627,100000,0,329.611279,38777,54291,652443,0,-1,2021-09-21.04:52:04
livej,4847571,68993773,1,2,4737.049476,100000,0,496.888901,109414,137094,10492836,0,-1,2021-09-21.04:53:00
patent,6009555,16518948,1,2,3389.389210,100000,0,675.148950,107378,157996,2456559,0,-1,2021-09-21.04:53:41
pokec,1632804,30622564,1,2,1786.921607,100000,0,525.199948,85392,125452,6016364,0,-1,2021-09-21.04:54:10
rmat-1m-8m,999760,7810950,1,2,418.098821,100000,0,336.878634,99619,119282,28141655,0,-1,2021-09-21.04:54:15
roadNetCA,1971281,5533214,1,2,598.236582,100000,0,459.221760,61379,204582,620610,0,-1,2021-09-21.04:54:21
ssca2,1048577,157877986,1,2,1036.266737,100000,0,2188.063198,1591535,1653523,125691984,0,-1,2021-09-21.04:55:25
wiki-links,5710993,130160392,1,2,9313.323758,100000,0,998.058630,183175,199680,52568022,0,-1,2021-09-21.04:57:47
wikitalk,2394385,5021410,1,2,531.868608,100000,0,300.342168,100608,105814,14622091,0,-1,2021-09-21.04:57:51
wiki_talk_en,2987536,24981163,1,2,751.759365,100000,0,465.653188,101274,107065,25703968,0,-1,2021-09-21.04:57:59
ba-1m-8m,1000000,7999964,1,3,561.914149,100000,0,159.272530,22118,166467,1842452,370873,-1,2021-09-21.04:58:05
baidu,2141301,17794839,1,3,1289.204811,100000,0,212.049078,98389,132515,9880099,813241,-1,2021-09-21.04:58:30
dbpedia,3966925,13820853,1,3,1512.191017,100000,0,130.238191,100626,127761,1706876,1113652,-1,2021-09-21.04:58:46
er-1m-8m,1000000,8000000,1,3,876.725001,100000,0,84.694823,39737,67407,670316,442384,-1,2021-09-21.04:58:55
livej,4847571,68993773,1,3,4668.799088,100000,0,245.114780,112724,157509,11301905,770897,-1,2021-09-21.04:59:46
patent,6009555,16518948,1,3,3268.782843,100000,0,198.069160,107540,184157,2455091,1000357,-1,2021-09-21.05:00:19
pokec,1632804,30622564,1,3,1722.579324,100000,0,201.186494,86565,149543,6229046,730099,-1,2021-09-21.05:00:44
rmat-1m-8m,999760,7810950,1,3,383.825998,100000,0,264.092903,99837,133097,28816842,637953,-1,2021-09-21.05:00:48
roadNetCA,1971281,5533214,1,3,500.848199,100000,0,99.447538,61256,255006,624406,895635,-1,2021-09-21.05:00:52
ssca2,1048577,157877986,1,3,947.559737,100000,0,2368.839567,1593758,1683716,126315317,12007964,-1,2021-09-21.05:01:48
wiki-links,5710993,130160392,1,3,9141.249479,100000,0,776.047709,188357,219148,56460392,772048,-1,2021-09-21.05:04:01
wikitalk,2394385,5021410,1,3,422.903597,100000,0,218.294568,100578,109154,14375628,1058226,-1,2021-09-21.05:04:05
wiki_talk_en,2987536,24981163,1,3,625.308653,100000,0,333.583405,101184,110615,25219541,956972,-1,2021-09-21.05:04:12
ba-1m-8m,1000000,7999964,1,2,641.522809,0,100000,261.003541,21903,0,307298,0,-1,2021-09-21.05:04:27
baidu,2141301,17794839,1,2,1365.509042,0,100000,383.375262,98451,0,12022974,0,-1,2021-09-21.05:04:54
dbpedia,3966925,13820853,1,2,1629.850219,0,100000,837.772380,101968,0,2131544,0,-1,2021-09-21.05:05:14
er-1m-8m,1000000,8000000,1,2,935.672377,0,100000,380.992431,39664,0,872480,0,-1,2021-09-21.05:05:32
livej,4847571,68993773,1,2,4742.032024,0,100000,361.902581,113587,0,17444704,0,-1,2021-09-21.05:06:29
patent,6009555,16518948,1,2,3403.695134,0,100000,371.170578,106373,0,2954366,0,-1,2021-09-21.05:07:10
pokec,1632804,30622564,1,2,1788.281818,0,100000,351.657976,86196,0,6946946,0,-1,2021-09-21.05:07:38
rmat-1m-8m,999760,7810950,1,2,419.816235,0,100000,369.532458,100713,0,45621134,0,-1,2021-09-21.05:07:43
roadNetCA,1971281,5533214,1,2,607.294007,0,100000,184.627533,61457,0,193838,0,-1,2021-09-21.05:07:49
ssca2,1048577,157877986,1,2,1023.083148,0,100000,1757.403887,1585894,0,240295498,0,-1,2021-09-21.05:08:52
wiki-links,5710993,130160392,1,2,9316.126822,0,100000,1121.660270,188035,0,104059624,0,-1,2021-09-21.05:11:14
wikitalk,2394385,5021410,1,2,537.305685,0,100000,370.736148,99930,0,18850924,0,-1,2021-09-21.05:11:19
wiki_talk_en,2987536,24981163,1,2,755.725871,0,100000,752.847324,101081,0,42617468,0,-1,2021-09-21.05:11:27
ba-1m-8m,1000000,7999964,1,3,549.220276,0,100000,35.251758,21887,0,153525,21887,-1,2021-09-21.05:11:33
baidu,2141301,17794839,1,3,1299.272214,0,100000,331.613520,102838,0,10440465,102838,-1,2021-09-21.05:11:58
dbpedia,3966925,13820853,1,3,1513.087503,0,100000,566.703653,101299,0,1040630,101299,-1,2021-09-21.05:12:15
er-1m-8m,1000000,8000000,1,3,881.500342,0,100000,39.620705,38911,0,427742,38911,-1,2021-09-21.05:12:24
livej,4847571,68993773,1,3,4703.089038,0,100000,197.572168,112397,0,8917307,112397,-1,2021-09-21.05:13:15
patent,6009555,16518948,1,3,3279.320628,0,100000,85.601130,107691,0,1497099,107691,-1,2021-09-21.05:13:48
pokec,1632804,30622564,1,3,1742.649959,0,100000,124.593968,87510,0,3575674,87510,-1,2021-09-21.05:14:12
rmat-1m-8m,999760,7810950,1,3,384.089455,0,100000,397.723658,100606,0,22478414,100606,-1,2021-09-21.05:14:17
roadNetCA,1971281,5533214,1,3,511.595292,0,100000,21.390860,60899,0,95218,60899,-1,2021-09-21.05:14:20
ssca2,1048577,157877986,1,3,1010.041623,0,100000,1126.664065,1590093,0,120338640,1590093,-1,2021-09-21.05:15:16
wiki-links,5710993,130160392,1,3,9051.824889,0,100000,1139.593474,186009,0,55519560,186009,-1,2021-09-21.05:17:29
wikitalk,2394385,5021410,1,3,425.246163,0,100000,345.340067,100745,0,11268068,100745,-1,2021-09-21.05:17:33
wiki_talk_en,2987536,24981163,1,3,627.546400,0,100000,657.711097,100062,0,17394120,100062,-1,2021-09-21.05:17:40
