model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,batch-repeat,assert,date
patent,6009555,16518948,1,3,3240.863583,0,100000,86.410367,108250,0,1528766,108250,-1,-1,2021-10-11.07:58:58
pokec,1632804,30622564,1,3,1713.293385,0,100000,118.518791,86005,0,3446772,86005,-1,-1,2021-10-11.07:59:22
rmat-1m-8m,999760,7810950,1,3,382.445187,0,100000,361.512416,99503,0,20375246,99503,-1,-1,2021-10-11.07:59:26
roadNetCA,1971281,5533214,1,3,515.046004,0,100000,21.348184,61600,0,96740,61600,-1,-1,2021-10-11.07:59:30
ssca2,1048577,157877986,1,3,941.579100,0,100000,1070.881952,1590911,0,120409895,1590911,-1,-1,2021-10-11.08:00:24
wiki-links,5710993,130160392,1,3,9060.087004,0,100000,1003.075794,188706,0,49772227,188706,-1,-1,2021-10-11.08:02:34
wikitalk,2394385,5021410,1,3,421.787804,0,100000,339.768717,100598,0,11262183,100598,-1,-1,2021-10-11.08:02:37
wiki_talk_en,2987536,24981163,1,3,623.424956,0,100000,715.090240,101108,0,21074639,101108,-1,-1,2021-10-11.08:02:45
ba-1m-8m,1000000,7999964,1,2,627.549220,0,100000,257.720853,22169,0,310972,0,-1,-1,2021-10-11.08:03:00
baidu,2141301,17794839,1,2,1344.321168,0,100000,429.508692,103224,0,20888040,0,-1,-1,2021-10-11.08:03:26
dbpedia,3966925,13820853,1,2,1620.306198,0,100000,837.480697,100570,0,1878026,0,-1,-1,2021-10-11.08:03:46
er-1m-8m,1000000,8000000,1,2,924.139875,0,100000,380.598481,39510,0,870736,0,-1,-1,2021-10-11.08:04:04
livej,4847571,68993773,1,2,4739.318117,0,100000,361.074483,113227,0,17578576,0,-1,-1,2021-10-11.08:05:00
patent,6009555,16518948,1,2,3379.538988,0,100000,374.906574,108250,0,3057532,0,-1,-1,2021-10-11.08:05:40
pokec,1632804,30622564,1,2,1788.939154,0,100000,343.031444,86005,0,6893544,0,-1,-1,2021-10-11.08:06:08
rmat-1m-8m,999760,7810950,1,2,420.439455,0,100000,351.274092,99503,0,40750492,0,-1,-1,2021-10-11.08:06:13
roadNetCA,1971281,5533214,1,2,603.679312,0,100000,182.827880,61600,0,193480,0,-1,-1,2021-10-11.08:06:19
ssca2,1048577,157877986,1,2,1001.073018,0,100000,1754.686083,1590911,0,240819790,0,-1,-1,2021-10-11.08:07:21
wiki-links,5710993,130160392,1,2,9251.322757,0,100000,1100.348757,188706,0,99544454,0,-1,-1,2021-10-11.08:09:41
wikitalk,2394385,5021410,1,2,533.476221,0,100000,390.633408,100598,0,22524366,0,-1,-1,2021-10-11.08:09:45
wiki_talk_en,2987536,24981163,1,2,752.453511,0,100000,742.951331,101108,0,42149278,0,-1,-1,2021-10-11.08:09:53
ba-1m-8m,1000000,7999964,1,3,551.328812,100000,0,158.723132,22169,166722,1856147,358468,-1,-1,2021-10-11.08:09:59
baidu,2141301,17794839,1,3,1285.341634,100000,0,260.741319,103224,138015,14664754,816743,-1,-1,2021-10-11.08:10:24
dbpedia,3966925,13820853,1,3,1500.236681,100000,0,128.130354,100570,127963,1654749,1114379,-1,-1,2021-10-11.08:10:40
er-1m-8m,1000000,8000000,1,3,859.094906,100000,0,82.457644,39510,66758,664169,434218,-1,-1,2021-10-11.08:10:49
livej,4847571,68993773,1,3,4648.917765,100000,0,248.511554,113227,159538,11497181,772374,-1,-1,2021-10-11.08:11:38
patent,6009555,16518948,1,3,3237.072414,100000,0,203.417055,108250,185159,2596335,1014456,-1,-1,2021-10-11.08:12:11
pokec,1632804,30622564,1,3,1701.928846,100000,0,195.424264,86005,147800,6105186,714890,-1,-1,2021-10-11.08:12:35
rmat-1m-8m,999760,7810950,1,3,380.542863,100000,0,261.316525,99503,133417,28866258,632690,-1,-1,2021-10-11.08:12:39
roadNetCA,1971281,5533214,1,3,508.371942,100000,0,100.566271,61600,255565,626741,929651,-1,-1,2021-10-11.08:12:43
ssca2,1048577,157877986,1,3,953.346801,100000,0,2371.763631,1590911,1683819,126220656,11985262,-1,-1,2021-10-11.08:13:39
wiki-links,5710993,130160392,1,3,9065.261929,100000,0,804.493952,188706,219217,58577630,772250,-1,-1,2021-10-11.08:15:48
wikitalk,2394385,5021410,1,3,419.987715,100000,0,225.423317,100598,109792,15175491,1088243,-1,-1,2021-10-11.08:15:52
wiki_talk_en,2987536,24981163,1,3,620.345715,100000,0,335.994823,101108,111019,25759234,950867,-1,-1,2021-10-11.08:15:59
ba-1m-8m,1000000,7999964,1,13,550.715126,100000,0,231.252056,22169,156375,1711731,104530,4,-1,2021-10-11.08:16:05
baidu,2141301,17794839,1,13,1292.501878,100000,0,270.293916,103224,127719,12499728,117164,5,-1,2021-10-11.08:16:29
dbpedia,3966925,13820853,1,13,1500.844233,100000,0,148.445498,100570,124615,1495278,114833,3,-1,2021-10-11.08:16:45
er-1m-8m,1000000,8000000,1,13,852.522661,100000,0,118.834411,39510,62720,631097,53556,5,-1,2021-10-11.08:16:54
livej,4847571,68993773,1,13,4631.176188,100000,0,305.344106,113227,153761,10841714,137137,4,-1,2021-10-11.08:17:44
patent,6009555,16518948,1,13,3242.391985,100000,0,253.792077,108250,173738,2294168,150209,3,-1,2021-10-11.08:18:16
pokec,1632804,30622564,1,13,1699.657052,100000,0,220.509076,86005,133781,5233523,115131,4,-1,2021-10-11.08:18:40
rmat-1m-8m,999760,7810950,1,13,378.712811,100000,0,259.610861,99503,117942,23441922,109649,9,-1,2021-10-11.08:18:45
roadNetCA,1971281,5533214,1,13,508.213363,100000,0,155.134072,61600,231562,563492,187250,4,-1,2021-10-11.08:18:48
ssca2,1048577,157877986,1,13,951.187825,100000,0,1860.951861,1590911,1594753,120722357,2362851,5,-1,2021-10-11.08:19:43
wiki-links,5710993,130160392,1,13,9106.973723,100000,0,917.580390,188706,211804,53970970,201977,6,-1,2021-10-11.08:21:54
wikitalk,2394385,5021410,1,13,420.032408,100000,0,185.216950,100598,105590,12774986,103359,10,-1,2021-10-11.08:21:57
wiki_talk_en,2987536,24981163,1,13,620.210787,100000,0,315.580466,101108,106198,22822995,103885,9,-1,2021-10-11.08:22:04
ba-1m-8m,1000000,7999964,1,2,630.531137,100000,0,1224.565154,22169,111826,1856147,0,-1,-1,2021-10-11.08:22:21
baidu,2141301,17794839,1,2,1344.409385,100000,0,448.695781,103224,124604,14516134,0,-1,-1,2021-10-11.08:22:47
dbpedia,3966925,13820853,1,2,1620.985969,100000,0,320.545947,100570,117176,1633197,0,-1,-1,2021-10-11.08:23:06
er-1m-8m,1000000,8000000,1,2,926.275960,100000,0,329.033103,39510,55197,664169,0,-1,-1,2021-10-11.08:23:25
livej,4847571,68993773,1,2,4707.935616,100000,0,508.122111,113227,141218,11470203,0,-1,-1,2021-10-11.08:24:20
patent,6009555,16518948,1,2,3362.870466,100000,0,678.479524,108250,158743,2491086,0,-1,-1,2021-10-11.08:25:01
pokec,1632804,30622564,1,2,1764.763410,100000,0,524.300710,86005,126140,6073015,0,-1,-1,2021-10-11.08:25:29
rmat-1m-8m,999760,7810950,1,2,414.735880,100000,0,337.240247,99503,119821,28592004,0,-1,-1,2021-10-11.08:25:34
roadNetCA,1971281,5533214,1,2,597.237970,100000,0,455.135384,61600,203582,616519,0,-1,-1,2021-10-11.08:25:40
ssca2,1048577,157877986,1,2,1016.914980,100000,0,2189.636959,1590911,1652979,125454988,0,-1,-1,2021-10-11.08:26:43
wiki-links,5710993,130160392,1,2,9221.496027,100000,0,1056.586887,188706,206642,57364389,0,-1,-1,2021-10-11.08:29:02
wikitalk,2394385,5021410,1,2,532.185674,100000,0,302.903253,100598,106032,14884718,0,-1,-1,2021-10-11.08:29:07
wiki_talk_en,2987536,24981163,1,2,746.582783,100000,0,456.848445,101108,106983,25543540,0,-1,-1,2021-10-11.08:29:15
ba-1m-8m,1000000,7999964,1,3,548.194300,0,100000,34.524739,22169,0,155486,22169,-1,-1,2021-10-11.08:29:20
baidu,2141301,17794839,1,3,1284.848044,0,100000,323.555463,103224,0,10444020,103224,-1,-1,2021-10-11.08:29:45
dbpedia,3966925,13820853,1,3,1498.435662,0,100000,561.607879,100570,0,939013,100570,-1,-1,2021-10-11.08:30:01
er-1m-8m,1000000,8000000,1,3,854.786019,0,100000,39.019878,39510,0,435368,39510,-1,-1,2021-10-11.08:30:10
livej,4847571,68993773,1,3,4635.127304,0,100000,193.156683,113227,0,8789288,113227,-1,-1,2021-10-11.08:31:00
patent,6009555,16518948,1,3,3238.928479,0,100000,85.030946,108250,0,1528766,108250,-1,-1,2021-10-11.08:31:32
pokec,1632804,30622564,1,3,1729.826375,0,100000,119.198185,86005,0,3446772,86005,-1,-1,2021-10-11.08:31:56
rmat-1m-8m,999760,7810950,1,3,383.439473,0,100000,362.550567,99503,0,20375246,99503,-1,-1,2021-10-11.08:32:01
roadNetCA,1971281,5533214,1,3,514.810464,0,100000,21.293415,61600,0,96740,61600,-1,-1,2021-10-11.08:32:04
ssca2,1048577,157877986,1,3,940.711000,0,100000,1068.537687,1590911,0,120409895,1590911,-1,-1,2021-10-11.08:32:59
wiki-links,5710993,130160392,1,3,9110.465312,0,100000,1003.786629,188706,0,49772227,188706,-1,-1,2021-10-11.08:35:09
wikitalk,2394385,5021410,1,3,422.499657,0,100000,337.710750,100598,0,11262183,100598,-1,-1,2021-10-11.08:35:12
wiki_talk_en,2987536,24981163,1,3,624.532388,0,100000,716.125619,101108,0,21074639,101108,-1,-1,2021-10-11.08:35:20
ba-1m-8m,1000000,7999964,1,2,629.407316,0,100000,257.281097,22169,0,310972,0,-1,-1,2021-10-11.08:35:35
baidu,2141301,17794839,1,2,1344.942803,0,100000,429.056838,103224,0,20888040,0,-1,-1,2021-10-11.08:36:01
dbpedia,3966925,13820853,1,2,1626.407110,0,100000,835.269404,100570,0,1878026,0,-1,-1,2021-10-11.08:36:21
er-1m-8m,1000000,8000000,1,2,929.999483,0,100000,380.699236,39510,0,870736,0,-1,-1,2021-10-11.08:36:39
livej,4847571,68993773,1,2,4724.453411,0,100000,362.648823,113227,0,17578576,0,-1,-1,2021-10-11.08:37:35
patent,6009555,16518948,1,2,3382.675482,0,100000,375.622888,108250,0,3057532,0,-1,-1,2021-10-11.08:38:15
pokec,1632804,30622564,1,2,1768.953216,0,100000,342.343521,86005,0,6893544,0,-1,-1,2021-10-11.08:38:43
rmat-1m-8m,999760,7810950,1,2,420.292156,0,100000,351.254569,99503,0,40750492,0,-1,-1,2021-10-11.08:38:48
roadNetCA,1971281,5533214,1,2,602.918630,0,100000,182.848901,61600,0,193480,0,-1,-1,2021-10-11.08:38:54
ssca2,1048577,157877986,1,2,1003.587481,0,100000,1755.281834,1590911,0,240819790,0,-1,-1,2021-10-11.08:39:56
wiki-links,5710993,130160392,1,2,9265.533902,0,100000,1097.565611,188706,0,99544454,0,-1,-1,2021-10-11.08:42:15
wikitalk,2394385,5021410,1,2,534.674269,0,100000,389.012215,100598,0,22524366,0,-1,-1,2021-10-11.08:42:20
wiki_talk_en,2987536,24981163,1,2,750.333706,0,100000,743.386940,101108,0,42149278,0,-1,-1,2021-10-11.08:42:28
ba-1m-8m,1000000,7999964,1,3,553.946782,100000,0,158.027233,22169,166722,1856147,358468,-1,-1,2021-10-11.08:42:34
baidu,2141301,17794839,1,3,1287.541533,100000,0,260.260706,103224,138015,14664754,816743,-1,-1,2021-10-11.08:42:58
dbpedia,3966925,13820853,1,3,1498.805196,100000,0,129.129982,100570,127963,1654749,1114379,-1,-1,2021-10-11.08:43:14
er-1m-8m,1000000,8000000,1,3,857.083973,100000,0,83.147848,39510,66758,664169,434218,-1,-1,2021-10-11.08:43:23
livej,4847571,68993773,1,3,4625.808330,100000,0,249.806234,113227,159538,11497181,772374,-1,-1,2021-10-11.08:44:13
patent,6009555,16518948,1,3,3240.328258,100000,0,200.645489,108250,185159,2596335,1014456,-1,-1,2021-10-11.08:44:45
pokec,1632804,30622564,1,3,1706.087332,100000,0,196.628144,86005,147800,6105186,714890,-1,-1,2021-10-11.08:45:09
rmat-1m-8m,999760,7810950,1,3,378.178785,100000,0,262.591162,99503,133417,28866258,632690,-1,-1,2021-10-11.08:45:14
roadNetCA,1971281,5533214,1,3,507.702503,100000,0,100.526235,61600,255565,626741,929651,-1,-1,2021-10-11.08:45:17
ssca2,1048577,157877986,1,3,951.114941,100000,0,2370.343891,1590911,1683819,126220656,11985262,-1,-1,2021-10-11.08:46:13
wiki-links,5710993,130160392,1,3,9041.947634,100000,0,808.509823,188706,219217,58577630,772250,-1,-1,2021-10-11.08:48:23
wikitalk,2394385,5021410,1,3,420.862188,100000,0,227.369348,100598,109792,15175491,1088243,-1,-1,2021-10-11.08:48:27
wiki_talk_en,2987536,24981163,1,3,620.273217,100000,0,335.294877,101108,111019,25759234,950867,-1,-1,2021-10-11.08:48:34
ba-1m-8m,1000000,7999964,1,13,557.474549,100000,0,231.596828,22169,156375,1711731,104530,4,-1,2021-10-11.08:48:40
baidu,2141301,17794839,1,13,1282.243671,100000,0,266.619381,103224,127719,12499728,117164,5,-1,2021-10-11.08:49:04
dbpedia,3966925,13820853,1,13,1495.726542,100000,0,149.135642,100570,124615,1495278,114833,3,-1,2021-10-11.08:49:20
er-1m-8m,1000000,8000000,1,13,859.332847,100000,0,119.090603,39510,62720,631097,53556,5,-1,2021-10-11.08:49:29
livej,4847571,68993773,1,13,4634.697788,100000,0,305.795883,113227,153761,10841714,137137,4,-1,2021-10-11.08:50:19
patent,6009555,16518948,1,13,3242.508310,100000,0,253.260958,108250,173738,2294168,150209,3,-1,2021-10-11.08:50:51
pokec,1632804,30622564,1,13,1709.943928,100000,0,219.867868,86005,133781,5233523,115131,4,-1,2021-10-11.08:51:15
rmat-1m-8m,999760,7810950,1,13,378.332587,100000,0,259.214003,99503,117942,23441922,109649,9,-1,2021-10-11.08:51:20
roadNetCA,1971281,5533214,1,13,506.759777,100000,0,154.339249,61600,231562,563492,187250,4,-1,2021-10-11.08:51:23
ssca2,1048577,157877986,1,13,952.290574,100000,0,1866.888301,1590911,1594753,120722357,2362851,5,-1,2021-10-11.08:52:18
wiki-links,5710993,130160392,1,13,9054.570159,100000,0,909.738589,188706,211804,53970970,201977,6,-1,2021-10-11.08:54:29
wikitalk,2394385,5021410,1,13,420.697790,100000,0,186.036068,100598,105590,12774986,103359,10,-1,2021-10-11.08:54:32
wiki_talk_en,2987536,24981163,1,13,620.284960,100000,0,315.935208,101108,106198,22822995,103885,9,-1,2021-10-11.08:54:39
ba-1m-8m,1000000,7999964,1,2,629.558168,100000,0,1227.328604,22169,111826,1856147,0,-1,-1,2021-10-11.08:54:56
baidu,2141301,17794839,1,2,1342.075987,100000,0,448.314266,103224,124604,14516134,0,-1,-1,2021-10-11.08:55:22
dbpedia,3966925,13820853,1,2,1621.885884,100000,0,320.065072,100570,117176,1633197,0,-1,-1,2021-10-11.08:55:41
er-1m-8m,1000000,8000000,1,2,923.733749,100000,0,329.721754,39510,55197,664169,0,-1,-1,2021-10-11.08:56:00
livej,4847571,68993773,1,2,4716.433804,100000,0,508.031330,113227,141218,11470203,0,-1,-1,2021-10-11.08:56:55
patent,6009555,16518948,1,2,3373.914849,100000,0,678.766561,108250,158743,2491086,0,-1,-1,2021-10-11.08:57:36
pokec,1632804,30622564,1,2,1785.044257,100000,0,524.080816,86005,126140,6073015,0,-1,-1,2021-10-11.08:58:04
rmat-1m-8m,999760,7810950,1,2,414.544262,100000,0,337.621621,99503,119821,28592004,0,-1,-1,2021-10-11.08:58:09
roadNetCA,1971281,5533214,1,2,598.708463,100000,0,456.166458,61600,203582,616519,0,-1,-1,2021-10-11.08:58:16
ssca2,1048577,157877986,1,2,1012.915152,100000,0,2177.289604,1590911,1652979,125454988,0,-1,-1,2021-10-11.08:59:18
wiki-links,5710993,130160392,1,2,9238.136349,100000,0,1057.699347,188706,206642,57364389,0,-1,-1,2021-10-11.09:01:37
wikitalk,2394385,5021410,1,2,532.897379,100000,0,302.665888,100598,106032,14884718,0,-1,-1,2021-10-11.09:01:41
wiki_talk_en,2987536,24981163,1,2,746.040846,100000,0,457.785839,101108,106983,25543540,0,-1,-1,2021-10-11.09:01:49
ba-1m-8m,1000000,7999964,1,3,541.553516,0,100000,34.660255,22169,0,155486,22169,-1,-1,2021-10-11.09:01:55
baidu,2141301,17794839,1,3,1285.015388,0,100000,322.888131,103224,0,10444020,103224,-1,-1,2021-10-11.09:02:20
dbpedia,3966925,13820853,1,3,1500.171707,0,100000,563.664019,100570,0,939013,100570,-1,-1,2021-10-11.09:02:36
er-1m-8m,1000000,8000000,1,3,855.635606,0,100000,39.170923,39510,0,435368,39510,-1,-1,2021-10-11.09:02:45
livej,4847571,68993773,1,3,4634.482364,0,100000,193.343720,113227,0,8789288,113227,-1,-1,2021-10-11.09:03:35
patent,6009555,16518948,1,3,3240.111075,0,100000,85.135772,108250,0,1528766,108250,-1,-1,2021-10-11.09:04:07
pokec,1632804,30622564,1,3,1734.857076,0,100000,118.890941,86005,0,3446772,86005,-1,-1,2021-10-11.09:04:31
rmat-1m-8m,999760,7810950,1,3,385.117928,0,100000,361.127686,99503,0,20375246,99503,-1,-1,2021-10-11.09:04:36
roadNetCA,1971281,5533214,1,3,514.342244,0,100000,21.394990,61600,0,96740,61600,-1,-1,2021-10-11.09:04:39
ssca2,1048577,157877986,1,3,941.348283,0,100000,1070.662164,1590911,0,120409895,1590911,-1,-1,2021-10-11.09:05:33
wiki-links,5710993,130160392,1,3,9068.881375,0,100000,1006.022720,188706,0,49772227,188706,-1,-1,2021-10-11.09:07:43
wikitalk,2394385,5021410,1,3,424.243508,0,100000,338.553948,100598,0,11262183,100598,-1,-1,2021-10-11.09:07:47
wiki_talk_en,2987536,24981163,1,3,623.762965,0,100000,715.052191,101108,0,21074639,101108,-1,-1,2021-10-11.09:07:54
ba-1m-8m,1000000,7999964,1,2,628.668421,0,100000,257.298680,22169,0,310972,0,-1,-1,2021-10-11.09:08:10
baidu,2141301,17794839,1,2,1349.688689,0,100000,431.209459,103224,0,20888040,0,-1,-1,2021-10-11.09:08:36
dbpedia,3966925,13820853,1,2,1622.264005,0,100000,837.706524,100570,0,1878026,0,-1,-1,2021-10-11.09:08:56
er-1m-8m,1000000,8000000,1,2,924.982498,0,100000,381.832530,39510,0,870736,0,-1,-1,2021-10-11.09:09:14
livej,4847571,68993773,1,2,4732.008804,0,100000,360.452141,113227,0,17578576,0,-1,-1,2021-10-11.09:10:09
patent,6009555,16518948,1,2,3386.022286,0,100000,375.163782,108250,0,3057532,0,-1,-1,2021-10-11.09:10:50
pokec,1632804,30622564,1,2,1773.327332,0,100000,343.066002,86005,0,6893544,0,-1,-1,2021-10-11.09:11:18
rmat-1m-8m,999760,7810950,1,2,421.491278,0,100000,351.546209,99503,0,40750492,0,-1,-1,2021-10-11.09:11:23
roadNetCA,1971281,5533214,1,2,603.849260,0,100000,183.375727,61600,0,193480,0,-1,-1,2021-10-11.09:11:29
ssca2,1048577,157877986,1,2,1001.902018,0,100000,1755.539267,1590911,0,240819790,0,-1,-1,2021-10-11.09:12:31
wiki-links,5710993,130160392,1,2,9258.067261,0,100000,1100.672314,188706,0,99544454,0,-1,-1,2021-10-11.09:14:50
wikitalk,2394385,5021410,1,2,533.583365,0,100000,388.708127,100598,0,22524366,0,-1,-1,2021-10-11.09:14:54
wiki_talk_en,2987536,24981163,1,2,751.875532,0,100000,746.578917,101108,0,42149278,0,-1,-1,2021-10-11.09:15:03
ba-1m-8m,1000000,7999964,1,3,556.378389,100000,0,158.472533,22169,166722,1856147,358468,-1,-1,2021-10-11.09:15:09
baidu,2141301,17794839,1,3,1283.854880,100000,0,262.440540,103224,138015,14664754,816743,-1,-1,2021-10-11.09:15:33
dbpedia,3966925,13820853,1,3,1494.316476,100000,0,127.994191,100570,127963,1654749,1114379,-1,-1,2021-10-11.09:15:49
er-1m-8m,1000000,8000000,1,3,859.220574,100000,0,82.938686,39510,66758,664169,434218,-1,-1,2021-10-11.09:15:58
livej,4847571,68993773,1,3,4637.349646,100000,0,248.566269,113227,159538,11497181,772374,-1,-1,2021-10-11.09:16:48
patent,6009555,16518948,1,3,3238.950325,100000,0,200.905445,108250,185159,2596335,1014456,-1,-1,2021-10-11.09:17:20
pokec,1632804,30622564,1,3,1701.580612,100000,0,196.120739,86005,147800,6105186,714890,-1,-1,2021-10-11.09:17:44
rmat-1m-8m,999760,7810950,1,3,379.254837,100000,0,263.870333,99503,133417,28866258,632690,-1,-1,2021-10-11.09:17:49
roadNetCA,1971281,5533214,1,3,508.071853,100000,0,100.606748,61600,255565,626741,929651,-1,-1,2021-10-11.09:17:52
ssca2,1048577,157877986,1,3,957.570034,100000,0,2372.234681,1590911,1683819,126220656,11985262,-1,-1,2021-10-11.09:18:48
wiki-links,5710993,130160392,1,3,9042.747465,100000,0,807.801502,188706,219217,58577630,772250,-1,-1,2021-10-11.09:20:58
wikitalk,2394385,5021410,1,3,419.288983,100000,0,226.632051,100598,109792,15175491,1088243,-1,-1,2021-10-11.09:21:01
wiki_talk_en,2987536,24981163,1,3,622.640016,100000,0,335.593042,101108,111019,25759234,950867,-1,-1,2021-10-11.09:21:09
ba-1m-8m,1000000,7999964,1,13,550.010699,100000,0,232.052483,22169,156375,1711731,104530,4,-1,2021-10-11.09:21:15
baidu,2141301,17794839,1,13,1285.235023,100000,0,265.142865,103224,127719,12499728,117164,5,-1,2021-10-11.09:21:39
dbpedia,3966925,13820853,1,13,1500.219025,100000,0,149.571549,100570,124615,1495278,114833,3,-1,2021-10-11.09:21:55
er-1m-8m,1000000,8000000,1,13,856.356415,100000,0,119.340976,39510,62720,631097,53556,5,-1,2021-10-11.09:22:04
livej,4847571,68993773,1,13,4638.523357,100000,0,305.374684,113227,153761,10841714,137137,4,-1,2021-10-11.09:22:54
patent,6009555,16518948,1,13,3235.372792,100000,0,254.396761,108250,173738,2294168,150209,3,-1,2021-10-11.09:23:26
pokec,1632804,30622564,1,13,1727.710945,100000,0,221.433037,86005,133781,5233523,115131,4,-1,2021-10-11.09:23:50
rmat-1m-8m,999760,7810950,1,13,379.749810,100000,0,259.907623,99503,117942,23441922,109649,9,-1,2021-10-11.09:23:55
roadNetCA,1971281,5533214,1,13,507.616648,100000,0,154.321368,61600,231562,563492,187250,4,-1,2021-10-11.09:23:58
ssca2,1048577,157877986,1,13,951.804430,100000,0,1861.349083,1590911,1594753,120722357,2362851,5,-1,2021-10-11.09:24:53
wiki-links,5710993,130160392,1,13,9081.874697,100000,0,918.101891,188706,211804,53970970,201977,6,-1,2021-10-11.09:27:04
wikitalk,2394385,5021410,1,13,419.918014,100000,0,187.373160,100598,105590,12774986,103359,10,-1,2021-10-11.09:27:07
wiki_talk_en,2987536,24981163,1,13,620.981575,100000,0,315.534893,101108,106198,22822995,103885,9,-1,2021-10-11.09:27:14
ba-1m-8m,1000000,7999964,1,2,629.963546,100000,0,1219.140776,22169,111826,1856147,0,-1,-1,2021-10-11.09:27:31
baidu,2141301,17794839,1,2,1338.563235,100000,0,446.517105,103224,124604,14516134,0,-1,-1,2021-10-11.09:27:57
dbpedia,3966925,13820853,1,2,1620.158030,100000,0,320.844638,100570,117176,1633197,0,-1,-1,2021-10-11.09:28:16
er-1m-8m,1000000,8000000,1,2,920.379422,100000,0,329.899304,39510,55197,664169,0,-1,-1,2021-10-11.09:28:35
livej,4847571,68993773,1,2,4707.513707,100000,0,508.365226,113227,141218,11470203,0,-1,-1,2021-10-11.09:29:30
patent,6009555,16518948,1,2,3361.324007,100000,0,679.010346,108250,158743,2491086,0,-1,-1,2021-10-11.09:30:11
pokec,1632804,30622564,1,2,1767.797987,100000,0,524.949070,86005,126140,6073015,0,-1,-1,2021-10-11.09:30:39
rmat-1m-8m,999760,7810950,1,2,421.675111,100000,0,338.499291,99503,119821,28592004,0,-1,-1,2021-10-11.09:30:44
roadNetCA,1971281,5533214,1,2,596.737846,100000,0,455.944121,61600,203582,616519,0,-1,-1,2021-10-11.09:30:50
ssca2,1048577,157877986,1,2,1015.995955,100000,0,2190.286149,1590911,1652979,125454988,0,-1,-1,2021-10-11.09:31:53
wiki-links,5710993,130160392,1,2,9244.614324,100000,0,1060.173754,188706,206642,57364389,0,-1,-1,2021-10-11.09:34:12
wikitalk,2394385,5021410,1,2,530.166032,100000,0,302.452700,100598,106032,14884718,0,-1,-1,2021-10-11.09:34:16
wiki_talk_en,2987536,24981163,1,2,748.353524,100000,0,458.886989,101108,106983,25543540,0,-1,-1,2021-10-11.09:34:24
ba-1m-8m,1000000,7999964,1,3,539.358946,0,100000,34.518536,22169,0,155486,22169,-1,-1,2021-10-11.09:34:30
baidu,2141301,17794839,1,3,1289.306680,0,100000,323.578901,103224,0,10444020,103224,-1,-1,2021-10-11.09:34:55
dbpedia,3966925,13820853,1,3,1495.802526,0,100000,563.050951,100570,0,939013,100570,-1,-1,2021-10-11.09:35:11
er-1m-8m,1000000,8000000,1,3,856.684413,0,100000,39.036917,39510,0,435368,39510,-1,-1,2021-10-11.09:35:20
livej,4847571,68993773,1,3,4644.179777,0,100000,192.681985,113227,0,8789288,113227,-1,-1,2021-10-11.09:36:10
patent,6009555,16518948,1,3,3236.135367,0,100000,85.199081,108250,0,1528766,108250,-1,-1,2021-10-11.09:36:42
pokec,1632804,30622564,1,3,1717.275062,0,100000,118.678057,86005,0,3446772,86005,-1,-1,2021-10-11.09:37:06
rmat-1m-8m,999760,7810950,1,3,382.992817,0,100000,361.238553,99503,0,20375246,99503,-1,-1,2021-10-11.09:37:11
roadNetCA,1971281,5533214,1,3,514.810363,0,100000,21.281546,61600,0,96740,61600,-1,-1,2021-10-11.09:37:14
ssca2,1048577,157877986,1,3,940.386646,0,100000,1070.101469,1590911,0,120409895,1590911,-1,-1,2021-10-11.09:38:08
wiki-links,5710993,130160392,1,3,9130.835169,0,100000,1011.735002,188706,0,49772227,188706,-1,-1,2021-10-11.09:40:19
wikitalk,2394385,5021410,1,3,421.936142,0,100000,337.737866,100598,0,11262183,100598,-1,-1,2021-10-11.09:40:22
wiki_talk_en,2987536,24981163,1,3,625.932828,0,100000,716.117669,101108,0,21074639,101108,-1,-1,2021-10-11.09:40:30
ba-1m-8m,1000000,7999964,1,2,631.825794,0,100000,257.582877,22169,0,310972,0,-1,-1,2021-10-11.09:40:45
baidu,2141301,17794839,1,2,1347.051186,0,100000,430.488444,103224,0,20888040,0,-1,-1,2021-10-11.09:41:11
dbpedia,3966925,13820853,1,2,1625.122321,0,100000,837.309747,100570,0,1878026,0,-1,-1,2021-10-11.09:41:31
er-1m-8m,1000000,8000000,1,2,928.600474,0,100000,379.482600,39510,0,870736,0,-1,-1,2021-10-11.09:41:49
livej,4847571,68993773,1,2,4705.111992,0,100000,359.363864,113227,0,17578576,0,-1,-1,2021-10-11.09:42:45
patent,6009555,16518948,1,2,3379.642398,0,100000,374.262784,108250,0,3057532,0,-1,-1,2021-10-11.09:43:25
pokec,1632804,30622564,1,2,1783.351749,0,100000,340.885053,86005,0,6893544,0,-1,-1,2021-10-11.09:43:53
rmat-1m-8m,999760,7810950,1,2,419.795743,0,100000,352.978642,99503,0,40750492,0,-1,-1,2021-10-11.09:43:58
roadNetCA,1971281,5533214,1,2,602.645911,0,100000,185.269700,61600,0,193480,0,-1,-1,2021-10-11.09:44:04
ssca2,1048577,157877986,1,2,1001.144140,0,100000,1753.932448,1590911,0,240819790,0,-1,-1,2021-10-11.09:45:06
wiki-links,5710993,130160392,1,2,9266.485802,0,100000,1101.888863,188706,0,99544454,0,-1,-1,2021-10-11.09:47:25
wikitalk,2394385,5021410,1,2,537.443391,0,100000,390.349130,100598,0,22524366,0,-1,-1,2021-10-11.09:47:30
